is001:001	is001:001	is001:001	VERSE	Jes␣1:1␣
is038:022	-	(@)	-	"␣
is039:001	is039:001	is039:001	VERSE	Jes␣39:1␣
is039:001	(2a) 2b	@	-	Siihen␣
is039:001	1b	@	-	aikaan␣
is039:001	1a	%case	LOC	
is039:001	4	@	-	Merodak-Baladan
is039:001	-	(,)	-	,␣
is039:001	6	@	-	Baladanin␣
is039:001	5	@	-	poika
is039:001	-	(,)	-	,␣
is039:001	8	@	-	Baabelin␣
is039:001	7	@	-	kuningas
is039:001	-	(,)	-	,␣
is039:001	3	@	-	lähetti␣
is039:001	9	@	-	kirjeen␣
is039:001	10a	@	-	ja␣
is039:001	10b	@	-	lahjoja␣
is039:001	12	@	-	Hiskialle
is039:001	11	%case	LOC	
is039:001	-	(,)	-	,␣
is039:001	13a	@	-	kun␣
is039:001	13b	(@)	-	oli␣
is039:001	13b	@	-	kuullut␣
is039:001	(14)	-	UNTRANSLATED	
is039:001	15	(@)	-	hänen␣
is039:001	15	@	-	olleen␣
is039:001	15	@	-	sairaana␣
is039:001	16a	@	-	ja␣
is039:001	16b	@	-	parantuneen
is039:001	-	(.)	-	.␣
is039:002	is039:002	is039:002	VERSE	Jes␣39:2␣
is039:002	1a	@	-	Ja␣
is039:002	3	@	-	Hiskia␣
is039:002	1b	@	-	iloitsi␣
is039:002	pro%2	@	-	lähettiläistä␣
is039:002	4a	@	-	ja␣
is039:002	4b	@	-	näytti␣
is039:002	pers%4b	@	-	heille␣
is039:002	6 8	@	-	varastohuoneensa
is039:002	5	%case	NOM.GEN	
is039:002	-	(,)	-	,␣
is039:002	(10a) 10b	@	-	hopean␣
is039:002	9	%case	GEN	
is039:002	11a	@	-	ja␣
is039:002	(12a) 12b	@	-	kullan
is039:002	11b	%case	GEN	
is039:002	(13a)	-	UNTRANSLATED	
is039:002	-	(,)	-	,␣
is039:002	(14a) 14b	@	-	hajuaineet␣
is039:002	13b	%case	NOM	
is039:002	15a	@	-	ja␣
is039:002	(17a) 17b	@	-	kalliin␣
is039:002	(16a) 16b	@	-	öljyn␣
is039:002	15b	%case	GEN	
is039:002	18a	@	-	ja␣
is039:002	19	@	-	koko␣
is039:002	18b	%case	?	
is039:002	20 21	@	-	asehuoneensa␣
is039:002	22a	@	-	ja␣
is039:002	23	@	-	kaikki
is039:002	22b	%case	NOM	
is039:002	-	(,)	-	,␣
is039:002	24	@	-	mitä␣
is039:002	pers%26b	@	-	hänen␣
is039:002	26b	@	-	aarrekammioissansa␣
is039:002	26a	%case	LOC	
is039:002	25	@	-	oli
is039:002	-	(.)	-	.␣
is039:002	27	@	-	Ei␣
is039:002	28	@	-	ollut␣
is039:002	29	@	-	mitään␣
is039:002	33	@	-	Hiskian␣
is039:002	34b	@	-	talossa␣
is039:002	34a	%case	LOC	
is039:002	35a	@	-	eikä␣
is039:002	35c	@	-	koko␣
is039:002	35b	%case	?	
is039:002	pers%36	@	-	hänen␣
is039:002	36	@	-	valtakunnassaan
is039:002	-	(,)	-	,␣
is039:002	30	@	-	mitä␣
is039:002	32	(@)	-	hän␣
is039:002	31	@	-	ei␣
is039:002	32	(@)	-	olisi␣
is039:002	pers%32	@	-	heille␣
is039:002	32	@	-	näyttänyt
is039:002	-	(.)	-	.␣
is039:003	is039:003	is039:003	VERSE	Jes␣39:3␣
is039:003	1a	@	-	Mutta␣
is039:003	(3a) 3b	@	-	profeetta␣
is039:003	2	@	-	Jesaja␣
is039:003	1b	@	-	tuli␣
is039:003	(5a) 5b	@	-	kuningas␣
is039:003	6	@	-	Hiskian␣
is039:003	4	@	-	tykö␣
is039:003	7a	@	-	ja␣
is039:003	7b	@	-	sanoi␣
is039:003	8	@	-	hänelle
is039:003	-	(:)	-	:␣
is039:003	-	(@)	-	"
is039:003	9	@	-	Mitä␣
is039:003	(12a) 12b	@	-	nämä␣
is039:003	(11a) 11b	@	-	miehet␣
is039:003	10	(@)	-	ovat␣
is039:003	10	@	-	sanoneet
is039:003	-	(,)	-	,␣
is039:003	13a	@	-	ja␣
is039:003	13c	@	-	mistä␣
is039:003	13b	%case	LOC	
is039:003	14	(@)	-	he␣
is039:003	14	(@)	-	ovat␣
is039:003	14	@	-	tulleet␣
is039:003	pers%15	@	-	sinun␣
is039:003	15	@	-	tykösi
is039:003	(16a)	-	UNTRANSLATED	
is039:003	-	(?)	-	?
is039:003	-	(@)	-	"␣
is039:003	17	@	-	Hiskia␣
is039:003	16b	@	-	vastasi
is039:003	-	(:)	-	:␣
is039:003	-	(@)	-	"
is039:003	20	(@)	-	He␣
is039:003	20	(@)	-	ovat␣
is039:003	20	@	-	tulleet␣
is039:003	pers%21	@	-	minun␣
is039:003	21	@	-	tyköni␣
is039:003	19	@	-	kaukaisesta␣
is039:003	18b	@	-	maasta
is039:003	18a	%case	LOC	
is039:003	-	(,)	-	,␣
is039:003	22b	@	-	Baabelista
is039:003	22a	%case	LOC	
is039:003	-	(@)	-	"
is039:003	-	(.)	-	.␣
is039:004	is039:004	is039:004	VERSE	Jes␣39:4␣
is039:004	(1a)	-	UNTRANSLATED	
is039:004	1b	(@)	-	Hän␣
is039:004	1b	@	-	sanoi
is039:004	-	(:)	-	:␣
is039:004	-	(@)	-	"
is039:004	2	@	-	Mitä␣
is039:004	3	(@)	-	he␣
is039:004	3	(@)	-	ovat␣
is039:004	3	@	-	nähneet␣
is039:004	pers%4b	@	-	sinun␣
is039:004	4b	@	-	talossasi
is039:004	4a	%case	LOC	
is039:004	(5a)	-	UNTRANSLATED	
is039:004	-	(?)	-	?
is039:004	-	(@)	-	"␣
is039:004	6	@	-	Hiskia␣
is039:004	5b	@	-	vastasi
is039:004	-	(:)	-	:␣
is039:004	-	(@)	-	"
is039:004	8	@	-	Kaiken
is039:004	7	%case	GEN	
is039:004	-	(,)	-	,␣
is039:004	9	@	-	mitä␣
is039:004	10b	@	-	talossani␣
is039:004	10a	%case	LOC	
is039:004	-	(@)	-	on
is039:004	-	(,)	-	,␣
is039:004	11	(@)	-	he␣
is039:004	11	(@)	-	ovat␣
is039:004	11	@	-	nähneet
is039:004	-	(;)	-	;␣
is039:004	18b	@	-	aarrekammioissani␣
is039:004	18a	%case	LOC	
is039:004	12	@	-	ei␣
is039:004	13	@	-	ole␣
is039:004	14	@	-	mitään
is039:004	-	(,)	-	,␣
is039:004	15	@	-	mitä␣
is039:004	16	@	-	en␣
is039:004	17	(@)	-	olisi␣
is039:004	pers%17	@	-	heille␣
is039:004	17	@	-	näyttänyt
is039:004	-	(@)	-	"
is039:004	-	(.)	-	.␣
is039:005	is039:005	is039:005	VERSE	Jes␣39:5␣
is039:005	1a	@	-	Niin␣
is039:005	2	@	-	Jesaja␣
is039:005	1b	@	-	sanoi␣
is039:005	4	@	-	Hiskialle
is039:005	3	%case	LOC	
is039:005	-	(:)	-	:␣
is039:005	-	(@)	-	"
is039:005	5	@	-	Kuule␣
is039:005	7	@	-	Herran␣
is039:005	8	@	-	Sebaotin␣
is039:005	6	@	-	sana
is039:005	-	(:)	-	:␣
is039:006	is039:006	is039:006	VERSE	Jes␣39:6␣
is039:006	1	@	-	Katso
is039:006	-	(,)	-	,␣
is039:006	2	@	-	päivät␣
is039:006	3	@	-	tulevat
is039:006	-	(,)	-	,␣
is039:006	4a	@	-	jolloin␣
is039:006	5	@	-	kaikki
is039:006	-	(,)	-	,␣
is039:006	6	@	-	mitä␣
is039:006	pers%7b	@	-	sinun␣
is039:006	7b	@	-	talossasi␣
is039:006	7a	%case	LOC	
is039:006	-	(@)	-	on␣
is039:006	8a	@	-	ja␣
is039:006	8b	@	-	mitä␣
is039:006	pers%10	@	-	sinun␣
is039:006	10	@	-	isäsi␣
is039:006	9	(@)	-	ovat␣
is039:006	9	@	-	koonneet␣
is039:006	(13a) 13b	@	-	tähän␣
is039:006	(12a) 12b	@	-	päivään␣
is039:006	11	@	-	asti
is039:006	-	(,)	-	,␣
is039:006	4b	@	-	viedään␣
is039:006	4b	@	-	pois␣
is039:006	14	@	-	Baabeliin
is039:006	-	(;)	-	;␣
is039:006	15	@	-	ei␣
is039:006	17	@	-	mitään␣
is039:006	16	@	-	jää␣
is039:006	16	@	-	jäljelle
is039:006	-	(,)	-	,␣
is039:006	18	@	-	sanoo␣
is039:006	19	@	-	Herra
is039:006	-	(.)	-	.␣
is039:007	is039:007	is039:007	VERSE	Jes␣39:7␣
is039:007	1a	@	-	Ja␣
is039:007	pers%1c	@	-	sinun␣
is039:007	-	(@)	-	omia␣
is039:007	1c	@	-	poikiasi
is039:007	1b	%case	PTV	
is039:007	-	(,)	-	,␣
is039:007	2	@	-	jotka␣
is039:007	4	@	-	sinusta␣
is039:007	3	@	-	polveutuvat
is039:007	-	(,)	-	,␣
is039:007	5	@	-	jotka␣
is039:007	6	(@)	-	sinulle␣
is039:007	6	@	-	syntyvät
is039:007	-	(,)	-	,␣
is039:007	7	@	-	viedään␣
is039:007	(8a)	-	UNTRANSLATED	
is039:007	(8b)	-	UNTRANSLATED	
is039:007	9	@	-	hovipalvelijoiksi␣
is039:007	12	@	-	Baabelin␣
is039:007	11	@	-	kuninkaan␣
is039:007	10b	@	-	palatsiin
is039:007	10a	%case	LOC	
is039:007	-	(.)	-	.
is039:007	-	(@)	-	"␣
is039:008	is039:008	is039:008	VERSE	Jes␣39:8␣
is039:008	(1a)	-	UNTRANSLATED	
is039:008	2	@	-	Hiskia␣
is039:008	1b	@	-	sanoi␣
is039:008	4	@	-	Jesajalle
is039:008	3	%case	LOC	
is039:008	-	(:)	-	:␣
is039:008	-	(@)	-	"
is039:008	7	@	-	Herran␣
is039:008	6	@	-	sana
is039:008	-	(,)	-	,␣
is039:008	8	@	-	jonka␣
is039:008	9	(@)	-	olet␣
is039:008	9	@	-	puhunut
is039:008	-	(,)	-	,␣
is039:008	-	(@)	-	on␣
is039:008	5	@	-	hyvä
is039:008	-	(@)	-	"
is039:008	-	(.)	-	.␣
is039:008	10a	@	-	Sillä␣
is039:008	10b	(@)	-	hän␣
is039:008	10b	@	-	ajatteli
is039:008	-	(:)	-	:␣
is039:008	-	(@)	-	"
is039:008	12	@	-	Onpahan␣
is039:008	11	%clitic	pA.hAn	
is039:008	13	@	-	rauha␣
is039:008	14a	@	-	ja␣
is039:008	14b	@	-	turvallisuus␣
is039:008	pers%15b	@	-	minun␣
is039:008	15b	@	-	päivinäni
is039:008	15a	%case	ESS	
is039:008	-	(@)	-	"
is039:008	-	(.)	-	.␣
is040:001	is040:001	is040:001	VERSE	Jes␣40:1␣
is040:001	-	(@)	-	"
is040:001	1	@	-	Lohduttakaa
is040:001	-	(,)	-	,␣
is040:001	2	@	-	lohduttakaa␣
is040:001	pers%3	@	-	minun␣
is040:001	3	@	-	kansaani
is040:001	-	(@)	-	"
is040:001	-	(,)	-	,␣
is040:001	4	@	-	sanoo␣
is040:001	pers%5	@	-	teidän␣
is040:001	5	@	-	Jumalanne
is040:001	-	(.)	-	.␣
is040:002	is040:002	is040:002	VERSE	Jes␣40:2␣
is040:002	-	(@)	-	"
is040:002	1	@	-	Puhukaa␣
is040:002	3	@	-	suloisesti␣
is040:002	2	%case	MAN	
is040:002	4	@	-	Jerusalemille␣
is040:002	5a	@	-	ja␣
is040:002	5b	@	-	julistakaa␣
is040:002	6	@	-	sille
is040:002	-	(,)	-	,␣
is040:002	7	@	-	että␣
is040:002	pers%9	@	-	sen␣
is040:002	9	@	-	vaivanaika␣
is040:002	8	(@)	-	on␣
is040:002	8	@	-	päättynyt
is040:002	-	(,)	-	,␣
is040:002	10	@	-	että␣
is040:002	pers%12	@	-	sen␣
is040:002	12	@	-	velka␣
is040:002	11	(@)	-	on␣
is040:002	11	@	-	sovitettu
is040:002	-	(,)	-	,␣
is040:002	13	@	-	sillä␣
is040:002	14	(@)	-	se␣
is040:002	14	(@)	-	on␣
is040:002	14	@	-	saanut␣
is040:002	16	@	-	Herran␣
is040:002	15b	@	-	kädestä␣
is040:002	15a	%case	LOC	
is040:002	17	@	-	kaksinkertaisesti␣
is040:002	18b	@	-	kaikista␣
is040:002	18a	%case	LOC	
is040:002	19	@	-	synneistänsä
is040:002	-	(.)	-	.
is040:002	-	(@)	-	"␣
is040:003	is040:003	is040:003	VERSE	Jes␣40:3␣
is040:003	2	@	-	Huutavan␣
is040:003	1	@	-	ääni␣
is040:003	-	(@)	-	kuuluu
is040:003	-	(:)	-	:␣
is040:003	-	(@)	-	"
is040:003	4	@	-	Valmistakaa␣
is040:003	6	@	-	Herralle␣
is040:003	5	@	-	tie␣
is040:003	3b	@	-	erämaahan
is040:003	3a	%case	LOC	
is040:003	-	(,)	-	,␣
is040:003	7	@	-	tehkää␣
is040:003	8b	@	-	arolle␣
is040:003	8a	%case	LOC	
is040:003	7	@	-	tasaiset␣
is040:003	9	@	-	polut␣
is040:003	pers%10b	@	-	meidän␣
is040:003	10b	@	-	Jumalallemme
is040:003	10a	%case	LOC	
is040:003	-	(.)	-	.␣
is040:004	is040:004	is040:004	VERSE	Jes␣40:4␣
is040:004	1	@	-	Kaikki␣
is040:004	2	@	-	laaksot␣
is040:004	3	@	-	korotettakoon
is040:004	(4a)	-	UNTRANSLATED	
is040:004	-	(,)	-	,␣
is040:004	4b	@	-	kaikki␣
is040:004	5	@	-	vuoret␣
is040:004	6a	@	-	ja␣
is040:004	6b	@	-	kukkulat␣
is040:004	7	@	-	alennettakoon
is040:004	-	(;)	-	;␣
is040:004	(9a) 9b	@	-	koleikot␣
is040:004	8b	@	-	tulkoot␣
is040:004	8a	%inflection	ACT.IMP.3P	
is040:004	10b	@	-	tasangoksi␣
is040:004	10a	%case	TRA	
is040:004	11a	@	-	ja␣
is040:004	(11b) 11c	@	-	kalliolouhut␣
is040:004	12b	@	-	lakeaksi␣
is040:004	12b	@	-	maaksi
is040:004	12a	%case	TRA	
is040:004	-	(.)	-	.␣
is040:005	is040:005	is040:005	VERSE	Jes␣40:5␣
is040:005	(1a)	-	UNTRANSLATED	
is040:005	3	@	-	Herran␣
is040:005	2	@	-	kunnia␣
is040:005	1b	@	-	ilmestyy
is040:005	(4a)	-	UNTRANSLATED	
is040:005	-	(:)	-	:␣
is040:005	5	@	-	kaikki␣
is040:005	6	@	-	liha␣
is040:005	4b	(@)	-	saa␣
is040:005	4b	(@)	-	sen␣
is040:005	4b	@	-	nähdä
is040:005	(7)	-	UNTRANSLATED	
is040:005	-	(.)	-	.␣
is040:005	8	@	-	Sillä␣
is040:005	10	@	-	Herran␣
is040:005	9	@	-	suu␣
is040:005	11	(@)	-	on␣
is040:005	11	@	-	puhunut
is040:005	-	(.)	-	.
is040:005	-	(@)	-	"␣
is040:006	is040:006	is040:006	VERSE	Jes␣40:6␣
is040:006	1	@	-	Ääni␣
is040:006	2	@	-	sanoo
is040:006	-	(:)	-	:␣
is040:006	-	(@)	-	"
is040:006	3	@	-	Julista
is040:006	-	(!)	-	!
is040:006	-	(@)	-	"␣
is040:006	4a	@	-	Toinen␣
is040:006	4b	@	-	vastaa
is040:006	-	(:)	-	:␣
is040:006	-	(@)	-	"
is040:006	5	@	-	Mitä␣
is040:006	6	(@)	-	minun␣
is040:006	6	(@)	-	pitää␣
is040:006	6	@	-	julistaman
is040:006	-	(?)	-	?
is040:006	-	(@)	-	"␣
is040:006	7	@	-	Kaikki␣
is040:006	(8a) 8b	@	-	liha␣
is040:006	-	(@)	-	on␣
is040:006	-	(@)	-	kuin␣
is040:006	9	@	-	ruoho
is040:006	-	(,)	-	,␣
is040:006	10a	@	-	ja␣
is040:006	10b	@	-	kaikki␣
is040:006	pers%11	@	-	sen␣
is040:006	11	@	-	kauneus␣
is040:006	12a	@	-	kuin␣
is040:006	(13a) 13b	@	-	kedon␣
is040:006	12b	@	-	kukkanen
is040:006	-	(:)	-	:␣
is040:007	is040:007	is040:007	VERSE	Jes␣40:7␣
is040:007	2	@	-	ruoho␣
is040:007	1	@	-	kuivuu
is040:007	-	(,)	-	,␣
is040:007	4	@	-	kukkanen␣
is040:007	3	@	-	lakastuu
is040:007	-	(,)	-	,␣
is040:007	5	@	-	kun␣
is040:007	7	@	-	Herran␣
is040:007	6	@	-	henkäys␣
is040:007	8	@	-	puhaltaa␣
is040:007	9	@	-	siihen
is040:007	-	(.)	-	.␣
is040:007	10	@	-	Totisesti
is040:007	-	(,)	-	,␣
is040:007	11	@	-	ruohoa␣
is040:007	-	(@)	-	on␣
is040:007	(12a) 12b	@	-	kansa
is040:007	-	(.)	-	.␣
is040:008	is040:008	is040:008	VERSE	Jes␣40:8␣
is040:008	2	@	-	Ruoho␣
is040:008	1	@	-	kuivuu
is040:008	-	(,)	-	,␣
is040:008	4	@	-	kukkanen␣
is040:008	3	@	-	lakastuu
is040:008	-	(,)	-	,␣
is040:008	5a	@	-	mutta␣
is040:008	pers%6	@	-	meidän␣
is040:008	6	@	-	Jumalamme␣
is040:008	5b	@	-	sana␣
is040:008	7	@	-	pysyy␣
is040:008	8b	@	-	iankaikkisesti
is040:008	8a	%case	MAN	
is040:008	-	(.)	-	.␣
is040:009	is040:009	is040:009	VERSE	Jes␣40:9␣
is040:009	4	@	-	Nouse␣
is040:009	5	%case	?	
is040:009	3	@	-	korkealle␣
is040:009	2	@	-	vuorelle
is040:009	1	%case	LOC	
is040:009	-	(,)	-	,␣
is040:009	7	@	-	Siion
is040:009	-	(,)	-	,␣
is040:009	6	(@)	-	sinä␣
is040:009	6	@	-	ilosanoman␣
is040:009	6	@	-	tuoja
is040:009	-	(;)	-	;␣
is040:009	8	@	-	korota␣
is040:009	9b	@	-	voimakkaasti␣
is040:009	9a	%case	MAN	
is040:009	10	@	-	äänesi
is040:009	-	(,)	-	,␣
is040:009	12	@	-	Jerusalem
is040:009	-	(,)	-	,␣
is040:009	11	(@)	-	sinä␣
is040:009	11	@	-	ilosanoman␣
is040:009	11	@	-	tuoja
is040:009	-	(.)	-	.␣
is040:009	13	@	-	Korota
is040:009	-	(,)	-	,␣
is040:009	14	@	-	älä␣
is040:009	15	@	-	pelkää
is040:009	-	(,)	-	,␣
is040:009	16	@	-	sano␣
is040:009	18	@	-	Juudan␣
is040:009	17b	@	-	kaupungeille
is040:009	17a	%case	LOC	
is040:009	-	(:)	-	:␣
is040:009	-	(@)	-	"
is040:009	19	@	-	Katso
is040:009	-	(,)	-	,␣
is040:009	pers%20	@	-	teidän␣
is040:009	20	@	-	Jumalanne
is040:009	-	(!)	-	!
