rm001:001	rm001:001	rm001:001	VERSE	Rm␣1:1␣
rm005:010	8	@	-	kautta
rm005:010	13b	,	-	,␣
rm005:010	14	@	-	paljoa␣
rm005:010	15	@	-	ennemmin␣
rm005:010	17	(@)	-	me␣
rm005:010	17	@	-	pelastumme␣
rm005:010	21a	@	-	hänen␣
rm005:010	(19) 20	@	-	elämänsä␣
rm005:010	18	@	-	kautta␣
rm005:010	-	(@)	-	nyt
rm005:010	-	(,)	-	,␣
rm005:010	16	(@)	-	kun␣
rm005:010	16	(@)	-	olemme␣
rm005:010	16	@	-	sovitetut
rm005:010	21b	;	-	;␣
rm005:011	rm005:011	rm005:011	VERSE	Rm␣5:11␣
rm005:011	1	@	-	emmekä␣
rm005:011	3a	%clitic	kA	
rm005:011	2	@	-	ainoastaan␣
rm005:011	-	(@)	-	sovitetut
rm005:011	3b	,	-	,␣
rm005:011	4	@	-	vaan␣
rm005:011	5	@	-	vieläpä␣
rm005:011	-	(@)	-	on␣
rm005:011	(8) 9	@	-	Jumala␣
rm005:011	7	%case	NOM	
rm005:011	-	(@)	-	meidän␣
rm005:011	6	@	-	kerskauksemme␣
rm005:011	13	@	-	meidän␣
rm005:011	(11) 12	@	-	Herramme␣
rm005:011	14	@	-	Jeesuksen␣
rm005:011	15	@	-	Kristuksen␣
rm005:011	10	@	-	kautta
rm005:011	-	(,)	-	,␣
rm005:011	17	@	-	jonka␣
rm005:011	16	@	-	kautta␣
rm005:011	21a	(@)	-	me␣
rm005:011	18	@	-	nyt␣
rm005:011	21a	(@)	-	olemme␣
rm005:011	(19) 20	@	-	sovituksen␣
rm005:011	21a	@	-	saaneet
rm005:011	21b	.	-	.␣
rm005:012	rm005:012	rm005:012	VERSE	Rm␣5:12␣
rm005:012	1 2	@	-	Sentähden
rm005:012	-	(,)	-	,␣
rm005:012	3	@	-	niinkuin␣
rm005:012	5	@	-	yhden␣
rm005:012	6	@	-	ihmisen␣
rm005:012	4	@	-	kautta␣
rm005:012	(7) 8	@	-	synti␣
rm005:012	12	@	-	tuli␣
rm005:012	(10) 11	@	-	maailmaan
rm005:012	9	%case	LOC	
rm005:012	-	(,)	-	,␣
rm005:012	13	@	-	ja␣
rm005:012	(15) 16	@	-	synnin␣
rm005:012	14	@	-	kautta␣
rm005:012	(17) 18a	@	-	kuolema
rm005:012	-	(,)	-	,␣
rm005:012	(19)	-	UNTRANSLATED	
rm005:012	20	@	-	niin␣
rm005:012	(24) 25	@	-	kuolema␣
rm005:012	26a	(@)	-	on␣
rm005:012	26a	@	-	tullut␣
rm005:012	22	@	-	kaikkien␣
rm005:012	23	@	-	ihmisten␣
rm005:012	21	@	-	osaksi
rm005:012	26b	,	-	,␣
rm005:012	28	@	-	koska␣
rm005:012	27	%case	?	
rm005:012	29	@	-	kaikki␣
rm005:012	30a	(@)	-	ovat␣
rm005:012	30a	@	-	syntiä␣
rm005:012	30a	@	-	tehneet␣
rm005:012	30b	-	-	-␣
rm005:013	rm005:013	rm005:013	VERSE	Rm␣5:13␣
rm005:013	2	@	-	sillä␣
rm005:013	1	@	-	jo␣
rm005:013	1	@	-	ennen␣
rm005:013	3	@	-	lakiakin␣
rm005:013	5	@	-	oli␣
rm005:013	4	@	-	synti␣
rm005:013	7a	@	-	maailmassa
rm005:013	6	%case	LOC	
rm005:013	7b	,	-	,␣
rm005:013	9	@	-	mutta␣
rm005:013	8	@	-	syntiä␣
rm005:013	10	@	-	ei␣
rm005:013	11	@	-	lueta
rm005:013	-	(,)	-	,␣
rm005:013	-	(@)	-	missä␣
rm005:013	14a	@	-	lakia␣
rm005:013	12	@	-	ei␣
rm005:013	13	@	-	ole
rm005:013	14b	;	-	;␣
rm005:014	rm005:014	rm005:014	VERSE	Rm␣5:14␣
rm005:014	1	@	-	kuitenkin␣
rm005:014	(3) 4	@	-	kuolema␣
rm005:014	2	@	-	hallitsi␣
rm005:014	6	@	-	Aadamista␣
rm005:014	5	%case	LOC	
rm005:014	8	@	-	Moosekseen␣
rm005:014	7	@	-	asti␣
rm005:014	11	@	-	niitäkin
rm005:014	9	%clitic	kin	
rm005:014	-	(,)	-	,␣
rm005:014	11	@	-	jotka␣
rm005:014	12	@	-	eivät␣
rm005:014	13	(@)	-	olleet␣
rm005:014	13	@	-	syntiä␣
rm005:014	13	@	-	tehneet␣
rm005:014	10	%case	?	
rm005:014	(15) 16	@	-	samankaltaisella␣
rm005:014	14	%case	LOC	
rm005:014	(17) 18	@	-	rikkomuksella␣
rm005:014	(15) 16	@	-	kuin␣
rm005:014	19	@	-	Aadam
rm005:014	-	(,)	-	,␣
rm005:014	20	@	-	joka␣
rm005:014	21	@	-	on␣
rm005:014	23	@	-	sen␣
rm005:014	22	@	-	esikuva
rm005:014	-	(,)	-	,␣
rm005:014	23	@	-	joka␣
rm005:014	24a	(@)	-	oli␣
rm005:014	24a	@	-	tuleva
rm005:014	24b	.	-	.␣
rm005:015	rm005:015	rm005:015	VERSE	Rm␣5:15␣
rm005:015	1	@	-	Mutta␣
rm005:015	(8) 9a	@	-	armolahjan␣
rm005:015	6	@	-	laita␣
rm005:015	7	%case	NOM	
rm005:015	2	@	-	ei␣
rm005:015	-	(@)	-	ole␣
rm005:015	3	@	-	sama␣
rm005:015	3	@	-	kuin␣
rm005:015	(4) 5a	@	-	lankeemuksen
rm005:015	9b	;	-	;␣
rm005:015	11	@	-	sillä␣
rm005:015	10	@	-	joskin␣
rm005:015	(13) 14	@	-	yhden␣
rm005:015	(12) 15	@	-	lankeemuksesta␣
rm005:015	(16) 17	@	-	monet␣
rm005:015	18a	(@)	-	ovat␣
rm005:015	18a	@	-	kuolleet
rm005:015	18b	,	-	,␣
rm005:015	20	@	-	niin␣
rm005:015	19	@	-	paljoa␣
rm005:015	20	@	-	enemmän␣
rm005:015	39a	(@)	-	on␣
rm005:015	(23) 24	@	-	Jumalan␣
rm005:015	(21) 22	@	-	armo␣
rm005:015	25	@	-	ja␣
rm005:015	(26) 27	@	-	lahja␣
rm005:015	32	@	-	yhden␣
rm005:015	(31) 33	@	-	ihmisen
rm005:015	-	(,)	-	,␣
rm005:015	34	@	-	Jeesuksen␣
rm005:015	35	@	-	Kristuksen
rm005:015	-	(,)	-	,␣
rm005:015	29 (30)	@	-	armon␣
rm005:015	28	@	-	kautta␣
rm005:015	39a	@	-	ylenpalttisesti␣
rm005:015	39a	@	-	tullut␣
rm005:015	(37) 38	@	-	monien␣
rm005:015	36	@	-	osaksi
rm005:015	39b	.	-	.␣
rm005:016	rm005:016	rm005:016	VERSE	Rm␣5:16␣
rm005:016	2	@	-	Eikä␣
rm005:016	1	%clitic	kA	
rm005:016	(7) 8a	@	-	lahjan␣
rm005:016	-	(@)	-	laita␣
rm005:016	-	(@)	-	ole
rm005:016	-	(,)	-	,␣
rm005:016	3	@	-	niinkuin␣
rm005:016	-	(@)	-	on␣
rm005:016	-	(@)	-	sen
rm005:016	-	(,)	-	,␣
rm005:016	-	(@)	-	mikä␣
rm005:016	-	(@)	-	tuli␣
rm005:016	5	@	-	yhden␣
rm005:016	6	@	-	synnintekijän␣
rm005:016	4	@	-	kautta
rm005:016	-	(;)	-	;␣
rm005:016	11	@	-	sillä␣
rm005:016	(10)	-	UNTRANSLATED	
rm005:016	12 (9)	@	-	tuomio␣
rm005:016	-	(@)	-	tuli␣
rm005:016	14	@	-	yhdestä␣
rm005:016	13	%case	LOC	
rm005:016	14	(@)	-	ihmisestä␣
rm005:016	16a	@	-	kadotukseksi
rm005:016	15	%case	TRA	
rm005:016	-	(,)	-	,␣
rm005:016	18	@	-	mutta␣
rm005:016	(17) 19	@	-	armolahja␣
rm005:016	-	(@)	-	tulee␣
rm005:016	21	@	-	monesta␣
rm005:016	22	@	-	rikkomuksesta␣
rm005:016	20	%case	LOC	
rm005:016	24a	@	-	vanhurskauttamiseksi
rm005:016	23	%case	TRA	
rm005:016	24b	.	-	.␣
rm005:017	rm005:017	rm005:017	VERSE	Rm␣5:17␣
rm005:017	2	@	-	Ja␣
rm005:017	1	@	-	jos␣
rm005:017	(4) 5	@	-	yhden␣
rm005:017	(4) 5	(@)	-	ihmisen␣
rm005:017	(3) 6	@	-	lankeemuksen␣
rm005:017	case%6	@	-	tähden␣
rm005:017	(7) 8	@	-	kuolema␣
rm005:017	9	(@)	-	on␣
rm005:017	9	@	-	hallinnut␣
rm005:017	(11) 12a	@	-	yhden␣
rm005:017	10	@	-	kautta
rm005:017	12b	,	-	,␣
rm005:017	14	@	-	niin␣
rm005:017	13	@	-	paljoa␣
rm005:017	14	@	-	enemmän␣
rm005:017	15	@	-	ne
rm005:017	-	(,)	-	,␣
rm005:017	15	@	-	jotka␣
rm005:017	25	@	-	saavat␣
rm005:017	(18) 19	@	-	armon␣
rm005:017	20	@	-	ja␣
rm005:017	(23) 24	@	-	vanhurskauden␣
rm005:017	(21) 22	@	-	lahjan␣
rm005:017	(16) 17	@	-	runsauden
rm005:017	-	(,)	-	,␣
rm005:017	28	(@)	-	tulevat␣
rm005:017	27	@	-	elämässä␣
rm005:017	26	%case	LOC	
rm005:017	28	@	-	hallitsemaan␣
rm005:017	(30) 31	@	-	yhden
rm005:017	-	(,)	-	,␣
rm005:017	32	@	-	Jeesuksen␣
rm005:017	33a	@	-	Kristuksen
rm005:017	-	(,)	-	,␣
rm005:017	29	@	-	kautta
rm005:017	33b	.	-	.␣
rm005:017	33b	-	-	-␣
rm005:018	rm005:018	rm005:018	VERSE	Rm␣5:18␣
rm005:018	1	@	-	Niinpä␣
rm005:018	2	@	-	siis
rm005:018	-	(,)	-	,␣
rm005:018	3	@	-	samoin~kuin␣
rm005:018	5	@	-	yhden␣
rm005:018	4	%case	GEN	
rm005:018	5	(@)	-	ihmisen␣
rm005:018	6	@	-	lankeemus␣
rm005:018	4	%case	NOM	
rm005:018	7	(@)	-	on␣
rm005:018	7	@	-	koitunut␣
rm005:018	8	@	-	kaikille␣
rm005:018	9	@	-	ihmisille␣
rm005:018	11a	@	-	kadotukseksi
rm005:018	10	%case	TRA	
rm005:018	11b	,	-	,␣
rm005:018	12	@	-	niin␣
rm005:018	13	@	-	myös␣
rm005:018	15	@	-	yhden␣
rm005:018	15	(@)	-	ihmisen␣
rm005:018	16	@	-	vanhurskauden␣
rm005:018	16	@	-	teko␣
rm005:018	14	%case	NOM	
rm005:018	pro%17	@	-	koituu␣
rm005:018	18	@	-	kaikille␣
rm005:018	19	@	-	ihmisille␣
rm005:018	22a	@	-	elämän␣
rm005:018	21	@	-	vanhurskauttamiseksi
rm005:018	20	%case	TRA	
rm005:018	22b	;	-	;␣
rm005:019	rm005:019	rm005:019	VERSE	Rm␣5:19␣
rm005:019	2	@	-	sillä␣
rm005:019	1	@	-	niinkuin␣
rm005:019	7	@	-	yhden␣
rm005:019	(6) 8	@	-	ihmisen␣
rm005:019	(4) 5	@	-	tottelemattomuuden␣
rm005:019	3	@	-	kautta␣
rm005:019	(11) 12a	@	-	monet␣
rm005:019	10	(@)	-	ovat␣
rm005:019	10	@	-	joutuneet␣
rm005:019	9	@	-	syntisiksi
rm005:019	12b	,	-	,␣
rm005:019	13	@	-	niin␣
rm005:019	14	@	-	myös␣
rm005:019	(18) 19	@	-	yhden␣
rm005:019	(16) 17	@	-	kuuliaisuuden␣
rm005:019	15	@	-	kautta␣
rm005:019	(22) 23a	@	-	monet␣
rm005:019	21	@	-	tulevat␣
rm005:019	20	@	-	vanhurskaiksi
rm005:019	23b	.	-	.␣
rm005:020	rm005:020	rm005:020	VERSE	Rm␣5:20␣
rm005:020	2	@	-	Mutta␣
rm005:020	1	@	-	laki␣
rm005:020	3a	@	-	tuli␣
rm005:020	3a	@	-	väliin
rm005:020	3b	,	-	,␣
rm005:020	4	@	-	että␣
rm005:020	(6) 7a	@	-	rikkomus␣
rm005:020	5	@	-	suureksi␣
rm005:020	5	@	-	tulisi
rm005:020	7b	;	-	;␣
rm005:020	9	@	-	mutta␣
rm005:020	8	@	-	missä␣
rm005:020	(11) 12a	@	-	synti␣
rm005:020	10	(@)	-	on␣
rm005:020	10	@	-	suureksi␣
rm005:020	10	@	-	tullut
rm005:020	-	(,)	-	,␣
rm005:020	-	(@)	-	siinä␣
rm005:020	(14) 15a	@	-	armo␣
rm005:020	13	(@)	-	on␣
rm005:020	13	@	-	tullut␣
rm005:020	13	@	-	ylenpalttiseksi
rm005:020	15b	,	-	,␣
rm005:021	rm005:021	rm005:021	VERSE	Rm␣5:21␣
rm005:021	1	@	-	että␣
rm005:021	2	@	-	niinkuin␣
rm005:021	(4) 5	@	-	synti␣
rm005:021	3	(@)	-	on␣
rm005:021	3	@	-	hallinnut␣
rm005:021	(7) 8a	@	-	kuolemassa
rm005:021	6	%case	LOC	
rm005:021	8b	,	-	,␣
rm005:021	9	@	-	samoin␣
rm005:021	(11) 12	@	-	armokin␣
rm005:021	10	%clitic	kin	
rm005:021	13	@	-	hallitsisi␣
rm005:021	15	@	-	vanhurskauden␣
rm005:021	14	@	-	kautta␣
rm005:021	18	@	-	iankaikkiseksi␣
rm005:021	17	@	-	elämäksi␣
rm005:021	16	%case	TRA	
rm005:021	20	@	-	Jeesuksen␣
rm005:021	21	@	-	Kristuksen
rm005:021	-	(,)	-	,␣
rm005:021	24a	@	-	meidän␣
rm005:021	(22) 23	@	-	Herramme
rm005:021	-	(,)	-	,␣
rm005:021	19	@	-	kautta
rm005:021	24b	.	-	.␣
rm006:001	rm006:001	rm006:001	VERSE	Rm␣6:1␣
rm006:001	1	@	-	Mitä␣
rm006:001	2	@	-	siis␣
rm006:001	3a	@	-	sanomme
rm006:001	-	(?)	-	?␣
rm006:001	4	(@)	-	Onko␣
rm006:001	4	(@)	-	meidän␣
rm006:001	4	@	-	pysyttävä␣
rm006:001	(5) 6a	@	-	synnissä
rm006:001	6b	,	-	,␣
rm006:001	7	@	-	että␣
rm006:001	(8) 9	@	-	armo␣
rm006:001	10a	@	-	suureksi␣
rm006:001	10a	@	-	tulisi
rm006:001	-	(?)	-	?␣
rm006:002	rm006:002	rm006:002	VERSE	Rm␣6:2␣
rm006:002	1 2a	@	-	Pois␣
rm006:002	1 2a	@	-	se
rm006:002	-	(!)	-	!␣
rm006:002	3	@	-	Me
rm006:002	-	(,)	-	,␣
rm006:002	3	@	-	jotka␣
rm006:002	4	(@)	-	olemme␣
rm006:002	4	@	-	kuolleet␣
rm006:002	4	@	-	pois␣
rm006:002	(5) 6a	@	-	synnistä
rm006:002	6b	,	-	,␣
rm006:002	7	@	-	kuinka␣
rm006:002	9	(@)	-	me␣
rm006:002	8	@	-	vielä␣
rm006:002	9	@	-	eläisimme␣
rm006:002	11a	@	-	siinä
rm006:002	10	%case	LOC	
rm006:002	-	(?)	-	?␣
rm006:003	rm006:003	rm006:003	VERSE	Rm␣6:3␣
rm006:003	1	@	-	Vai␣
rm006:003	2	@	-	ettekö␣
rm006:003	2	@	-	tiedä
rm006:003	-	(,)	-	,␣
rm006:003	3a	@	-	että␣
rm006:003	4	(@)	-	me␣
rm006:003	4	@	-	kaikki
rm006:003	-	(,)	-	,␣
rm006:003	4	@	-	jotka␣
rm006:003	5	(@)	-	olemme␣
rm006:003	5	@	-	kastetut␣
rm006:003	7	@	-	Kristukseen␣
rm006:003	8a	@	-	Jeesukseen
rm006:003	6	%case	LOC	
rm006:003	8b	,	-	,␣
rm006:003	13a	(@)	-	olemme␣
rm006:003	12	@	-	hänen␣
rm006:003	(10) 11	@	-	kuolemaansa␣
rm006:003	9	%case	LOC	
rm006:003	13a	@	-	kastetut
rm006:003	-	(?)	-	?␣
rm006:004	rm006:004	rm006:004	VERSE	Rm␣6:4␣
rm006:004	2	@	-	Niin␣
rm006:004	1	(@)	-	olemme␣
rm006:004	2	@	-	siis␣
rm006:004	1	@	-	yhdessä␣
rm006:004	3	@	-	hänen␣
rm006:004	case%3	@	-	kanssaan␣
rm006:004	1	@	-	haudatut␣
rm006:004	(5) 6	@	-	kasteen␣
rm006:004	4	@	-	kautta␣
rm006:004	(8) 9a	@	-	kuolemaan
rm006:004	7	%case	LOC	
rm006:004	9b	,	-	,␣
rm006:004	10	@	-	että␣
rm006:004	11	@	-	niinkuin␣
rm006:004	13	@	-	Kristus␣
rm006:004	12	@	-	herätettiin␣
rm006:004	15	@	-	kuolleista␣
rm006:004	14	%case	LOC	
rm006:004	(19) 20a	@	-	Isän␣
rm006:004	(17) 18	@	-	kirkkauden␣
rm006:004	16	@	-	kautta
rm006:004	20b	,	-	,␣
rm006:004	21	@	-	samoin␣
rm006:004	27a	@	-	pitää␣
rm006:004	23	@	-	meidänkin␣
rm006:004	22	%clitic	kin	
rm006:004	25	@	-	uudessa␣
rm006:004	24	%case	LOC	
rm006:004	26	@	-	elämässä␣
rm006:004	27a	@	-	vaeltaman
rm006:004	27b	.	-	.␣
rm006:005	rm006:005	rm006:005	VERSE	Rm␣6:5␣
rm006:005	2	@	-	Sillä␣
rm006:005	1	@	-	jos␣
rm006:005	4	(@)	-	me␣
rm006:005	4	@	-	olemme␣
rm006:005	9a	@	-	hänen␣
rm006:005	case%9a	@	-	kanssaan␣
rm006:005	3	@	-	yhteenkasvaneita␣
rm006:005	(5) 6	@	-	yhtäläisessä␣
rm006:005	(7) 8	@	-	kuolemassa
rm006:005	-	(,)	-	,␣
rm006:005	-	(@)	-	niin␣
rm006:005	14a	@	-	olemme␣
rm006:005	10	@	-	samoin␣
rm006:005	11	@	-	myös␣
rm006:005	-	(@)	-	yhtäläisessä␣
rm006:005	(12) 13	@	-	ylösnousemuksessa
rm006:005	14b	,	-	,␣
rm006:006	rm006:006	rm006:006	VERSE	Rm␣6:6␣
rm006:006	2	(@)	-	kun␣
rm006:006	2	@	-	tiedämme␣
rm006:006	1	@	-	sen
rm006:006	-	(,)	-	,␣
rm006:006	3	@	-	että␣
rm006:006	6	@	-	meidän␣
rm006:006	5	@	-	vanha␣
rm006:006	(4) 7	@	-	ihmisemme␣
rm006:006	8a	(@)	-	on␣
rm006:006	-	(@)	-	hänen␣
rm006:006	8a	@	-	kanssaan␣
rm006:006	8a	@	-	ristiinnaulittu
rm006:006	8b	,	-	,␣
rm006:006	9	@	-	että␣
rm006:006	(13) 14a	@	-	synnin␣
rm006:006	(11) 12	@	-	ruumis␣
rm006:006	10	@	-	kukistettaisiin
rm006:006	-	(,)	-	,␣
rm006:006	-	(@)	-	niin␣
rm006:006	(15) 17	@	-	ettemme␣
rm006:006	18	%pers	1P	
rm006:006	16	@	-	enää␣
rm006:006	(19) 20a	@	-	syntiä␣
rm006:006	(15) 17	@	-	palvelisi
rm006:006	20b	;	-	;␣
rm006:007	rm006:007	rm006:007	VERSE	Rm␣6:7␣
rm006:007	2	@	-	sillä␣
rm006:007	1	@	-	joka␣
rm006:007	3	(@)	-	on␣
rm006:007	3	@	-	kuollut
rm006:007	-	(,)	-	,␣
rm006:007	4	(@)	-	se␣
rm006:007	4	(@)	-	on␣
rm006:007	4	@	-	vanhurskautunut␣
rm006:007	5	@	-	pois␣
rm006:007	(6) 7a	@	-	synnistä
rm006:007	7b	.	-	.␣
rm006:008	rm006:008	rm006:008	VERSE	Rm␣6:8␣
rm006:008	2	@	-	Mutta␣
rm006:008	1	@	-	jos␣
rm006:008	3	(@)	-	olemme␣
rm006:008	3	@	-	kuolleet␣
rm006:008	5a	@	-	Kristuksen␣
rm006:008	4	@	-	kanssa
rm006:008	-	(,)	-	,␣
rm006:008	-	(@)	-	niin␣
rm006:008	6	(@)	-	me␣
rm006:008	6	@	-	uskomme␣
rm006:008	(7)	-	UNTRANSLATED	
rm006:008	tasp%9	@	-	saavamme␣
rm006:008	8	@	-	myös␣
rm006:008	9	@	-	elää␣
rm006:008	10a	@	-	hänen␣
rm006:008	9	@	-	kanssaan
rm006:008	10b	,	-	,␣
rm006:009	rm006:009	rm006:009	VERSE	Rm␣6:9␣
rm006:009	1	@	-	tietäen
rm006:009	-	(,)	-	,␣
rm006:009	2	@	-	että␣
rm006:009	3	@	-	Kristus
rm006:009	-	(,)	-	,␣
rm006:009	4	(@)	-	sittenkuin␣
rm006:009	4	(@)	-	hänet␣
rm006:009	6	@	-	kuolleista␣
rm006:009	5	%case	LOC	
rm006:009	4	@	-	herätettiin
rm006:009	-	(,)	-	,␣
rm006:009	7	@	-	ei␣
rm006:009	7	@	-	enää␣
rm006:009	8a	@	-	kuole
rm006:009	8b	:	-	:␣
rm006:009	9	@	-	kuolema␣
rm006:009	11	@	-	ei␣
rm006:009	11	@	-	enää␣
rm006:009	10	@	-	häntä␣
rm006:009	12a	@	-	vallitse
rm006:009	12b	.	-	.␣
rm006:010	rm006:010	rm006:010	VERSE	Rm␣6:10␣
rm006:010	2	@	-	Sillä␣
rm006:010	1	@	-	minkä␣
rm006:010	3a	(@)	-	hän␣
rm006:010	3a	@	-	kuoli
rm006:010	-	(,)	-	,␣
rm006:010	-	(@)	-	sen␣
rm006:010	-	(@)	-	hän␣
rm006:010	7a	@	-	kerta~kaikkiaan␣
rm006:010	6	@	-	kuoli␣
rm006:010	6	@	-	pois␣
rm006:010	(4) 5	@	-	synnistä
rm006:010	7b	;	-	;␣
rm006:010	9	@	-	mutta␣
rm006:010	8	@	-	minkä␣
rm006:010	10a	(@)	-	hän␣
rm006:010	10a	@	-	elää
rm006:010	-	(,)	-	,␣
rm006:010	-	(@)	-	sen␣
rm006:010	11	(@)	-	hän␣
rm006:010	11	@	-	elää␣
rm006:010	(12) 13a	@	-	Jumalalle
rm006:010	13b	.	-	.␣
rm006:011	rm006:011	rm006:011	VERSE	Rm␣6:11␣
rm006:011	1	@	-	Niin␣
rm006:011	3	@	-	tekin␣
rm006:011	2	%clitic	kin	
rm006:011	4	@	-	pitäkää␣
rm006:011	6a	%tasp	?	
rm006:011	5a	@	-	itsenne␣
rm006:011	10 (9)	@	-	synnille␣
rm006:011	7	@	-	kuolleina
rm006:011	(8)	-	UNTRANSLATED	
rm006:011	-	(,)	-	,␣
rm006:011	12	@	-	mutta␣
rm006:011	(13) 14	@	-	Jumalalle␣
rm006:011	11	@	-	elävinä␣
rm006:011	16	@	-	Kristuksessa␣
rm006:011	17a	@	-	Jeesuksessa
rm006:011	15	%case	LOC	
rm006:011	17b	.	-	.␣
rm006:012	rm006:012	rm006:012	VERSE	Rm␣6:12␣
rm006:012	1	@	-	Älköön␣
rm006:012	2	@	-	siis␣
rm006:012	(4) 5	@	-	synti␣
rm006:012	3	@	-	hallitko␣
rm006:012	9	@	-	teidän␣
rm006:012	8	@	-	kuolevaisessa␣
rm006:012	10 (7)	@	-	ruumiissanne
rm006:012	6	%case	LOC	
rm006:012	-	(,)	-	,␣
rm006:012	11	@	-	niin␣
rm006:012	11	@	-	että␣
rm006:012	(12) 13	@	-	olette␣
rm006:012	(12) 13	@	-	kuuliaiset␣
rm006:012	16a	@	-	sen␣
rm006:012	(14) 15	@	-	himoille
rm006:012	16b	,	-	,␣
rm006:013	rm006:013	rm006:013	VERSE	Rm␣6:13␣
rm006:013	1	@	-	älkääkä␣
rm006:013	2	@	-	antako␣
rm006:013	(3) 4	@	-	jäseniänne␣
rm006:013	5	%pers	?	
rm006:013	7	@	-	vääryyden␣
rm006:013	6	@	-	aseiksi␣
rm006:013	(8) 9a	@	-	synnille
rm006:013	9b	,	-	,␣
rm006:013	10	@	-	vaan␣
rm006:013	11	@	-	antakaa␣
rm006:013	12	@	-	itsenne
rm006:013	-	(,)	-	,␣
rm006:013	17	@	-	kuolleista␣
rm006:013	16	%case	LOC	
rm006:013	18	@	-	eläviksi␣
rm006:013	18	@	-	tulleina
rm006:013	15	%case	ESS	
rm006:013	-	(,)	-	,␣
rm006:013	(13) 14	@	-	Jumalalle
rm006:013	-	(,)	-	,␣
rm006:013	19	@	-	ja␣
rm006:013	(20) 21	@	-	jäsenenne␣
rm006:013	22	%pers	?	
rm006:013	24	@	-	vanhurskauden␣
rm006:013	23	@	-	aseiksi␣
rm006:013	(25) 26a	@	-	Jumalalle
rm006:013	26b	.	-	.␣
rm006:014	rm006:014	rm006:014	VERSE	Rm␣6:14␣
rm006:014	2	@	-	Sillä␣
rm006:014	1	@	-	synnin␣
rm006:014	4	@	-	ei␣
rm006:014	tasp%5a	@	-	pidä␣
rm006:014	3	@	-	teitä␣
rm006:014	5a	@	-	vallitseman
rm006:014	5b	,	-	,␣
rm006:014	7	@	-	koska␣
rm006:014	6	@	-	ette␣
rm006:014	8	@	-	ole␣
rm006:014	10	@	-	lain␣
rm006:014	9	@	-	alla
rm006:014	-	(,)	-	,␣
rm006:014	11	@	-	vaan␣
rm006:014	13a	@	-	armon␣
rm006:014	12	@	-	alla
rm006:014	13b	.	-	.␣
rm006:015	rm006:015	rm006:015	VERSE	Rm␣6:15␣
rm006:015	1	@	-	Kuinka␣
rm006:015	2a	@	-	siis␣
rm006:015	-	(@)	-	on
rm006:015	-	(?)	-	?␣
rm006:015	tasp%3a	@	-	Saammeko␣
rm006:015	3a	@	-	tehdä␣
rm006:015	3a	@	-	syntiä
rm006:015	3b	,	-	,␣
rm006:015	4	@	-	koska␣
rm006:015	5	@	-	emme␣
rm006:015	6	@	-	ole␣
rm006:015	8	@	-	lain␣
rm006:015	7	@	-	alla
rm006:015	-	(,)	-	,␣
rm006:015	9	@	-	vaan␣
rm006:015	11a	@	-	armon␣
rm006:015	10	@	-	alla
rm006:015	-	(?)	-	?␣
rm006:015	12 13a	@	-	Pois␣
rm006:015	12 13a	@	-	se
rm006:015	-	(!)	-	!␣
rm006:016	rm006:016	rm006:016	VERSE	Rm␣6:16␣
rm006:016	1	@	-	Ettekö␣
rm006:016	2	@	-	tiedä
rm006:016	-	(,)	-	,␣
rm006:016	3	@	-	että␣
rm006:016	4	@	-	kenen␣
rm006:016	7	@	-	palvelijoiksi
rm006:016	-	(,)	-	,␣
rm006:016	-	(@)	-	ketä␣
rm006:016	9a	@	-	tottelemaan
rm006:016	8	%case	LOC	
rm006:016	-	(,)	-	,␣
rm006:016	6	@	-	te␣
rm006:016	5	@	-	antaudutte
rm006:016	-	(,)	-	,␣
rm006:016	-	(@)	-	sen␣
rm006:016	10	@	-	palvelijoita␣
rm006:016	11	(@)	-	te␣
rm006:016	11	@	-	olette
rm006:016	-	(,)	-	,␣
rm006:016	12	@	-	jota␣
rm006:016	13a	(@)	-	te␣
rm006:016	13a	@	-	tottelette
rm006:016	13b	,	-	,␣
rm006:016	14	@	-	joko␣
rm006:016	15	@	-	synnin␣
rm006:016	-	(@)	-	palvelijoita
rm006:016	-	(,)	-	,␣
rm006:016	17	@	-	kuolemaksi
rm006:016	16	%case	TRA	
rm006:016	-	(,)	-	,␣
rm006:016	18	@	-	tahi␣
rm006:016	19	@	-	kuuliaisuuden
rm006:016	-	(,)	-	,␣
rm006:016	21a	@	-	vanhurskaudeksi
rm006:016	20	%case	TRA	
rm006:016	-	(?)	-	?␣
rm006:017	rm006:017	rm006:017	VERSE	Rm␣6:17␣
rm006:017	2	@	-	Mutta␣
rm006:017	1	@	-	kiitos␣
rm006:017	(3) 4	@	-	Jumalalle
rm006:017	-	(,)	-	,␣
rm006:017	5	@	-	että␣
rm006:017	6	(@)	-	te
rm006:017	-	(,)	-	,␣
rm006:017	6	(@)	-	jotka␣
rm006:017	-	(@)	-	ennen␣
rm006:017	6	@	-	olitte␣
rm006:017	(8) 9	@	-	synnin␣
rm006:017	7	@	-	palvelijoita
rm006:017	-	(,)	-	,␣
rm006:017	11	@	-	nyt␣
rm006:017	10	(@)	-	olette␣
rm006:017	10	@	-	tulleet␣
rm006:017	13	@	-	sydämestänne␣
rm006:017	12	%case	LOC	
rm006:017	10	@	-	kuuliaisiksi␣
rm006:017	15	@	-	sille␣
rm006:017	18a	@	-	opin␣
rm006:017	17	@	-	muodolle
rm006:017	14	%case	LOC	
