ex001:001	ex001:001	ex001:001	VERSE	2Ms␣1:1␣
ex008:018	8a	@	-	mutta␣
ex008:018	9	(@)	-	he␣
ex008:018	8b	@	-	eivät␣
ex008:018	9	@	-	voineet
ex008:018	-	(.)	-	.␣
ex008:018	10a	@	-	Ja␣
ex008:018	(11a) 11b	@	-	sääsket␣
ex008:018	10b	@	-	ahdistivat␣
ex008:018	12b	@	-	ihmisiä␣
ex008:018	12a	%case	PTV	
ex008:018	13a	@	-	ja␣
ex008:018	13c	@	-	karjaa
ex008:018	13b	%case	PTV	
ex008:018	-	(.)	-	.␣
ex008:019	ex008:015	ex008:019	VERSE.SHIFT	2Ms␣8:19␣
ex008:019	1a	@	-	Niin␣
ex008:019	(2a) 2b	@	-	tietäjät␣
ex008:019	1b	@	-	sanoivat␣
ex008:019	4	@	-	faraolle
ex008:019	3	%case	LOC	
ex008:019	-	(:)	-	:␣
ex008:019	-	(@)	-	"
ex008:019	7	@	-	Tämä␣
ex008:019	-	(@)	-	on␣
ex008:019	6	@	-	Jumalan␣
ex008:019	5	@	-	sormi
ex008:019	-	(@)	-	"
ex008:019	-	(.)	-	.␣
ex008:019	8a	@	-	Mutta␣
ex008:019	10	@	-	faraon␣
ex008:019	9	@	-	sydän␣
ex008:019	8b	@	-	paatui
ex008:019	-	(,)	-	,␣
ex008:019	11b	@	-	eikä␣
ex008:019	11a	%clitic	kA	
ex008:019	12	(@)	-	hän␣
ex008:019	12	@	-	kuullut␣
ex008:019	13	@	-	heitä
ex008:019	-	(,)	-	,␣
ex008:019	14a 14b	@	-	niinkuin␣
ex008:019	16	@	-	Herra␣
ex008:019	15	(@)	-	oli␣
ex008:019	15	@	-	sanonutkin
ex008:019	-	(.)	-	.␣
ex008:020	ex008:016	ex008:020	VERSE.SHIFT	2Ms␣8:20␣
ex008:020	1a	@	-	Ja␣
ex008:020	2	@	-	Herra␣
ex008:020	1b	@	-	sanoi␣
ex008:020	4	@	-	Moosekselle
ex008:020	3	%case	LOC	
ex008:020	-	(:)	-	:␣
ex008:020	-	(@)	-	"
ex008:020	7b	@	-	Astu␣
ex008:020	6b	@	-	huomenaamuna␣
ex008:020	6a	%case	ESS	
ex008:020	5	@	-	varhain␣
ex008:020	(7a)	-	UNTRANSLATED	
ex008:020	9	@	-	faraon␣
ex008:020	8a 8b	@	-	eteen
ex008:020	-	(,)	-	,␣
ex008:020	10	@	-	kun␣
ex008:020	11	(@)	-	hän␣
ex008:020	11	@	-	menee␣
ex008:020	(12a) 12b	@	-	veden␣
ex008:020	cli%12b	@	-	luo
ex008:020	-	(,)	-	,␣
ex008:020	13a	@	-	ja␣
ex008:020	13b	@	-	sano␣
ex008:020	14	@	-	hänelle
ex008:020	-	(:)	-	:␣
ex008:020	-	(@)	-	'
ex008:020	15	@	-	Näin␣
ex008:020	16	@	-	sanoo␣
ex008:020	17	@	-	Herra
ex008:020	-	(:)	-	:␣
ex008:020	18	@	-	Päästä␣
ex008:020	pers%19	@	-	minun␣
ex008:020	19	@	-	kansani␣
ex008:020	20b	@	-	palvelemaan␣
ex008:020	20a	%inflection	INF3.ILL	
ex008:020	pers%20b	@	-	minua
ex008:020	-	(.)	-	.␣
ex008:021	ex008:017	ex008:021	VERSE.SHIFT	2Ms␣8:21␣
ex008:021	1	@	-	Sillä␣
ex008:021	2	@	-	jos␣
ex008:021	3	@	-	et␣
ex008:021	4	@	-	päästä␣
ex008:021	pers%6	@	-	minun␣
ex008:021	6	@	-	kansaani
ex008:021	5	%case	PTV	
ex008:021	-	(,)	-	,␣
ex008:021	-	(@)	-	niin␣
ex008:021	7	@	-	katso
ex008:021	-	(,)	-	,␣
ex008:021	pers%7	@	-	minä␣
ex008:021	8	@	-	lähetän␣
ex008:021	(14a) 14b	@	-	paarmoja␣
ex008:021	13	%case	PTV	
ex008:021	9	@	-	sinun
ex008:021	(10a) (10b)	-	UNTRANSLATED	
ex008:021	-	(,)	-	,␣
ex008:021	pers%10c	@	-	sinun␣
ex008:021	10c	@	-	palvelijaisi␣
ex008:021	11a	@	-	ja␣
ex008:021	pers%11c	@	-	sinun␣
ex008:021	11c	@	-	kansasi␣
ex008:021	11b	@	-	kimppuun␣
ex008:021	12a	@	-	ja␣
ex008:021	pers%12c	@	-	sinun␣
ex008:021	12c	@	-	taloihisi
ex008:021	12b	%case	LOC	
ex008:021	-	(,)	-	,␣
ex008:021	15a	@	-	niin␣
ex008:021	15a	@	-	että␣
ex008:021	17	@	-	egyptiläisten␣
ex008:021	16	@	-	talot
ex008:021	-	(,)	-	,␣
ex008:021	20a 20b	@	-	jopa␣
ex008:021	21a	@	-	se␣
ex008:021	21b	@	-	maa
ex008:021	-	(,)	-	,␣
ex008:021	22	@	-	jonka␣
ex008:021	24	@	-	päällä␣
ex008:021	23	@	-	ne␣
ex008:021	-	(@)	-	ovat
ex008:021	-	(,)	-	,␣
ex008:021	15b	@	-	tulevat␣
ex008:021	(19a) 19b	@	-	paarmoja␣
ex008:021	18	%case	PTV	
ex008:021	15b	@	-	täyteen
ex008:021	-	(.)	-	.␣
ex008:022	ex008:018	ex008:022	VERSE.SHIFT	2Ms␣8:22␣
ex008:022	1a	@	-	Mutta␣
ex008:022	1b	(@)	-	minä␣
ex008:022	1b	@	-	erotan␣
ex008:022	(3a) 3b	@	-	sinä␣
ex008:022	2b	@	-	päivänä␣
ex008:022	2a	%case	ESS	
ex008:022	6	@	-	Goosenin␣
ex008:022	5	@	-	maan
ex008:022	4	%case	GEN	
ex008:022	-	(,)	-	,␣
ex008:022	7	@	-	jossa␣
ex008:022	10	%case	LOC	
ex008:022	pers%8	@	-	minun␣
ex008:022	8	@	-	kansani␣
ex008:022	9	@	-	asuu
ex008:022	-	(,)	-	,␣
ex008:022	11a 11b	@	-	ettei␣
ex008:022	13	@	-	sinne␣
ex008:022	14	@	-	paarmoja␣
ex008:022	12	@	-	tule
ex008:022	-	(,)	-	,␣
ex008:022	16	@	-	tietääksesi
ex008:022	15	%inflection	INF1.TRA.-2	
ex008:022	-	(,)	-	,␣
ex008:022	17	@	-	että␣
ex008:022	18	@	-	minä␣
ex008:022	-	(@)	-	olen␣
ex008:022	(21a) 21b	@	-	maan␣
ex008:022	20a 20b	%case	GEN	
ex008:022	19	@	-	Herra
ex008:022	-	(.)	-	.␣
ex008:023	ex008:019	ex008:023	VERSE.SHIFT	2Ms␣8:23␣
ex008:023	(1a)	-	UNTRANSLATED	
ex008:023	-	(@)	-	Näin␣
ex008:023	1b	(@)	-	minä␣
ex008:023	1b	@	-	panen␣
ex008:023	2	@	-	pelastuksen␣
ex008:023	3	@	-	erottamaan␣
ex008:023	pers%4	@	-	oman␣
ex008:023	4	@	-	kansani␣
ex008:023	pers%6	@	-	sinun␣
ex008:023	6	@	-	kansastasi
ex008:023	5a 5b	%case	LOC	
ex008:023	-	(.)	-	.␣
ex008:023	7b	@	-	Huomenna␣
ex008:023	7a	%case	?	
ex008:023	8	(@)	-	on␣
ex008:023	(10a) 10b	@	-	tämä␣
ex008:023	(9a) 9b	@	-	ihme␣
ex008:023	8	@	-	tapahtuva
ex008:023	-	(.)	-	.
ex008:023	-	(@)	-	'
ex008:023	-	(@)	-	"␣
ex008:024	ex008:020	ex008:024	VERSE.SHIFT	2Ms␣8:24␣
ex008:024	1a	@	-	Ja␣
ex008:024	2	@	-	Herra␣
ex008:024	1b	@	-	teki␣
ex008:024	3	@	-	niin
ex008:024	(4a)	-	UNTRANSLATED	
ex008:024	-	(:)	-	:␣
ex008:024	5	@	-	paarmoja␣
ex008:024	4b	@	-	tuli␣
ex008:024	6	@	-	suuret␣
ex008:024	6	@	-	parvet␣
ex008:024	8	@	-	faraon␣
ex008:024	(7)	-	UNTRANSLATED	
ex008:024	9a	@	-	ja␣
ex008:024	pers%10	@	-	hänen␣
ex008:024	10	@	-	palvelijainsa␣
ex008:024	9b	@	-	taloihin
ex008:024	-	(;)	-	;␣
ex008:024	11a	@	-	ja␣
ex008:024	(17a) 17b	@	-	paarmat␣
ex008:024	16a 16b	%case	NOM	
ex008:024	14	@	-	tulivat␣
ex008:024	(15a) 15b	@	-	maan␣
ex008:024	14	@	-	turmioksi␣
ex008:024	11c	@	-	koko␣
ex008:024	11b	%case	?	
ex008:024	13	@	-	Egyptin␣
ex008:024	12	@	-	maassa
ex008:024	-	(.)	-	.␣
ex008:025	ex008:021	ex008:025	VERSE.SHIFT	2Ms␣8:25␣
ex008:025	1a	@	-	Niin␣
ex008:025	2	@	-	farao␣
ex008:025	1b	@	-	kutsutti␣
ex008:025	4	@	-	Mooseksen␣
ex008:025	3	%case	GEN	
ex008:025	5a	@	-	ja␣
ex008:025	5c	@	-	Aaronin␣
ex008:025	5b	%case	GEN	
ex008:025	6a	@	-	ja␣
ex008:025	6b	@	-	sanoi
ex008:025	-	(:)	-	:␣
ex008:025	-	(@)	-	"
ex008:025	7	@	-	Menkää␣
ex008:025	-	(@)	-	ja␣
ex008:025	8	@	-	uhratkaa␣
ex008:025	9b	@	-	Jumalallenne␣
ex008:025	9a	%case	LOC	
ex008:025	-	(@)	-	tässä␣
ex008:025	10b	@	-	maassa
ex008:025	10a	%case	LOC	
ex008:025	-	(@)	-	"
ex008:025	-	(.)	-	.␣
ex008:026	ex008:022	ex008:026	VERSE.SHIFT	2Ms␣8:26␣
ex008:026	1a	@	-	Mutta␣
ex008:026	2	@	-	Mooses␣
ex008:026	1b	@	-	sanoi
ex008:026	-	(:)	-	:␣
ex008:026	-	(@)	-	"
ex008:026	3	@	-	Ei␣
ex008:026	4	@	-	sovi␣
ex008:026	6	@	-	niin␣
ex008:026	5b	@	-	tehdä
ex008:026	5a	%case	LAT	
ex008:026	-	(;)	-	;␣
ex008:026	7	@	-	sillä␣
ex008:026	10	(@)	-	me␣
ex008:026	10	@	-	uhraamme␣
ex008:026	11b	@	-	Herralle
ex008:026	11a	%case	LOC	
ex008:026	-	(,)	-	,␣
ex008:026	12	@	-	Jumalallemme
ex008:026	-	(,)	-	,␣
ex008:026	-	(@)	-	sellaista
ex008:026	-	(,)	-	,␣
ex008:026	-	(@)	-	joka␣
ex008:026	-	(@)	-	on␣
ex008:026	9	@	-	egyptiläisille␣
ex008:026	8	@	-	kauhistus
ex008:026	-	(.)	-	.␣
ex008:026	13	@	-	Jos␣
ex008:026	14	(@)	-	me␣
ex008:026	-	(@)	-	nyt␣
ex008:026	14	@	-	uhraamme␣
ex008:026	17	@	-	egyptiläisten␣
ex008:026	18b	@	-	nähden␣
ex008:026	18a	%case	MAN	
ex008:026	-	(@)	-	sellaista
ex008:026	-	(,)	-	,␣
ex008:026	-	(@)	-	joka␣
ex008:026	-	(@)	-	on␣
ex008:026	-	(@)	-	heille␣
ex008:026	16	@	-	kauhistus
ex008:026	15	%case	NOM	
ex008:026	-	(,)	-	,␣
ex008:026	19a	@	-	niin␣
ex008:026	19b	@	-	eivätkö␣
ex008:026	20	(@)	-	he␣
ex008:026	20	@	-	kivitä␣
ex008:026	pers%20	@	-	meitä
ex008:026	-	(?)	-	?␣
ex008:027	ex008:023	ex008:027	VERSE.SHIFT	2Ms␣8:27␣
ex008:027	sem%4	@	-	Salli␣
ex008:027	4	(@)	-	meidän␣
ex008:027	4	@	-	mennä␣
ex008:027	2	@	-	kolmen␣
ex008:027	3	@	-	päivän␣
ex008:027	1	@	-	matka␣
ex008:027	5b	@	-	erämaahan␣
ex008:027	5a	%case	LOC	
ex008:027	6b	@	-	uhraamaan␣
ex008:027	6a	%inflection	INF3.ILL	
ex008:027	7b	@	-	Herralle
ex008:027	7a	%case	LOC	
ex008:027	-	(,)	-	,␣
ex008:027	8	@	-	Jumalallemme
ex008:027	-	(,)	-	,␣
ex008:027	9a 9b	@	-	niinkuin␣
ex008:027	10	(@)	-	hän␣
ex008:027	10	(@)	-	on␣
ex008:027	11	@	-	meille␣
ex008:027	10	@	-	sanonut
ex008:027	-	(.)	-	.
ex008:027	-	(@)	-	"␣
ex008:028	ex008:024	ex008:028	VERSE.SHIFT	2Ms␣8:28␣
ex008:028	(1a)	-	UNTRANSLATED	
ex008:028	2	@	-	Farao␣
ex008:028	1b	@	-	sanoi
ex008:028	-	(:)	-	:␣
ex008:028	-	(@)	-	"
ex008:028	3	@	-	Minä␣
ex008:028	4	@	-	päästän␣
ex008:028	5	@	-	teidät␣
ex008:028	6b	@	-	uhraamaan␣
ex008:028	6a	%inflection	INF3.ILL	
ex008:028	7b	@	-	Herralle
ex008:028	7a	%case	LOC	
ex008:028	-	(,)	-	,␣
ex008:028	8	@	-	Jumalallenne
ex008:028	-	(,)	-	,␣
ex008:028	9b	@	-	erämaassa
ex008:028	9a	%case	LOC	
ex008:028	-	(;)	-	;␣
ex008:028	12	@	-	älkää␣
ex008:028	10	@	-	vain␣
ex008:028	14b	@	-	menkö␣
ex008:028	14a	%case	?	
ex008:028	sem%13	@	-	kovin␣
ex008:028	(11) 13	@	-	kauas
ex008:028	-	(.)	-	.␣
ex008:028	15	@	-	Rukoilkaa␣
ex008:028	pers%16	@	-	minun␣
ex008:028	16	@	-	puolestani
ex008:028	-	(.)	-	.
ex008:028	-	(@)	-	"␣
ex008:029	ex008:025	ex008:029	VERSE.SHIFT	2Ms␣8:29␣
ex008:029	1a	@	-	Niin␣
ex008:029	2	@	-	Mooses␣
ex008:029	1b	@	-	sanoi
ex008:029	-	(:)	-	:␣
ex008:029	-	(@)	-	"
ex008:029	3	@	-	Katso
ex008:029	-	(,)	-	,␣
ex008:029	-	(@)	-	kun␣
ex008:029	(4)	-	UNTRANSLATED	
ex008:029	5	(@)	-	olen␣
ex008:029	5	@	-	lähtenyt␣
ex008:029	pers%6b	@	-	sinun␣
ex008:029	6b	@	-	luotasi
ex008:029	6a	%case	?	
ex008:029	(7a)	-	UNTRANSLATED	
ex008:029	-	(,)	-	,␣
ex008:029	7b	@	-	rukoilen␣
ex008:029	7b	(@)	-	minä␣
ex008:029	9	@	-	Herraa
ex008:029	8	%case	PTV	
ex008:029	-	(,)	-	,␣
ex008:029	10a	@	-	ja␣
ex008:029	(11a) 11b	@	-	paarmat␣
ex008:029	10b	@	-	häviävät␣
ex008:029	10b	@	-	pois␣
ex008:029	15	@	-	huomenna␣
ex008:029	12b	@	-	faraolta
ex008:029	12a	%case	LOC	
ex008:029	-	(,)	-	,␣
ex008:029	pers%13b	@	-	hänen␣
ex008:029	13b	@	-	palvelijoiltansa␣
ex008:029	13a	%case	LOC	
ex008:029	14a	@	-	ja␣
ex008:029	pers%14c	@	-	hänen␣
ex008:029	14c	@	-	kansaltaan
ex008:029	14b	%case	LOC	
ex008:029	-	(.)	-	.␣
ex008:029	17	@	-	Älköön␣
ex008:029	16	@	-	vain␣
ex008:029	19	@	-	farao␣
ex008:029	18	@	-	enää␣
ex008:029	20	@	-	pettäkö
ex008:029	-	(,)	-	,␣
ex008:029	-	(@)	-	niin␣
ex008:029	21a 21b	@	-	ettei␣
ex008:029	22	(@)	-	hän␣
ex008:029	22	@	-	päästäkään␣
ex008:029	(24a) 24b	@	-	kansaa␣
ex008:029	23	%case	PTV	
ex008:029	25b	@	-	uhraamaan␣
ex008:029	25a	%case	LOC	
ex008:029	26b	@	-	Herralle
ex008:029	26a	%case	LOC	
ex008:029	-	(.)	-	.
ex008:029	-	(@)	-	"␣
ex008:030	ex008:026	ex008:030	VERSE.SHIFT	2Ms␣8:30␣
ex008:030	1a	@	-	Ja␣
ex008:030	2	@	-	Mooses␣
ex008:030	1b	@	-	lähti␣
ex008:030	4	@	-	faraon␣
ex008:030	3a 3b	@	-	luota␣
ex008:030	5a	@	-	ja␣
ex008:030	5b	@	-	rukoili␣
ex008:030	7	@	-	Herraa
ex008:030	6	%case	PTV	
ex008:030	-	(.)	-	.␣
ex008:031	ex008:027	ex008:031	VERSE.SHIFT	2Ms␣8:31␣
ex008:031	1a	@	-	Ja␣
ex008:031	2	@	-	Herra␣
ex008:031	1b	@	-	teki
ex008:031	-	(,)	-	,␣
ex008:031	3a	@	-	niinkuin␣
ex008:031	4	@	-	Mooses␣
ex008:031	3b	(@)	-	oli␣
ex008:031	3b	@	-	sanonut
ex008:031	(5a)	-	UNTRANSLATED	
ex008:031	-	(:)	-	:␣
ex008:031	5b	(@)	-	hän␣
ex008:031	5b	@	-	vapautti␣
ex008:031	7b	@	-	faraon
ex008:031	7a	%case	GEN	
ex008:031	-	(,)	-	,␣
ex008:031	pers%8b	@	-	hänen␣
ex008:031	8b	@	-	palvelijansa␣
ex008:031	8a	%case	NOM.GEN	
ex008:031	9a	@	-	ja␣
ex008:031	pers%9c	@	-	hänen␣
ex008:031	9c	@	-	kansansa␣
ex008:031	9b	%case	NOM.GEN	
ex008:031	(6a) 6b	@	-	paarmoista
ex008:031	-	(,)	-	,␣
ex008:031	-	(@)	-	niin␣
ex008:031	10	@	-	ettei␣
ex008:031	11	(@)	-	niitä␣
ex008:031	11	@	-	jäänyt␣
ex008:031	12	@	-	ainoatakaan
ex008:031	-	(.)	-	.␣
ex008:032	ex008:028	ex008:032	VERSE.SHIFT	2Ms␣8:32␣
ex008:032	1a	@	-	Mutta␣
ex008:032	2	@	-	farao␣
ex008:032	1b	@	-	kovensi␣
ex008:032	4	@	-	sydämensä␣
ex008:032	3	%case	NOM.GEN	
ex008:032	(7a) 7b	@	-	tälläkin␣
ex008:032	5	%clitic	kin	
ex008:032	6b	@	-	kerralla␣
ex008:032	6a	%case	LOC	
ex008:032	8b	@	-	eikä␣
ex008:032	8a	%clitic	kA	
ex008:032	9	@	-	päästänyt␣
ex008:032	(11a) 11b	@	-	kansaa
ex008:032	10	%case	PTV	
ex008:032	-	(.)	-	.␣
ex009:001	ex009:001	ex009:001	VERSE	2Ms␣9:1␣
ex009:001	1a	@	-	Sitten␣
ex009:001	2	@	-	Herra␣
ex009:001	1b	@	-	sanoi␣
ex009:001	4	@	-	Moosekselle
ex009:001	3	%case	LOC	
ex009:001	-	(:)	-	:␣
ex009:001	-	(@)	-	"
ex009:001	5	@	-	Mene␣
ex009:001	7	@	-	faraon␣
ex009:001	6	@	-	tykö␣
ex009:001	8a	@	-	ja␣
ex009:001	8b	@	-	puhu␣
ex009:001	9	@	-	hänelle
ex009:001	-	(:)	-	:␣
ex009:001	-	(@)	-	'
ex009:001	10	@	-	Näin␣
ex009:001	11	@	-	sanoo␣
ex009:001	12	@	-	Herra
ex009:001	-	(,)	-	,␣
ex009:001	(14a) 14b	@	-	hebrealaisten␣
ex009:001	13	@	-	Jumala
ex009:001	-	(:)	-	:␣
ex009:001	15	@	-	Päästä␣
ex009:001	pers%17	@	-	minun␣
ex009:001	17	@	-	kansani␣
ex009:001	16	%case	NOM.GEN	
ex009:001	18b	@	-	palvelemaan␣
ex009:001	18a	%inflection	INF3.ILL	
ex009:001	pers%18b	@	-	minua
ex009:001	-	(.)	-	.␣
ex009:002	ex009:002	ex009:002	VERSE	2Ms␣9:2␣
ex009:002	1	@	-	Sillä␣
ex009:002	2	@	-	jos␣
ex009:002	3	@	-	kieltäydyt␣
ex009:002	4	%inflection	ACT.PRES.2S	
ex009:002	5b	@	-	päästämästä␣
ex009:002	5a	%case	LOC	
ex009:002	-	(@)	-	heitä␣
ex009:002	6a	@	-	ja␣
ex009:002	6b	@	-	vielä␣
ex009:002	7	@	-	pidätät␣
ex009:002	8	@	-	heitä
ex009:002	-	(,)	-	,␣
ex009:003	ex009:003	ex009:003	VERSE	2Ms␣9:3␣
ex009:003	-	(@)	-	niin␣
ex009:003	1	@	-	katso
ex009:003	-	(,)	-	,␣
ex009:003	3	@	-	Herran␣
ex009:003	2	@	-	käsi␣
ex009:003	4	(@)	-	on␣
ex009:003	4	@	-	lyövä␣
ex009:003	pers%5b	@	-	sinun␣
ex009:003	5b	@	-	karjaasi
ex009:003	5a	%case	PTV	
ex009:003	-	(,)	-	,␣
ex009:003	6	@	-	joka␣
ex009:003	-	(@)	-	on␣
ex009:003	7b	@	-	kedolla
ex009:003	7a	%case	LOC	
ex009:003	-	(,)	-	,␣
ex009:003	8b	@	-	hevosia
ex009:003	8a	%case	PTV	
ex009:003	-	(,)	-	,␣
ex009:003	9b	@	-	aaseja
ex009:003	9a	%case	PTV	
ex009:003	-	(,)	-	,␣
ex009:003	10b	@	-	kameleita
ex009:003	10a	%case	PTV	
ex009:003	-	(,)	-	,␣
ex009:003	11b	@	-	nautoja␣
ex009:003	11a	%case	PTV	
ex009:003	12a	@	-	ja␣
ex009:003	12c	@	-	lampaita␣
ex009:003	12b	%case	PTV	
ex009:003	15	@	-	ylen␣
ex009:003	14	@	-	ankaralla␣
ex009:003	13	@	-	ruttotaudilla
ex009:003	-	(.)	-	.␣
ex009:004	ex009:004	ex009:004	VERSE	2Ms␣9:4␣
ex009:004	1a	@	-	Mutta␣
ex009:004	2	@	-	Herra␣
ex009:004	1b	(@)	-	on␣
ex009:004	1b	@	-	tekevä␣
ex009:004	1b	@	-	erotuksen␣
ex009:004	(3)	-	UNTRANSLATED	
ex009:004	5	@	-	israelilaisten␣
ex009:004	4	@	-	karjan␣
ex009:004	6a	@	-	ja␣
ex009:004	8	@	-	egyptiläisten␣
ex009:004	7	@	-	karjan␣
ex009:004	6b	@	-	välillä
ex009:004	-	(,)	-	,␣
ex009:004	9a	@	-	niin␣
ex009:004	9b	@	-	ettei␣
ex009:004	14	@	-	mitään␣
ex009:004	10	@	-	kuole␣
ex009:004	11b	@	-	siitä
ex009:004	11a	%case	LOC	
ex009:004	-	(,)	-	,␣
ex009:004	12a	@	-	mikä␣
ex009:004	-	(@)	-	on␣
ex009:004	12b 13	@	-	israelilaisten␣
ex009:004	-	(@)	-	omaa
ex009:004	-	(.)	-	.
ex009:004	-	(@)	-	'
ex009:004	-	(@)	-	"␣
ex009:005	ex009:005	ex009:005	VERSE	2Ms␣9:5␣
ex009:005	1a	@	-	Ja␣
ex009:005	2	@	-	Herra␣
ex009:005	1b	@	-	asetti␣
ex009:005	3	@	-	määrätyn␣
ex009:005	3	@	-	ajan␣
ex009:005	4a 4b	@	-	ja␣
ex009:005	4a 4b	@	-	sanoi
ex009:005	-	(:)	-	:␣
ex009:005	-	(@)	-	"
ex009:005	5	@	-	Huomenna␣
ex009:005	6	(@)	-	on␣
ex009:005	7	@	-	Herra␣
ex009:005	6	@	-	tekevä␣
ex009:005	(8a) 8b (9a) 9b	@	-	niin␣
ex009:005	-	(@)	-	tässä␣
ex009:005	10b	@	-	maassa
ex009:005	10a	%case	LOC	
ex009:005	-	(@)	-	"
ex009:005	-	(.)	-	.␣
ex009:006	ex009:006	ex009:006	VERSE	2Ms␣9:6␣
ex009:006	1a	@	-	Ja␣
ex009:006	6b	@	-	seuraavana␣
ex009:006	6b	@	-	päivänä␣
ex009:006	6a	%case	ESS	
ex009:006	2	@	-	Herra␣
ex009:006	1b	@	-	teki␣
ex009:006	(4a) 4b (5a) 5b	@	-	niin
ex009:006	3	%case	?	
ex009:006	-	(,)	-	,␣
ex009:006	7a	@	-	ja␣
ex009:006	8	@	-	kaikki␣
ex009:006	10	@	-	Egyptin␣
ex009:006	9	@	-	karja␣
ex009:006	7b	@	-	kuoli
ex009:006	-	(;)	-	;␣
ex009:006	11a	@	-	mutta␣
ex009:006	12 13	@	-	israelilaisten␣
ex009:006	11c	@	-	karjasta␣
ex009:006	11b	%case	LOC	
ex009:006	14	@	-	ei␣
ex009:006	15	@	-	kuollut␣
ex009:006	16	@	-	ainoatakaan
ex009:006	-	(.)	-	.␣
ex009:007	ex009:007	ex009:007	VERSE	2Ms␣9:7␣
ex009:007	1a	@	-	Ja␣
ex009:007	-	(@)	-	kun␣
ex009:007	2	@	-	farao␣
ex009:007	1b	@	-	lähetti␣
ex009:007	sem%1b	@	-	tiedustelemaan
ex009:007	-	(,)	-	,␣
ex009:007	3a	@	-	niin␣
ex009:007	3b	@	-	katso
ex009:007	-	(,)	-	,␣
ex009:007	7	@	-	israelilaisten␣
ex009:007	6b	@	-	karjasta␣
ex009:007	6a	%case	LOC	
ex009:007	4	@	-	ei␣
ex009:007	5	(@)	-	ollut␣
ex009:007	5	@	-	kuollut␣
ex009:007	9	@	-	ainoatakaan
ex009:007	8	%case	PTV	
ex009:007	-	(.)	-	.␣
ex009:007	10a	@	-	Mutta␣
ex009:007	12	@	-	faraon␣
ex009:007	11	@	-	sydän␣
ex009:007	10b	@	-	kovettui
ex009:007	-	(,)	-	,␣
ex009:007	13b	@	-	eikä␣
ex009:007	13a	%clitic	kA	
ex009:007	14	(@)	-	hän␣
ex009:007	14	@	-	päästänyt␣
ex009:007	(16a) 16b	@	-	kansaa
ex009:007	15	%case	PTV	
ex009:007	-	(.)	-	.␣
ex009:008	ex009:008	ex009:008	VERSE	2Ms␣9:8␣
ex009:008	1a	@	-	Sitten␣
ex009:008	2	@	-	Herra␣
ex009:008	1b	@	-	sanoi␣
ex009:008	4	@	-	Moosekselle␣
ex009:008	3	%case	LOC	
ex009:008	5a	@	-	ja␣
ex009:008	6	@	-	Aaronille
ex009:008	5b	%case	LOC	
ex009:008	-	(:)	-	:␣
ex009:008	-	(@)	-	"
ex009:008	7	@	-	Ottakaa␣
ex009:008	8	%inflection	ACT.IMP.2P	
ex009:008	10	@	-	kahmalonne␣
ex009:008	9	@	-	täyteen␣
ex009:008	12	@	-	pätsin␣
ex009:008	11	@	-	nokea
ex009:008	-	(,)	-	,␣
ex009:008	13a	@	-	ja␣
ex009:008	14	@	-	Mooses␣
ex009:008	13b	@	-	viskatkoon␣
ex009:008	pers%13b	@	-	sen␣
ex009:008	(15a) 15b	@	-	taivasta␣
ex009:008	cli%15b	@	-	kohti␣
ex009:008	17	@	-	faraon␣
ex009:008	16b	@	-	silmien␣
ex009:008	16a	@	-	edessä
ex009:008	-	(,)	-	,␣
ex009:009	ex009:009	ex009:009	VERSE	2Ms␣9:9␣
ex009:009	1a	@	-	niin␣
ex009:009	1b	(@)	-	se␣
ex009:009	1b	@	-	muuttuu␣
ex009:009	2b	@	-	tomuksi
ex009:009	2a	%case	TRA	
ex009:009	-	(,)	-	,␣
ex009:009	-	(@)	-	joka␣
ex009:009	3	@	-	peittää␣
ex009:009	4	@	-	koko␣
ex009:009	6	@	-	Egyptin␣
ex009:009	5	@	-	maan
ex009:009	-	(,)	-	,␣
ex009:009	7a	@	-	ja␣
ex009:009	7b	(@)	-	siitä␣
ex009:009	7b	@	-	tulee␣
ex009:009	(9a) 9b	@	-	ihmisiin␣
ex009:009	8	%case	LOC	
ex009:009	10a	@	-	ja␣
ex009:009	(11a) 11b	@	-	karjaan␣
ex009:009	10b	%case	LOC	
ex009:009	12b 13 14	@	-	märkäpaiseita␣
ex009:009	12a	%case	PTV	
ex009:009	15b	@	-	kaikkialla␣
ex009:009	15a	%case	LOC	
ex009:009	17	@	-	Egyptin␣
ex009:009	16	@	-	maassa
ex009:009	-	(@)	-	"
ex009:009	-	(.)	-	.␣
ex009:010	ex009:010	ex009:010	VERSE	2Ms␣9:10␣
ex009:010	1a	@	-	Ja␣
ex009:010	1b	(@)	-	he␣
ex009:010	1b	@	-	ottivat␣
ex009:010	(4a) 4b	@	-	pätsin␣
ex009:010	3	@	-	nokea␣
ex009:010	2	%case	PTV	
ex009:010	5a	@	-	ja␣
ex009:010	5b	@	-	astuivat␣
ex009:010	7	@	-	faraon␣
ex009:010	6a 6b	@	-	eteen
ex009:010	-	(,)	-	,␣
ex009:010	8a	@	-	ja␣
ex009:010	10	@	-	Mooses␣
ex009:010	8b	@	-	viskasi␣
ex009:010	9	@	-	sen␣
ex009:010	(11a) 11b	@	-	taivasta␣
ex009:010	cli%11b	@	-	kohti
ex009:010	-	(;)	-	;␣
ex009:010	12a	@	-	niin␣
ex009:010	13 14 15	@	-	märkäpaiseita␣
ex009:010	12b	@	-	tuli␣
