jn001:001	jn001:001	jn001:001	VERSE	Jh␣1:1␣
jn004:006	14	(@)	-	hän␣
jn004:006	(15)	-	UNTRANSLATED	
jn004:006	(17) 18a	@	-	lähteen␣
jn004:006	pro%16	@	-	reunalle
jn004:006	-	(.)	-	.␣
jn004:006	-	(@)	-	Ja␣
jn004:006	20	@	-	oli␣
jn004:006	21	@	-	noin␣
jn004:006	22a	@	-	kuudes␣
jn004:006	19	@	-	hetki
jn004:006	-	(.)	-	.␣
jn004:007	jn004:007	jn004:007	VERSE	Jh␣4:7␣
jn004:007	-	(@)	-	Niin␣
jn004:007	1	@	-	tuli␣
jn004:007	2	(@)	-	eräs␣
jn004:007	(4) 5	@	-	Samarian␣
jn004:007	3	%case	GEN	
jn004:007	2	@	-	nainen␣
jn004:007	6	@	-	ammentamaan␣
jn004:007	7a	@	-	vettä
jn004:007	-	(.)	-	.␣
jn004:007	(10) 11a	@	-	Jeesus␣
jn004:007	8	@	-	sanoi␣
jn004:007	9	@	-	hänelle
jn004:007	-	(:)	-	:␣
jn004:007	-	(@)	-	"
jn004:007	12	@	-	Anna␣
jn004:007	13	@	-	minulle␣
jn004:007	14a	@	-	juoda
jn004:007	-	(@)	-	"
jn004:007	-	(.)	-	.␣
jn004:008	jn004:008	jn004:008	VERSE	Jh␣4:8␣
jn004:008	2	@	-	Sillä␣
jn004:008	4	@	-	hänen␣
jn004:008	(1) 3	@	-	opetuslapsensa␣
jn004:008	5	(@)	-	olivat␣
jn004:008	5	@	-	lähteneet␣
jn004:008	(7) 8	@	-	kaupunkiin␣
jn004:008	6	%case	LOC	
jn004:008	10	@	-	ruokaa␣
jn004:008	11a	@	-	ostamaan
jn004:008	9	%case	LOC	
jn004:008	-	(.)	-	.␣
jn004:009	jn004:009	jn004:009	VERSE	Jh␣4:9␣
jn004:009	2	@	-	Niin␣
jn004:009	(6) 7a	@	-	Samarian␣
jn004:009	(4) 5	@	-	nainen␣
jn004:009	1	@	-	sanoi␣
jn004:009	3	@	-	hänelle
jn004:009	-	(:)	-	:␣
jn004:009	-	(@)	-	"
jn004:009	8	@	-	Kuinka␣
jn004:009	9	@	-	sinä
jn004:009	-	(,)	-	,␣
jn004:009	11	(@)	-	joka␣
jn004:009	11	@	-	olet␣
jn004:009	10	@	-	juutalainen
jn004:009	-	(,)	-	,␣
jn004:009	15	@	-	pyydät␣
jn004:009	14	@	-	juotavaa␣
jn004:009	13	@	-	minulta
jn004:009	12	%case	LOC	
jn004:009	-	(,)	-	,␣
jn004:009	17 (18a)	@	-	samarialaiselta␣
jn004:009	16	@	-	naiselta
jn004:009	-	(?)	-	?
jn004:009	-	(@)	-	"␣
jn004:009	20	@	-	Sillä␣
jn004:009	22	@	-	juutalaiset␣
jn004:009	19	@	-	eivät␣
jn004:009	21	@	-	seurustele␣
jn004:009	23a	@	-	samarialaisten␣
jn004:009	case%23a	@	-	kanssa
jn004:009	-	(.)	-	.␣
jn004:010	jn004:010	jn004:010	VERSE	Jh␣4:10␣
jn004:010	2	@	-	Jeesus␣
jn004:010	1	@	-	vastasi␣
jn004:010	3	@	-	ja␣
jn004:010	4	@	-	sanoi␣
jn004:010	5a	@	-	hänelle
jn004:010	-	(:)	-	:␣
jn004:010	-	(@)	-	"
jn004:010	6	@	-	Jos␣
jn004:010	7	(@)	-	sinä␣
jn004:010	7	@	-	tietäisit␣
jn004:010	(10) 11	@	-	Jumalan␣
jn004:010	(8) 9	@	-	lahjan
jn004:010	-	(,)	-	,␣
jn004:010	12	@	-	ja␣
jn004:010	13	@	-	kuka␣
jn004:010	14	(@)	-	se␣
jn004:010	14	@	-	on
jn004:010	-	(,)	-	,␣
jn004:010	15	@	-	joka␣
jn004:010	17a	@	-	sinulle␣
jn004:010	16	@	-	sanoo
jn004:010	-	(:)	-	:␣
jn004:010	-	(@)	-	'
jn004:010	18	@	-	Anna␣
jn004:010	19	@	-	minulle␣
jn004:010	20a	@	-	juoda
jn004:010	-	(@)	-	'
jn004:010	-	(,)	-	,␣
jn004:010	-	(@)	-	niin␣
jn004:010	21	@	-	sinä␣
jn004:010	23	@	-	pyytäisit␣
jn004:010	24	@	-	häneltä
jn004:010	-	(,)	-	,␣
jn004:010	25	@	-	ja␣
jn004:010	26	(@)	-	hän␣
jn004:010	26	@	-	antaisi␣
jn004:010	28	@	-	sinulle␣
jn004:010	30a	@	-	elävää␣
jn004:010	29	@	-	vettä
jn004:010	-	(.)	-	.
jn004:010	-	(@)	-	"␣
jn004:011	jn004:011	jn004:011	VERSE	Jh␣4:11␣
jn004:011	(3) 4a	@	-	Nainen␣
jn004:011	1	@	-	sanoi␣
jn004:011	2a	@	-	hänelle
jn004:011	4c	:	-	:␣
jn004:011	-	(@)	-	"
jn004:011	5a	@	-	Herra
jn004:011	-	(,)	-	,␣
jn004:011	6	@	-	eipä␣
jn004:011	8	(@)	-	sinulla␣
jn004:011	8	@	-	ole␣
jn004:011	7	@	-	ammennusastiaa
jn004:011	-	(,)	-	,␣
jn004:011	9	@	-	ja␣
jn004:011	(10) 11	@	-	kaivo␣
jn004:011	12	@	-	on␣
jn004:011	13a	@	-	syvä
jn004:011	-	(;)	-	;␣
jn004:011	14	@	-	mistä␣
jn004:011	16	(@)	-	sinulla␣
jn004:011	15	@	-	sitten␣
jn004:011	16	@	-	on␣
jn004:011	-	(@)	-	se␣
jn004:011	(19) 20a	@	-	elävä␣
jn004:011	(17) 18	@	-	vesi
jn004:011	-	(?)	-	?␣
jn004:012	jn004:012	jn004:012	VERSE	Jh␣4:12␣
jn004:012	1	@	-	Et␣
jn004:012	1	@	-	kai␣
jn004:012	2	@	-	sinä␣
jn004:012	4	@	-	ole␣
jn004:012	3	@	-	suurempi␣
jn004:012	3	@	-	kuin␣
jn004:012	7	@	-	meidän␣
jn004:012	(5) 6	@	-	isämme␣
jn004:012	8a	@	-	Jaakob
jn004:012	-	(,)	-	,␣
jn004:012	9	@	-	joka␣
jn004:012	10	@	-	antoi␣
jn004:012	11	@	-	meille␣
jn004:012	-	(@)	-	tämän␣
jn004:012	(12) 13	@	-	kaivon␣
jn004:012	14	@	-	ja␣
jn004:012	(15)	-	UNTRANSLATED	
jn004:012	18	@	-	joi␣
jn004:012	17	@	-	siitä
jn004:012	16	%case	LOC	
jn004:012	-	(,)	-	,␣
jn004:012	(19)	-	UNTRANSLATED	
jn004:012	-	(@)	-	hän␣
jn004:012	-	(@)	-	itse␣
jn004:012	-	(@)	-	sekä␣
jn004:012	22	@	-	hänen␣
jn004:012	(20) 21	@	-	poikansa␣
jn004:012	23	@	-	ja␣
jn004:012	(24) 25	@	-	karjansa
jn004:012	26a	%pers	3	
jn004:012	-	(?)	-	?
jn004:012	-	(@)	-	"␣
jn004:013	jn004:013	jn004:013	VERSE	Jh␣4:13␣
jn004:013	2	@	-	Jeesus␣
jn004:013	1	@	-	vastasi␣
jn004:013	3	@	-	ja␣
jn004:013	4	@	-	sanoi␣
jn004:013	5a	@	-	hänelle
jn004:013	-	(:)	-	:␣
jn004:013	-	(@)	-	"
jn004:013	6	@	-	Jokainen
jn004:013	-	(,)	-	,␣
jn004:013	7	@	-	joka␣
jn004:013	8	@	-	juo␣
jn004:013	12	@	-	tätä␣
jn004:013	(10) 11	@	-	vettä
jn004:013	9	%case	PTV	
jn004:013	-	(,)	-	,␣
jn004:013	13	@	-	janoaa␣
jn004:013	14a	@	-	jälleen
jn004:013	-	(,)	-	,␣
jn004:014	jn004:014	jn004:014	VERSE	Jh␣4:14␣
jn004:014	2	@	-	mutta␣
jn004:014	1	@	-	joka␣
jn004:014	4	@	-	juo␣
jn004:014	-	(@)	-	sitä␣
jn004:014	(6) 7	@	-	vettä
jn004:014	5	%case	PTV	
jn004:014	-	(,)	-	,␣
jn004:014	8	@	-	jota␣
jn004:014	9	@	-	minä␣
jn004:014	11a	@	-	hänelle␣
jn004:014	10	@	-	annan
jn004:014	-	(,)	-	,␣
jn004:014	14	(@)	-	se␣
jn004:014	12 13	@	-	ei␣
jn004:014	(16) 17a	@	-	ikinä␣
jn004:014	15	%case	?	
jn004:014	14	@	-	janoa
jn004:014	-	(;)	-	;␣
jn004:014	18	@	-	vaan␣
jn004:014	19	@	-	se␣
jn004:014	20	@	-	vesi
jn004:014	-	(,)	-	,␣
jn004:014	21	@	-	jonka␣
jn004:014	22	(@)	-	minä␣
jn004:014	23	@	-	hänelle␣
jn004:014	22	@	-	annan
jn004:014	-	(,)	-	,␣
jn004:014	24	@	-	tulee␣
jn004:014	26	@	-	hänessä␣
jn004:014	25	%case	LOC	
jn004:014	-	(@)	-	sen␣
jn004:014	28	@	-	veden␣
jn004:014	27	@	-	lähteeksi
jn004:014	-	(,)	-	,␣
jn004:014	29	(@)	-	joka␣
jn004:014	29	@	-	kumpuaa␣
jn004:014	32a	@	-	iankaikkiseen␣
jn004:014	31	@	-	elämään
jn004:014	30	%case	LOC	
jn004:014	-	(@)	-	"
jn004:014	-	(.)	-	.␣
jn004:015	jn004:015	jn004:015	VERSE	Jh␣4:15␣
jn004:015	(4) 5a	@	-	Nainen␣
jn004:015	1	@	-	sanoi␣
jn004:015	3	@	-	hänelle
jn004:015	2	%case	LOC	
jn004:015	-	(:)	-	:␣
jn004:015	-	(@)	-	"
jn004:015	6a	@	-	Herra
jn004:015	-	(,)	-	,␣
jn004:015	7	@	-	anna␣
jn004:015	8	@	-	minulle␣
jn004:015	9	@	-	sitä␣
jn004:015	(10) 11a	@	-	vettä
jn004:015	-	(,)	-	,␣
jn004:015	12 13	@	-	ettei␣
jn004:015	14	(@)	-	minun␣
jn004:015	14	@	-	tulisi␣
jn004:015	14	@	-	jano␣
jn004:015	15	@	-	eikä␣
jn004:015	16	(@)	-	minun␣
jn004:015	tasp%16	@	-	tarvitsisi␣
jn004:015	16	@	-	käydä␣
jn004:015	17	@	-	täällä␣
jn004:015	18a	@	-	ammentamassa
jn004:015	-	(@)	-	"
jn004:015	-	(.)	-	.␣
jn004:016	jn004:016	jn004:016	VERSE	Jh␣4:16␣
jn004:016	-	(@)	-	Jeesus␣
jn004:016	1	@	-	sanoi␣
jn004:016	2a	@	-	hänelle
jn004:016	-	(:)	-	:␣
jn004:016	-	(@)	-	"
jn004:016	3	@	-	Mene
jn004:016	-	(,)	-	,␣
jn004:016	4	@	-	kutsu␣
jn004:016	(5) 6	@	-	miehesi␣
jn004:016	7	%pers	?	
jn004:016	8	@	-	ja␣
jn004:016	9	@	-	tule␣
jn004:016	10a	@	-	tänne
jn004:016	-	(@)	-	"
jn004:016	-	(.)	-	.␣
jn004:017	jn004:017	jn004:017	VERSE	Jh␣4:17␣
jn004:017	(2) 3	@	-	Nainen␣
jn004:017	1	@	-	vastasi␣
jn004:017	4	@	-	ja␣
jn004:017	5	@	-	sanoi
jn004:017	(6a)	-	UNTRANSLATED	
jn004:017	-	(:)	-	:␣
jn004:017	-	(@)	-	"
jn004:017	7	@	-	Ei␣
jn004:017	8	(@)	-	minulla␣
jn004:017	8	@	-	ole␣
jn004:017	9a	@	-	miestä
jn004:017	-	(@)	-	"
jn004:017	-	(.)	-	.␣
jn004:017	(12) 13a	@	-	Jeesus␣
jn004:017	10	@	-	sanoi␣
jn004:017	11	@	-	hänelle
jn004:017	-	(:)	-	:␣
jn004:017	-	(@)	-	"
jn004:017	14	@	-	Oikein␣
jn004:017	15	(@)	-	sinä␣
jn004:017	15	@	-	sanoit
jn004:017	16	:	-	:␣
jn004:017	-	(@)	-	'
jn004:017	18	@	-	Ei␣
jn004:017	19a	(@)	-	minulla␣
jn004:017	19a	@	-	ole␣
jn004:017	17	@	-	miestä
jn004:017	-	(@)	-	'
jn004:017	-	(,)	-	,␣
jn004:018	jn004:018	jn004:018	VERSE	Jh␣4:18␣
jn004:018	2	@	-	sillä␣
jn004:018	1	@	-	viisi␣
jn004:018	3	@	-	miestä␣
jn004:018	4	(@)	-	sinulla␣
jn004:018	4	(@)	-	on␣
jn004:018	4	@	-	ollut
jn004:018	-	(,)	-	,␣
jn004:018	5	@	-	ja␣
jn004:018	7	@	-	se
jn004:018	-	(,)	-	,␣
jn004:018	7	@	-	joka␣
jn004:018	8	(@)	-	sinulla␣
jn004:018	6	@	-	nyt␣
jn004:018	8	@	-	on
jn004:018	-	(,)	-	,␣
jn004:018	9	@	-	ei␣
jn004:018	10	@	-	ole␣
jn004:018	11	@	-	sinun␣
jn004:018	12a	@	-	miehesi
jn004:018	-	(;)	-	;␣
jn004:018	13	@	-	siinä␣
jn004:018	15a	@	-	sanoit␣
jn004:018	14	@	-	totuuden
jn004:018	-	(.)	-	.
jn004:018	-	(@)	-	"␣
jn004:019	jn004:019	jn004:019	VERSE	Jh␣4:19␣
jn004:019	(3) 4a	@	-	Nainen␣
jn004:019	1	@	-	sanoi␣
jn004:019	2	@	-	hänelle
jn004:019	-	(:)	-	:␣
jn004:019	-	(@)	-	"
jn004:019	5a	@	-	Herra
jn004:019	-	(,)	-	,␣
jn004:019	6	(@)	-	minä␣
jn004:019	6	@	-	näen
jn004:019	-	(,)	-	,␣
jn004:019	7	@	-	että␣
jn004:019	10a	@	-	sinä␣
jn004:019	9	@	-	olet␣
jn004:019	8	@	-	profeetta
jn004:019	-	(.)	-	.␣
jn004:020	jn004:020	jn004:020	VERSE	Jh␣4:20␣
jn004:020	3	@	-	Meidän␣
jn004:020	(1) 2	@	-	isämme␣
jn004:020	8a	(@)	-	ovat␣
jn004:020	8a	@	-	kumartaen␣
jn004:020	8a	@	-	rukoilleet␣
jn004:020	7	@	-	tällä␣
jn004:020	(5) 6	@	-	vuorella
jn004:020	4	%case	LOC	
jn004:020	-	(;)	-	;␣
jn004:020	9	@	-	ja␣
jn004:020	10	@	-	te␣
jn004:020	11	@	-	sanotte
jn004:020	-	(,)	-	,␣
jn004:020	12	@	-	että␣
jn004:020	14	@	-	Jerusalemissa␣
jn004:020	13	%case	LOC	
jn004:020	15	@	-	on␣
jn004:020	16	@	-	se␣
jn004:020	17	@	-	paikka
jn004:020	-	(,)	-	,␣
jn004:020	18	@	-	jossa␣
jn004:020	20a	@	-	tulee␣
jn004:020	19	@	-	kumartaen␣
jn004:020	19	@	-	rukoilla
jn004:020	-	(.)	-	.
jn004:020	-	(@)	-	"␣
jn004:021	jn004:021	jn004:021	VERSE	Jh␣4:21␣
jn004:021	(3) 4a	@	-	Jeesus␣
jn004:021	1	@	-	sanoi␣
jn004:021	2	@	-	hänelle
jn004:021	-	(:)	-	:␣
jn004:021	-	(@)	-	"
jn004:021	7a	@	-	Vaimo
jn004:021	-	(,)	-	,␣
jn004:021	5	@	-	usko␣
jn004:021	6a	@	-	minua
jn004:021	-	(!)	-	!␣
jn004:021	(8)	-	UNTRANSLATED	
jn004:021	9	@	-	Tulee␣
jn004:021	10	@	-	aika
jn004:021	-	(,)	-	,␣
jn004:021	11	@	-	jolloin␣
jn004:021	12	@	-	ette␣
jn004:021	20	@	-	rukoile␣
jn004:021	(21) 22a	@	-	Isää␣
jn004:021	16	@	-	tällä␣
jn004:021	(14) 15	@	-	vuorella␣
jn004:021	13	%case	LOC	
jn004:021	17	@	-	ettekä␣
jn004:021	19	@	-	Jerusalemissa
jn004:021	18	%case	LOC	
jn004:021	-	(.)	-	.␣
jn004:022	jn004:022	jn004:022	VERSE	Jh␣4:22␣
jn004:022	1	@	-	Te␣
jn004:022	2	@	-	kumarratte␣
jn004:022	3	@	-	sitä
jn004:022	-	(,)	-	,␣
jn004:022	3	@	-	mitä␣
jn004:022	4	@	-	ette␣
jn004:022	5a	@	-	tunne
jn004:022	-	(;)	-	;␣
jn004:022	6	@	-	me␣
jn004:022	7	@	-	kumarramme␣
jn004:022	8	@	-	sitä
jn004:022	-	(,)	-	,␣
jn004:022	8	@	-	minkä␣
jn004:022	9a	(@)	-	me␣
jn004:022	9a	@	-	tunnemme
jn004:022	-	(.)	-	.␣
jn004:022	10	@	-	Sillä␣
jn004:022	(11) 12	@	-	pelastus␣
jn004:022	16a	@	-	on␣
jn004:022	(14) 15	@	-	juutalaisista
jn004:022	13	%case	LOC	
jn004:022	-	(.)	-	.␣
jn004:023	jn004:023	jn004:023	VERSE	Jh␣4:23␣
jn004:023	1	@	-	Mutta␣
jn004:023	2	@	-	tulee␣
jn004:023	3	@	-	aika␣
jn004:023	4	@	-	ja␣
jn004:023	6a	@	-	on␣
jn004:023	5	@	-	jo
jn004:023	-	(,)	-	,␣
jn004:023	7	@	-	jolloin␣
jn004:023	9	@	-	totiset␣
jn004:023	10 (8)	@	-	rukoilijat␣
jn004:023	11	@	-	rukoilevat␣
jn004:023	(12) 13	@	-	Isää␣
jn004:023	15	@	-	hengessä␣
jn004:023	14	%case	LOC	
jn004:023	16	@	-	ja␣
jn004:023	17a	@	-	totuudessa
jn004:023	-	(;)	-	;␣
jn004:023	19	@	-	sillä␣
jn004:023	22	@	-	senkaltaisia␣
jn004:023	(24) 25	@	-	rukoilijoita␣
jn004:023	18	@	-	myös␣
jn004:023	(20) 21	@	-	Isä␣
jn004:023	23	@	-	tahtoo
jn004:023	(26a)	-	UNTRANSLATED	
jn004:023	-	(.)	-	.␣
jn004:024	jn004:024	jn004:024	VERSE	Jh␣4:24␣
jn004:024	(2) 3a	@	-	Jumala␣
jn004:024	-	(@)	-	on␣
jn004:024	1	@	-	Henki
jn004:024	-	(;)	-	;␣
jn004:024	4	@	-	ja␣
jn004:024	5	@	-	jotka␣
jn004:024	7	@	-	häntä␣
jn004:024	6	@	-	rukoilevat
jn004:024	-	(,)	-	,␣
jn004:024	-	(@)	-	niiden␣
jn004:024	12	@	-	tulee␣
jn004:024	13a	@	-	rukoilla␣
jn004:024	9	@	-	hengessä␣
jn004:024	8	%case	LOC	
jn004:024	10	@	-	ja␣
jn004:024	11	@	-	totuudessa
jn004:024	-	(.)	-	.
jn004:024	-	(@)	-	"␣
jn004:025	jn004:025	jn004:025	VERSE	Jh␣4:25␣
jn004:025	(3) 4a	@	-	Nainen␣
jn004:025	1	@	-	sanoi␣
jn004:025	2	@	-	hänelle
jn004:025	-	(:)	-	:␣
jn004:025	-	(@)	-	"
jn004:025	5	(@)	-	Minä␣
jn004:025	5	@	-	tiedän
jn004:025	-	(,)	-	,␣
jn004:025	6	@	-	että␣
jn004:025	7	@	-	Messias␣
jn004:025	8	(@)	-	on␣
jn004:025	8	@	-	tuleva
jn004:025	-	(,)	-	,␣
jn004:025	9	@	-	hän
jn004:025	-	(,)	-	,␣
jn004:025	9	@	-	jota␣
jn004:025	10	@	-	sanotaan␣
jn004:025	11a	@	-	Kristukseksi
jn004:025	-	(;)	-	;␣
jn004:025	12	@	-	kun␣
jn004:025	13	(@)	-	hän␣
jn004:025	13	@	-	tulee
jn004:025	-	(,)	-	,␣
jn004:025	15	@	-	ilmoittaa␣
jn004:025	14a	@	-	hän␣
jn004:025	16	@	-	meille␣
jn004:025	17a	@	-	kaikki
jn004:025	-	(@)	-	"
jn004:025	-	(.)	-	.␣
jn004:026	jn004:026	jn004:026	VERSE	Jh␣4:26␣
jn004:026	(3) 4a	@	-	Jeesus␣
jn004:026	1	@	-	sanoi␣
jn004:026	2	@	-	hänelle
jn004:026	-	(:)	-	:␣
jn004:026	-	(@)	-	"
jn004:026	5	@	-	Minä␣
jn004:026	6a	@	-	olen␣
jn004:026	-	(@)	-	se
jn004:026	-	(,)	-	,␣
jn004:026	-	(@)	-	minä
jn004:026	-	(,)	-	,␣
jn004:026	7	@	-	joka␣
jn004:026	8	@	-	puhun␣
jn004:026	9a	@	-	sinun␣
jn004:026	case%9a	@	-	kanssasi
jn004:026	-	(@)	-	"
jn004:026	-	(.)	-	.␣
jn004:027	jn004:027	jn004:027	VERSE	Jh␣4:27␣
jn004:027	(1)	-	UNTRANSLATED	
jn004:027	3	@	-	Samassa␣
jn004:027	2	%case	LOC	
jn004:027	7	@	-	hänen␣
jn004:027	(5) 6	@	-	opetuslapsensa␣
jn004:027	4	@	-	tulivat
jn004:027	-	(;)	-	;␣
jn004:027	8	@	-	ja␣
jn004:027	9	(@)	-	he␣
jn004:027	9	@	-	ihmettelivät
jn004:027	-	(,)	-	,␣
jn004:027	10	@	-	että␣
jn004:027	13a	(@)	-	hän␣
jn004:027	13a	@	-	puhui␣
jn004:027	12	@	-	naisen␣
jn004:027	11	@	-	kanssa
jn004:027	-	(.)	-	.␣
jn004:027	15	@	-	Kuitenkaan␣
jn004:027	14	@	-	ei␣
jn004:027	14	@	-	kukaan␣
jn004:027	16a	@	-	sanonut
jn004:027	-	(:)	-	:␣
jn004:027	-	(@)	-	"
jn004:027	17	@	-	Mitä␣
jn004:027	18	@	-	pyydät
jn004:027	-	(?)	-	?
jn004:027	-	(@)	-	"␣
jn004:027	19	@	-	tai
jn004:027	-	(:)	-	:␣
jn004:027	-	(@)	-	"
jn004:027	20	@	-	Mitä␣
jn004:027	21	@	-	puhelet␣
jn004:027	23a	@	-	hänen␣
jn004:027	22	@	-	kanssaan
jn004:027	-	(?)	-	?
jn004:027	-	(@)	-	"␣
jn004:028	jn004:028	jn004:028	VERSE	Jh␣4:28␣
jn004:028	2	@	-	Niin␣
jn004:028	(6) 7	@	-	nainen␣
jn004:028	1	@	-	jätti␣
jn004:028	(3) 4	@	-	vesiastiansa␣
jn004:028	5	%pers	3	
jn004:028	8	@	-	ja␣
jn004:028	9	@	-	meni␣
jn004:028	(11) 12	@	-	kaupunkiin␣
jn004:028	10	%case	LOC	
jn004:028	13	@	-	ja␣
jn004:028	14	@	-	sanoi␣
jn004:028	(15) 16a	@	-	ihmisille
jn004:028	-	(:)	-	:␣
jn004:029	jn004:029	jn004:029	VERSE	Jh␣4:29␣
jn004:029	-	(@)	-	"
jn004:029	1	@	-	Tulkaa␣
jn004:029	2	@	-	katsomaan␣
jn004:029	3	@	-	miestä
jn004:029	-	(,)	-	,␣
jn004:029	4	@	-	joka␣
jn004:029	5	(@)	-	on␣
jn004:029	5	@	-	sanonut␣
jn004:029	6	@	-	minulle␣
jn004:029	7	@	-	kaikki
jn004:029	-	(,)	-	,␣
jn004:029	8	@	-	mitä␣
jn004:029	9a	(@)	-	minä␣
jn004:029	9a	(@)	-	olen␣
jn004:029	9a	@	-	tehnyt
jn004:029	-	(.)	-	.␣
jn004:029	10	@	-	Eihän␣
jn004:029	11	@	-	se␣
jn004:029	10	@	-	vain␣
jn004:029	12	@	-	liene␣
jn004:029	(13) 14a	@	-	Kristus
jn004:029	-	(?)	-	?
jn004:029	-	(@)	-	"␣
jn004:030	jn004:030	jn004:030	VERSE	Jh␣4:30␣
jn004:030	-	(@)	-	Niin␣
jn004:030	1	(@)	-	he␣
jn004:030	1	@	-	lähtivät␣
jn004:030	(3) 4	@	-	kaupungista␣
jn004:030	2	%case	LOC	
jn004:030	5	@	-	ja␣
jn004:030	6	@	-	menivät␣
jn004:030	8a	@	-	hänen␣
jn004:030	7	@	-	luoksensa
jn004:030	-	(.)	-	.␣
jn004:031	jn004:031	jn004:031	VERSE	Jh␣4:31␣
jn004:031	(2) 3	@	-	Sillävälin␣
jn004:031	1	%case	?	
jn004:031	(6) 7	@	-	opetuslapset␣
jn004:031	4	@	-	pyysivät␣
jn004:031	5	@	-	häntä␣
jn004:031	8a	@	-	sanoen
jn004:031	-	(:)	-	:␣
jn004:031	-	(@)	-	"
jn004:031	9a	@	-	Rabbi
jn004:031	-	(,)	-	,␣
jn004:031	10a	@	-	syö
jn004:031	-	(!)	-	!
jn004:031	-	(@)	-	"␣
jn004:032	jn004:032	jn004:032	VERSE	Jh␣4:32␣
jn004:032	2	@	-	Mutta␣
jn004:032	1	@	-	hän␣
jn004:032	3	@	-	sanoi␣
jn004:032	4a	@	-	heille
jn004:032	-	(:)	-	:␣
jn004:032	-	(@)	-	"
jn004:032	5	@	-	Minulla␣
jn004:032	7	@	-	on␣
jn004:032	8	@	-	syötävänä␣
jn004:032	6	@	-	ruokaa
jn004:032	-	(,)	-	,␣
jn004:032	9	@	-	josta␣
jn004:032	10	@	-	te␣
jn004:032	11	@	-	ette␣
jn004:032	12a	@	-	tiedä
jn004:032	-	(@)	-	"
jn004:032	-	(.)	-	.␣
jn004:033	jn004:033	jn004:033	VERSE	Jh␣4:33␣
jn004:033	2	@	-	Niin␣
jn004:033	(3) 4	@	-	opetuslapset␣
jn004:033	1	@	-	sanoivat␣
jn004:033	6a	@	-	keskenään
jn004:033	5	%case	?	
jn004:033	-	(:)	-	:␣
jn004:033	-	(@)	-	"
jn004:033	7	@	-	Lieneekö␣
jn004:033	8	@	-	joku␣
jn004:033	9	@	-	tuonut␣
jn004:033	10	@	-	hänelle␣
jn004:033	11a	@	-	syötävää
jn004:033	-	(?)	-	?
jn004:033	-	(@)	-	"␣
jn004:034	jn004:034	jn004:034	VERSE	Jh␣4:34␣
jn004:034	(3) 4a	@	-	Jeesus␣
jn004:034	1	@	-	sanoi␣
jn004:034	2	@	-	heille
jn004:034	-	(:)	-	:␣
