mt001:001	mt001:001	mt001:001	VERSE	Mt␣1:1␣
mt008:030	6 7	@	-	sikalauma␣
mt008:030	9a	@	-	laitumella
mt008:030	9b	.	-	.␣
mt008:031	mt008:031	mt008:031	VERSE	Mt␣8:31␣
mt008:031	2	@	-	Niin␣
mt008:031	(1) 3	@	-	riivaajahenget␣
mt008:031	4	@	-	pyysivät␣
mt008:031	5	@	-	häntä␣
mt008:031	6a	@	-	sanoen
mt008:031	6b	:	-	:␣
mt008:031	6b	@	-	"
mt008:031	7	@	-	Jos␣
mt008:031	8	@	-	ajat␣
mt008:031	9a	@	-	meidät␣
mt008:031	8	@	-	pois
mt008:031	-	(,)	-	,␣
mt008:031	-	(@)	-	niin␣
mt008:031	10	@	-	lähetä␣
mt008:031	11	@	-	meidät␣
mt008:031	(13) 14 (15) 16a	@	-	sikalaumaan
mt008:031	12	%case	LOC	
mt008:031	16b	@	-	"
mt008:031	16b	.	-	.␣
mt008:032	mt008:032	mt008:032	VERSE	Mt␣8:32␣
mt008:032	1	@	-	Ja␣
mt008:032	2	(@)	-	hän␣
mt008:032	2	@	-	sanoi␣
mt008:032	3a	@	-	niille
mt008:032	3b	:	-	:␣
mt008:032	3b	@	-	"
mt008:032	4a	@	-	Menkää
mt008:032	4b	@	-	"
mt008:032	4b	.	-	.␣
mt008:032	6	@	-	Silloin␣
mt008:032	5	@	-	ne␣
mt008:032	7	@	-	lähtivät␣
mt008:032	-	(@)	-	heistä␣
mt008:032	-	(@)	-	ja␣
mt008:032	8	@	-	menivät␣
mt008:032	(10) 11a	@	-	sikoihin
mt008:032	9	%case	LOC	
mt008:032	11b	.	-	.␣
mt008:032	12	@	-	Ja␣
mt008:032	13	@	-	katso
mt008:032	-	(,)	-	,␣
mt008:032	15	@	-	koko␣
mt008:032	(16) 17	@	-	lauma␣
mt008:032	14	@	-	syöksyi␣
mt008:032	(19) 20	@	-	jyrkännettä␣
mt008:032	18	%case	PTV	
mt008:032	14	@	-	alas␣
mt008:032	(22) 23	@	-	järveen␣
mt008:032	21	%case	LOC	
mt008:032	24	@	-	ja␣
mt008:032	25	@	-	hukkui␣
mt008:032	(27) 28a	@	-	veteen
mt008:032	26	%case	LOC	
mt008:032	28b	.	-	.␣
mt008:033	mt008:033	mt008:033	VERSE	Mt␣8:33␣
mt008:033	2	@	-	Mutta␣
mt008:033	(1) 3	@	-	paimentajat␣
mt008:033	4a	@	-	pakenivat
mt008:033	4b	;	-	;␣
mt008:033	5	@	-	ja␣
mt008:033	6	(@)	-	he␣
mt008:033	6	@	-	menivät␣
mt008:033	(8) 9	@	-	kaupunkiin␣
mt008:033	7	%case	LOC	
mt008:033	-	(@)	-	ja␣
mt008:033	10	@	-	ilmoittivat␣
mt008:033	11	@	-	kaikki
mt008:033	-	(,)	-	,␣
mt008:033	12	@	-	myöskin␣
mt008:033	13	@	-	sen
mt008:033	-	(,)	-	,␣
mt008:033	13	@	-	miten␣
mt008:033	(14) 15a	@	-	riivattujen␣
mt008:033	13	@	-	oli␣
mt008:033	13	@	-	käynyt
mt008:033	15b	.	-	.␣
mt008:034	mt008:034	mt008:034	VERSE	Mt␣8:34␣
mt008:034	1	@	-	Ja␣
mt008:034	2	@	-	katso
mt008:034	-	(,)	-	,␣
mt008:034	3	@	-	koko␣
mt008:034	(4) 5	@	-	kaupunki␣
mt008:034	6	@	-	lähti␣
mt008:034	10 (9)	@	-	Jeesusta␣
mt008:034	8	@	-	vastaan
mt008:034	7	%case	LOC	
mt008:034	-	(;)	-	;␣
mt008:034	11	@	-	ja␣
mt008:034	12	(@)	-	kun␣
mt008:034	12	(@)	-	he␣
mt008:034	13	@	-	hänet␣
mt008:034	12	@	-	näkivät
mt008:034	-	(,)	-	,␣
mt008:034	14	@	-	pyysivät␣
mt008:034	14	(@)	-	he␣
mt008:034	-	(@)	-	häntä␣
mt008:034	16	@	-	menemään␣
mt008:034	15	%case	LOC	
mt008:034	16	@	-	pois␣
mt008:034	20a	@	-	heidän␣
mt008:034	(18) 19	@	-	alueeltaan
mt008:034	17	%case	LOC	
mt008:034	20b	.	-	.␣
mt009:001	mt009:001	mt009:001	VERSE	Mt␣9:1␣
mt009:001	1	@	-	Ja␣
mt009:001	2	(@)	-	hän␣
mt009:001	2	@	-	astui␣
mt009:001	4	@	-	venheeseen
mt009:001	3	%case	LOC	
mt009:001	-	(,)	-	,␣
mt009:001	5	@	-	meni␣
mt009:001	-	(@)	-	jälleen␣
mt009:001	5	@	-	toiselle␣
mt009:001	5	@	-	rannalle␣
mt009:001	6	@	-	ja␣
mt009:001	7	@	-	tuli␣
mt009:001	10	@	-	omaan␣
mt009:001	11a (9)	@	-	kaupunkiinsa
mt009:001	8	%case	LOC	
mt009:001	11b	.	-	.␣
mt009:002	mt009:002	mt009:002	VERSE	Mt␣9:2␣
mt009:002	1	@	-	Ja␣
mt009:002	2	@	-	katso
mt009:002	-	(,)	-	,␣
mt009:002	4	@	-	hänen␣
mt009:002	3	@	-	tykönsä␣
mt009:002	3	@	-	tuotiin␣
mt009:002	5	@	-	halvattu␣
mt009:002	5	(@)	-	mies
mt009:002	-	(,)	-	,␣
mt009:002	8a	(@)	-	joka␣
mt009:002	8a	@	-	makasi␣
mt009:002	7	@	-	vuoteella
mt009:002	6	%case	LOC	
mt009:002	-	(.)	-	.␣
mt009:002	(9)	-	UNTRANSLATED	
mt009:002	10	(@)	-	Kun␣
mt009:002	(11) 12	@	-	Jeesus␣
mt009:002	10	@	-	näki␣
mt009:002	15	@	-	heidän␣
mt009:002	(13) 14	@	-	uskonsa
mt009:002	-	(,)	-	,␣
mt009:002	16	@	-	sanoi␣
mt009:002	16	(@)	-	hän␣
mt009:002	(17) 18a	@	-	halvatulle
mt009:002	18b	:	-	:␣
mt009:002	18b	@	-	"
mt009:002	20a	@	-	Poikani
mt009:002	-	(,)	-	,␣
mt009:002	19a	@	-	ole␣
mt009:002	19a	@	-	turvallisella␣
mt009:002	19a	@	-	mielellä
mt009:002	20b	;	-	;␣
mt009:002	22	@	-	sinun␣
mt009:002	(23) 24a	@	-	syntisi␣
mt009:002	21	@	-	annetaan␣
mt009:002	-	(@)	-	sinulle␣
mt009:002	21	@	-	anteeksi
mt009:002	24b	@	-	"
mt009:002	24b	.	-	.␣
mt009:003	mt009:003	mt009:003	VERSE	Mt␣9:3␣
mt009:003	1	@	-	Ja␣
mt009:003	2	@	-	katso
mt009:003	-	(,)	-	,␣
mt009:003	3	@	-	muutamat␣
mt009:003	(4) 5	@	-	kirjanoppineista␣
mt009:003	6	@	-	sanoivat␣
mt009:003	8a	@	-	mielessään
mt009:003	7	%case	LOC	
mt009:003	8b	:	-	:␣
mt009:003	8b	@	-	"
mt009:003	9	@	-	Tämä␣
mt009:003	10a	@	-	pilkkaa␣
mt009:003	-	(@)	-	Jumalaa
mt009:003	10b	@	-	"
mt009:003	10b	.	-	.␣
mt009:004	mt009:004	mt009:004	VERSE	Mt␣9:4␣
mt009:004	1	@	-	Mutta␣
mt009:004	(3) 4	@	-	Jeesus␣
mt009:004	2b	@	-	ymmärsi␣
mt009:004	7	@	-	heidän␣
mt009:004	(5) 6	@	-	ajatuksensa␣
mt009:004	-	(@)	-	ja␣
mt009:004	8a	@	-	sanoi
mt009:004	8b	:	-	:␣
mt009:004	8b	@	-	"
mt009:004	9	@	-	Miksi␣
mt009:004	10	(@)	-	te␣
mt009:004	10	@	-	ajattelette␣
mt009:004	11	@	-	pahaa␣
mt009:004	(13) 14	@	-	sydämessänne
mt009:004	15a	%pers	?	
mt009:004	12	%case	LOC	
mt009:004	-	(?)	-	?␣
mt009:005	mt009:005	mt009:005	VERSE	Mt␣9:5␣
mt009:005	2	@	-	Sillä␣
mt009:005	1	@	-	kumpi␣
mt009:005	3	@	-	on␣
mt009:005	4a	@	-	helpompaa
mt009:005	4b	,	-	,␣
mt009:005	5a	@	-	sanoako
mt009:005	5b	:	-	:␣
mt009:005	5b	@	-	'
mt009:005	7	@	-	Sinun␣
mt009:005	(8) 9a	@	-	syntisi␣
mt009:005	6	@	-	annetaan␣
mt009:005	-	(@)	-	sinulle␣
mt009:005	6	@	-	anteeksi
mt009:005	9b	@	-	'
mt009:005	9b	,	-	,␣
mt009:005	10	@	-	vai␣
mt009:005	11a	@	-	sanoa
mt009:005	11b	:	-	:␣
mt009:005	11b	@	-	'
mt009:005	12	@	-	Nouse␣
mt009:005	13	@	-	ja␣
mt009:005	14a	@	-	käy
mt009:005	-	(@)	-	'
mt009:005	-	(?)	-	?␣
mt009:006	mt009:006	mt009:006	VERSE	Mt␣9:6␣
mt009:006	2	@	-	Mutta␣
mt009:006	3	@	-	tietääksenne
mt009:006	1	%case	TRA	
mt009:006	-	(,)	-	,␣
mt009:006	4	@	-	että␣
mt009:006	10 (9)	@	-	Ihmisen␣
mt009:006	(7) 8	@	-	Pojalla␣
mt009:006	6	@	-	on␣
mt009:006	5	@	-	valta␣
mt009:006	(12) 13	@	-	maan␣
mt009:006	11	@	-	päällä␣
mt009:006	14	@	-	antaa␣
mt009:006	15a	@	-	syntejä␣
mt009:006	14	@	-	anteeksi
mt009:006	15b	,	-	,␣
mt009:006	16	@	-	niin
mt009:006	-	(@)	-	"␣
mt009:006	-	(-)	-	-␣
mt009:006	17	(@)	-	hän␣
mt009:006	17	@	-	sanoi␣
mt009:006	(18) 19a	@	-	halvatulle␣
mt009:006	19b	-	-	-␣
mt009:006	19b	@	-	"
mt009:006	20b	@	-	nouse
mt009:006	-	(,)	-	,␣
mt009:006	21	@	-	ota␣
mt009:006	(23) 24	@	-	vuoteesi␣
mt009:006	22	%pers	?	
mt009:006	25	@	-	ja␣
mt009:006	26	@	-	mene␣
mt009:006	(28) 29	@	-	kotiisi
mt009:006	30a	%pers	?	
mt009:006	27	%case	LOC	
mt009:006	30b	.	-	.
mt009:006	30b	@	-	"␣
mt009:007	mt009:007	mt009:007	VERSE	Mt␣9:7␣
mt009:007	1	@	-	Ja␣
mt009:007	2	(@)	-	hän␣
mt009:007	2	@	-	nousi␣
mt009:007	-	(@)	-	ja␣
mt009:007	3	@	-	lähti␣
mt009:007	(5) 6	@	-	kotiinsa
mt009:007	7a	%pers	3	
mt009:007	4	%case	LOC	
mt009:007	7b	.	-	.␣
mt009:008	mt009:008	mt009:008	VERSE	Mt␣9:8␣
mt009:008	2	@	-	Mutta␣
mt009:008	1	(@)	-	kun␣
mt009:008	(3) 4	@	-	kansanjoukot␣
mt009:008	-	(@)	-	sen␣
mt009:008	1	@	-	näkivät
mt009:008	-	(,)	-	,␣
mt009:008	5	@	-	peljästyivät␣
mt009:008	5	(@)	-	he␣
mt009:008	6	@	-	ja␣
mt009:008	7	@	-	ylistivät␣
mt009:008	(8) 9	@	-	Jumalaa
mt009:008	-	(,)	-	,␣
mt009:008	10	@	-	joka␣
mt009:008	11	(@)	-	oli␣
mt009:008	11	@	-	antanut␣
mt009:008	13	@	-	senkaltaisen␣
mt009:008	12	@	-	vallan␣
mt009:008	(14) 15a	@	-	ihmisille
mt009:008	15b	.	-	.␣
mt009:009	mt009:009	mt009:009	VERSE	Mt␣9:9␣
mt009:009	1	@	-	Ja␣
mt009:009	5	@	-	sieltä␣
mt009:009	2	@	-	kulkiessaan␣
mt009:009	2	@	-	ohi␣
mt009:009	(3) 4	@	-	Jeesus␣
mt009:009	6	@	-	näki␣
mt009:009	7	@	-	miehen
mt009:009	-	(,)	-	,␣
mt009:009	13a	(@)	-	jonka␣
mt009:009	13a	@	-	nimi␣
mt009:009	13a	@	-	oli␣
mt009:009	12	@	-	Matteus
mt009:009	-	(,)	-	,␣
mt009:009	8	@	-	istumassa␣
mt009:009	(10) 11a	@	-	tulliasemalla␣
mt009:009	9	%case	LOC	
mt009:009	14	@	-	ja␣
mt009:009	15	@	-	sanoi␣
mt009:009	16a	@	-	hänelle
mt009:009	16b	:	-	:␣
mt009:009	16b	@	-	"
mt009:009	17	@	-	Seuraa␣
mt009:009	18a	@	-	minua
mt009:009	18b	@	-	"
mt009:009	18b	.	-	.␣
mt009:009	19	@	-	Niin␣
mt009:009	20	(@)	-	tämä␣
mt009:009	20	@	-	nousi␣
mt009:009	-	(@)	-	ja␣
mt009:009	21	@	-	seurasi␣
mt009:009	22a	@	-	häntä
mt009:009	22b	.	-	.␣
mt009:010	mt009:010	mt009:010	VERSE	Mt␣9:10␣
mt009:010	1	@	-	Ja␣
mt009:010	(2)	-	UNTRANSLATED	
mt009:010	4	(@)	-	kun␣
mt009:010	3	@	-	hän␣
mt009:010	4	@	-	aterioi␣
mt009:010	-	(@)	-	hänen␣
mt009:010	(6) 7a	@	-	kodissaan
mt009:010	5	%case	LOC	
mt009:010	7b	,	-	,␣
mt009:010	8	@	-	niin␣
mt009:010	9	@	-	katso
mt009:010	-	(,)	-	,␣
mt009:010	14	@	-	tuli␣
mt009:010	10	@	-	monta␣
mt009:010	11	@	-	publikaania␣
mt009:010	12	@	-	ja␣
mt009:010	13	@	-	syntistä
mt009:010	-	(,)	-	,␣
mt009:010	-	(@)	-	ja␣
mt009:010	15	(@)	-	he␣
mt009:010	15	@	-	aterioivat␣
mt009:010	(16) 17	@	-	Jeesuksen␣
mt009:010	18	@	-	ja␣
mt009:010	21a	@	-	hänen␣
mt009:010	(19) 20	@	-	opetuslastensa␣
mt009:010	15	@	-	kanssa
mt009:010	21b	.	-	.␣
mt009:011	mt009:011	mt009:011	VERSE	Mt␣9:11␣
mt009:011	1	@	-	Ja␣
mt009:011	2	(@)	-	kun␣
mt009:011	(3) 4	@	-	fariseukset␣
mt009:011	-	(@)	-	sen␣
mt009:011	2	@	-	näkivät
mt009:011	-	(,)	-	,␣
mt009:011	5	@	-	sanoivat␣
mt009:011	5	(@)	-	he␣
mt009:011	8a	@	-	hänen␣
mt009:011	(6) 7	@	-	opetuslapsilleen
mt009:011	8b	:	-	:␣
mt009:011	8b	@	-	"
mt009:011	10	@	-	Miksi␣
mt009:011	9	%case	?	
mt009:011	19a	@	-	teidän␣
mt009:011	(17) 18	@	-	opettajanne␣
mt009:011	16	@	-	syö␣
mt009:011	(12) 13	@	-	publikaanien␣
mt009:011	14	@	-	ja␣
mt009:011	15	@	-	syntisten␣
mt009:011	11	@	-	kanssa
mt009:011	-	(?)	-	?
mt009:011	19b	@	-	"␣
mt009:012	mt009:012	mt009:012	VERSE	Mt␣9:12␣
mt009:012	2	@	-	Mutta␣
mt009:012	3	(@)	-	kun␣
mt009:012	pro%1	@	-	Jeesus␣
mt009:012	-	(@)	-	sen␣
mt009:012	3	@	-	kuuli
mt009:012	-	(,)	-	,␣
mt009:012	4a	@	-	sanoi␣
mt009:012	4a	(@)	-	hän
mt009:012	4b	:	-	:␣
mt009:012	4b	@	-	"
mt009:012	5	@	-	Eivät␣
mt009:012	(8) 9	@	-	terveet␣
mt009:012	6 7	@	-	tarvitse␣
mt009:012	10	@	-	parantajaa
mt009:012	-	(,)	-	,␣
mt009:012	11	@	-	vaan␣
mt009:012	(12) 13 14a	@	-	sairaat
mt009:012	14b	.	-	.␣
mt009:013	mt009:013	mt009:013	VERSE	Mt␣9:13␣
mt009:013	2	@	-	Mutta␣
mt009:013	1	@	-	menkää␣
mt009:013	-	(@)	-	ja␣
mt009:013	3	@	-	oppikaa
mt009:013	-	(,)	-	,␣
mt009:013	4	@	-	mitä␣
mt009:013	-	(@)	-	tämä␣
mt009:013	5a	@	-	on
mt009:013	5b	:	-	:␣
mt009:013	5b	@	-	'
mt009:013	6	@	-	Laupeutta␣
mt009:013	7	(@)	-	minä␣
mt009:013	7	@	-	tahdon␣
mt009:013	9	@	-	enkä␣
mt009:013	8	%clitic	kA	
mt009:013	10a	@	-	uhria
mt009:013	10b	@	-	'
mt009:013	10b	.	-	.␣
mt009:013	12	@	-	Sillä␣
mt009:013	11	@	-	en␣
mt009:013	13	(@)	-	minä␣
mt009:013	13	(@)	-	ole␣
mt009:013	13	@	-	tullut␣
mt009:013	14	@	-	kutsumaan␣
mt009:013	15	@	-	vanhurskaita
mt009:013	-	(,)	-	,␣
mt009:013	16	@	-	vaan␣
mt009:013	17a	@	-	syntisiä
mt009:013	17b	.	-	.
mt009:013	17b	@	-	"␣
mt009:014	mt009:014	mt009:014	VERSE	Mt␣9:14␣
mt009:014	1	@	-	Silloin␣
mt009:014	6	@	-	Johanneksen␣
mt009:014	(4) 5	@	-	opetuslapset␣
mt009:014	2	@	-	tulivat␣
mt009:014	3	@	-	hänen␣
mt009:014	2	@	-	tykönsä␣
mt009:014	-	(@)	-	ja␣
mt009:014	7a	@	-	sanoivat
mt009:014	7b	:	-	:␣
mt009:014	7b	@	-	"
mt009:014	10	@	-	Me␣
mt009:014	11	@	-	ja␣
mt009:014	(12) 13	@	-	fariseukset␣
mt009:014	14a	@	-	paastoamme␣
mt009:014	15a	@	-	paljon
mt009:014	-	(;)	-	;␣
mt009:014	9	@	-	miksi␣
mt009:014	8	%case	?	
mt009:014	(17)	-	UNTRANSLATED	
mt009:014	19	@	-	sinun␣
mt009:014	(16) 18	@	-	opetuslapsesi␣
mt009:014	20	@	-	eivät␣
mt009:014	21a	@	-	paastoa
mt009:014	-	(?)	-	?
mt009:014	21b	@	-	"␣
mt009:015	mt009:015	mt009:015	VERSE	Mt␣9:15␣
mt009:015	1	@	-	Niin␣
mt009:015	(4) 5a	@	-	Jeesus␣
mt009:015	2	@	-	sanoi␣
mt009:015	3	@	-	heille
mt009:015	5b	:	-	:␣
mt009:015	5b	@	-	"
mt009:015	6	@	-	Eiväthän␣
mt009:015	(10) 11 (8) 9	@	-	häävieraat␣
mt009:015	7	@	-	voi␣
mt009:015	12	@	-	surra
mt009:015	-	(,)	-	,␣
mt009:015	13 14	@	-	niin␣
mt009:015	13 14	@	-	kauan␣
mt009:015	13 14	@	-	kuin␣
mt009:015	(18) 19a	@	-	ylkä␣
mt009:015	17	@	-	on␣
mt009:015	16	@	-	heidän␣
mt009:015	15	@	-	kanssaan
mt009:015	-	(?)	-	?␣
mt009:015	21	@	-	Mutta␣
mt009:015	22	@	-	päivät␣
mt009:015	20	@	-	tulevat
mt009:015	-	(,)	-	,␣
mt009:015	23	@	-	jolloin␣
mt009:015	(27) 28a	@	-	ylkä␣
mt009:015	24	@	-	otetaan␣
mt009:015	26	@	-	heiltä␣
mt009:015	25	%case	LOC	
mt009:015	24	@	-	pois
mt009:015	28b	,	-	,␣
mt009:015	29	@	-	ja␣
mt009:015	30	@	-	silloin␣
mt009:015	31a	(@)	-	he␣
mt009:015	31a	@	-	paastoavat
mt009:015	31b	.	-	.␣
mt009:016	mt009:016	mt009:016	VERSE	Mt␣9:16␣
mt009:016	1	@	-	Ei␣
mt009:016	1	@	-	kukaan␣
mt009:016	(2)	-	UNTRANSLATED	
mt009:016	3	@	-	pane␣
mt009:016	6	@	-	vanuttamattomasta␣
mt009:016	5	@	-	kankaasta␣
mt009:016	4	@	-	paikkaa␣
mt009:016	9a	@	-	vanhaan␣
mt009:016	8	@	-	vaippaan
mt009:016	7	%case	LOC	
mt009:016	9b	,	-	,␣
mt009:016	11	@	-	sillä␣
mt009:016	-	(@)	-	semmoinen␣
mt009:016	(12) 13	@	-	täytetilkku␣
mt009:016	10	@	-	repii␣
mt009:016	pro%14	@	-	palasen␣
mt009:016	(16) 17	@	-	vaipasta
mt009:016	15	%case	LOC	
mt009:016	-	(,)	-	,␣
mt009:016	18	@	-	ja␣
mt009:016	20	@	-	reikä␣
mt009:016	21a	@	-	tulee␣
mt009:016	19	@	-	pahemmaksi
mt009:016	21b	.	-	.␣
mt009:017	mt009:017	mt009:017	VERSE	Mt␣9:17␣
mt009:017	1	@	-	Eikä␣
mt009:017	4	@	-	nuorta␣
mt009:017	3	@	-	viiniä␣
mt009:017	2	@	-	lasketa␣
mt009:017	7a	@	-	vanhoihin␣
mt009:017	6	@	-	nahkaleileihin
mt009:017	5	%case	LOC	
mt009:017	7b	;	-	;␣
mt009:017	10 11a 8 9	@	-	muutoin␣
mt009:017	(13) 14	@	-	leilit␣
mt009:017	12	@	-	pakahtuvat
mt009:017	-	(,)	-	,␣
mt009:017	15	@	-	ja␣
mt009:017	(16) 17	@	-	viini␣
mt009:017	18	@	-	juoksee␣
mt009:017	18	@	-	maahan
mt009:017	-	(,)	-	,␣
mt009:017	19	@	-	ja␣
mt009:017	(20) 21	@	-	leilit␣
mt009:017	22a	@	-	turmeltuvat
mt009:017	22b	;	-	;␣
mt009:017	23	@	-	vaan␣
mt009:017	26	@	-	nuori␣
mt009:017	25	@	-	viini␣
mt009:017	24	@	-	lasketaan␣
mt009:017	29a	@	-	uusiin␣
mt009:017	28	@	-	leileihin
mt009:017	27	%case	LOC	
mt009:017	29b	,	-	,␣
mt009:017	30	@	-	ja␣
mt009:017	-	(@)	-	niin␣
mt009:017	31	@	-	molemmat␣
mt009:017	32a	@	-	säilyvät
mt009:017	32b	.	-	.
mt009:017	32b	@	-	"␣
mt009:018	mt009:018	mt009:018	VERSE	Mt␣9:18␣
mt009:018	3	(@)	-	Kun␣
mt009:018	2	@	-	hän␣
mt009:018	1	@	-	tätä␣
mt009:018	4a	@	-	heille␣
mt009:018	3	@	-	puhui
mt009:018	-	(,)	-	,␣
mt009:018	-	(@)	-	niin␣
mt009:018	5	@	-	katso
mt009:018	-	(,)	-	,␣
mt009:018	7	@	-	eräs␣
mt009:018	6	@	-	päämies␣
mt009:018	8b	@	-	tuli␣
mt009:018	-	(@)	-	ja␣
mt009:018	9	@	-	kumartui␣
mt009:018	9	@	-	maahan␣
mt009:018	10	@	-	hänen␣
mt009:018	case%10	@	-	eteensä␣
mt009:018	-	(@)	-	ja␣
mt009:018	11	@	-	sanoi
mt009:018	12	:	-	:␣
mt009:018	-	(@)	-	"
mt009:018	15	@	-	Minun␣
mt009:018	(13) 14	@	-	tyttäreni␣
mt009:018	17a	@	-	kuoli␣
mt009:018	16	@	-	juuri␣
mt009:018	16	@	-	ikään
mt009:018	17b	,	-	,␣
mt009:018	18	@	-	mutta␣
mt009:018	19	@	-	tule␣
mt009:018	-	(@)	-	ja␣
mt009:018	20	@	-	pane␣
mt009:018	(21) 22	@	-	kätesi␣
mt009:018	23	%pers	?	
mt009:018	25a	@	-	hänen␣
mt009:018	24	@	-	päällensä
mt009:018	25b	,	-	,␣
mt009:018	26	@	-	niin␣
mt009:018	27a	(@)	-	hän␣
mt009:018	27a	@	-	virkoaa␣
mt009:018	27a	@	-	eloon
mt009:018	27b	@	-	"
mt009:018	27b	.	-	.␣
mt009:019	mt009:019	mt009:019	VERSE	Mt␣9:19␣
mt009:019	1	@	-	Niin␣
mt009:019	(3) 4	@	-	Jeesus␣
mt009:019	2	@	-	nousi␣
mt009:019	-	(@)	-	ja␣
mt009:019	5	@	-	seurasi␣
mt009:019	6	@	-	häntä␣
mt009:019	(7)	-	UNTRANSLATED	
mt009:019	(8) 9	@	-	opetuslapsinensa
mt009:019	10a	%pers	3	
mt009:019	10b	.	-	.␣
mt009:020	mt009:020	mt009:020	VERSE	Mt␣9:20␣
mt009:020	1	@	-	Ja␣
mt009:020	2	@	-	katso
mt009:020	-	(,)	-	,␣
mt009:020	3	@	-	nainen
mt009:020	-	(,)	-	,␣
mt009:020	4	(@)	-	joka␣
mt009:020	4	(@)	-	oli␣
mt009:020	4	@	-	sairastanut␣
mt009:020	4	@	-	verenjuoksua␣
mt009:020	5	@	-	kaksitoista␣
mt009:020	6	@	-	vuotta
mt009:020	-	(,)	-	,␣
mt009:020	7	@	-	tuli␣
mt009:020	8	@	-	takaapäin␣
mt009:020	-	(@)	-	ja␣
mt009:020	9	@	-	kosketti␣
mt009:020	14a	@	-	hänen␣
mt009:020	(12) 13	@	-	vaippansa␣
mt009:020	(10) 11	@	-	tupsua
mt009:020	14b	.	-	.␣
mt009:021	mt009:021	mt009:021	VERSE	Mt␣9:21␣
mt009:021	2	@	-	Sillä␣
mt009:021	1	(@)	-	hän␣
mt009:021	1	@	-	sanoi␣
mt009:021	4a	@	-	itsekseen
mt009:021	3	%case	?	
mt009:021	4b	:	-	:␣
mt009:021	4b	@	-	"
mt009:021	5	@	-	Jos␣
mt009:021	6	@	-	vain␣
mt009:021	tasp%7	@	-	saan␣
mt009:021	7	@	-	koskettaa␣
mt009:021	10	@	-	hänen␣
mt009:021	(8) 9	@	-	vaippaansa
mt009:021	-	(,)	-	,␣
mt009:021	-	(@)	-	niin␣
mt009:021	11a	(@)	-	minä␣
mt009:021	11a	@	-	tulen␣
mt009:021	11a	@	-	terveeksi
mt009:021	11b	@	-	"
mt009:021	11b	.	-	.␣
mt009:022	mt009:022	mt009:022	VERSE	Mt␣9:22␣
mt009:022	2	@	-	Silloin␣
mt009:022	(1) 3	@	-	Jeesus␣
mt009:022	4	@	-	kääntyi
mt009:022	-	(,)	-	,␣
mt009:022	(5)	-	UNTRANSLATED	
mt009:022	6	@	-	näki␣
mt009:022	7	@	-	hänet␣
mt009:022	-	(@)	-	ja␣
mt009:022	8a	@	-	sanoi
mt009:022	-	(:)	-	:␣
mt009:022	-	(@)	-	"
mt009:022	10a	@	-	Tyttäreni
mt009:022	-	(,)	-	,␣
mt009:022	9a	@	-	ole␣
mt009:022	9a	@	-	turvallisella␣
mt009:022	9a	@	-	mielellä
mt009:022	-	(;)	-	;␣
mt009:022	13	@	-	sinun␣
mt009:022	(11) 12	@	-	uskosi␣
mt009:022	14	(@)	-	on␣
mt009:022	14	@	-	tehnyt␣
mt009:022	15a	@	-	sinut␣
mt009:022	14	@	-	terveeksi
mt009:022	-	(@)	-	"
mt009:022	-	(.)	-	.␣
mt009:022	16	@	-	Ja␣
mt009:022	23a	@	-	sillä␣
mt009:022	(21) 22	@	-	hetkellä␣
mt009:022	20	%case	LOC	
mt009:022	(18) 19	@	-	nainen␣
mt009:022	17	@	-	tuli␣
mt009:022	17	@	-	terveeksi
mt009:022	23b	.	-	.␣
mt009:023	mt009:023	mt009:023	VERSE	Mt␣9:23␣
mt009:023	1	@	-	Ja␣
mt009:023	2	(@)	-	kun␣
mt009:023	(3) 4	@	-	Jeesus␣
mt009:023	2	@	-	tuli␣
mt009:023	(8) 9	@	-	päämiehen␣
mt009:023	(6) 7	@	-	taloon␣
mt009:023	5	%case	LOC	
mt009:023	10	@	-	ja␣
mt009:023	11	@	-	näki␣
mt009:023	(12) 13	@	-	huilunsoittajat␣
mt009:023	14	@	-	ja␣
mt009:023	17	@	-	hälisevän␣
mt009:023	(15) 16	@	-	väkijoukon
mt009:023	-	(,)	-	,␣
mt009:024	mt009:024	mt009:024	VERSE	Mt␣9:24␣
mt009:024	1a	@	-	sanoi␣
mt009:024	1a	(@)	-	hän
mt009:024	1b	:	-	:␣
mt009:024	1b	@	-	"
mt009:024	2a	@	-	Menkää␣
mt009:024	2a	@	-	pois
mt009:024	2b	,	-	,␣
mt009:024	4	@	-	sillä␣
mt009:024	(6) 7	@	-	tyttö␣
mt009:024	3	@	-	ei␣
mt009:024	5	(@)	-	ole␣
mt009:024	5	@	-	kuollut
mt009:024	-	(,)	-	,␣
mt009:024	8	@	-	vaan␣
mt009:024	9a	@	-	nukkuu
mt009:024	9b	@	-	"
mt009:024	9b	.	-	.␣
mt009:024	10	@	-	Niin␣
mt009:024	11	(@)	-	he␣
mt009:024	11	@	-	nauroivat␣
mt009:024	12a	@	-	häntä
mt009:024	12b	.	-	.␣
mt009:025	mt009:025	mt009:025	VERSE	Mt␣9:25␣
mt009:025	2	@	-	Mutta␣
mt009:025	1	@	-	kun␣
mt009:025	(4) 5	@	-	väkijoukko␣
mt009:025	3	(@)	-	oli␣
mt009:025	3	@	-	ajettu␣
mt009:025	3	@	-	ulos
mt009:025	-	(,)	-	,␣
mt009:025	6	@	-	meni␣
mt009:025	6	(@)	-	hän␣
mt009:025	6	@	-	sisälle␣
