lk001:001	lk001:001	lk001:001	VERSE	Lk␣1:1␣
lk007:044	8b	@	-	"
lk007:044	9	@	-	Näetkö␣
lk007:044	10	@	-	tämän␣
lk007:044	(11) 12a	@	-	naisen
lk007:044	-	(?)	-	?␣
lk007:044	13	(@)	-	Minä␣
lk007:044	13	@	-	tulin␣
lk007:044	14	@	-	sinun␣
lk007:044	(16) 17a	@	-	taloosi
lk007:044	15	%case	LOC	
lk007:044	17b	;	-	;␣
lk007:044	22	@	-	et␣
lk007:044	23a	(@)	-	sinä␣
lk007:044	23a	@	-	antanut␣
lk007:044	18	@	-	vettä␣
lk007:044	19	@	-	minun␣
lk007:044	21	@	-	jaloilleni
lk007:044	20	%case	LOC	
lk007:044	23b	,	-	,␣
lk007:044	25	@	-	mutta␣
lk007:044	24	@	-	tämä␣
lk007:044	28	@	-	kasteli␣
lk007:044	(26) 27	@	-	kyynelillään␣
lk007:044	29	@	-	minun␣
lk007:044	(30) 31	@	-	jalkani␣
lk007:044	32	@	-	ja␣
lk007:044	36a	@	-	kuivasi␣
lk007:044	-	(@)	-	ne␣
lk007:044	(33) 34	@	-	hiuksillaan
lk007:044	35	%pers	3	
lk007:044	36b	.	-	.␣
lk007:045	lk007:045	lk007:045	VERSE	Lk␣7:45␣
lk007:045	3	@	-	Et␣
lk007:045	4a	(@)	-	sinä␣
lk007:045	4a	@	-	antanut␣
lk007:045	2	@	-	minulle␣
lk007:045	1	@	-	suudelmaa
lk007:045	4b	,	-	,␣
lk007:045	6	@	-	mutta␣
lk007:045	5	@	-	tämä␣
lk007:045	10	@	-	ei␣
lk007:045	11	(@)	-	ole␣
lk007:045	11	@	-	lakannut␣
lk007:045	12	@	-	suutelemasta␣
lk007:045	13	@	-	minun␣
lk007:045	(14) 15a	@	-	jalkojani␣
lk007:045	8	@	-	siitä␣
lk007:045	7	@	-	asti
lk007:045	-	(,)	-	,␣
lk007:045	7	@	-	kuin␣
lk007:045	9	@	-	tulin␣
lk007:045	9	@	-	sisään
lk007:045	15b	.	-	.␣
lk007:046	lk007:046	lk007:046	VERSE	Lk␣7:46␣
lk007:046	5	@	-	Et␣
lk007:046	6a	(@)	-	sinä␣
lk007:046	6a	@	-	voidellut␣
lk007:046	1	@	-	öljyllä␣
lk007:046	4	@	-	minun␣
lk007:046	(2) 3	@	-	päätäni
lk007:046	6b	,	-	,␣
lk007:046	8	@	-	mutta␣
lk007:046	7	@	-	tämä␣
lk007:046	10	@	-	voiteli␣
lk007:046	9	@	-	hajuvoiteella␣
lk007:046	13a	@	-	minun␣
lk007:046	(11) 12	@	-	jalkani
lk007:046	13b	.	-	.␣
lk007:047	lk007:047	lk007:047	VERSE	Lk␣7:47␣
lk007:047	1 2	@	-	Sentähden␣
lk007:047	3	(@)	-	minä␣
lk007:047	3	@	-	sanon␣
lk007:047	4a	@	-	sinulle
lk007:047	4b	:	-	:␣
lk007:047	8	@	-	tämän␣
lk007:047	10a (9)	@	-	paljot␣
lk007:047	(6) 7	@	-	synnit␣
lk007:047	5	(@)	-	ovat␣
lk007:047	5	@	-	anteeksi␣
lk007:047	5	@	-	annetut
lk007:047	10b	:	-	:␣
lk007:047	12	(@)	-	hänhän␣
lk007:047	11	@	-	näet␣
lk007:047	12	@	-	rakasti␣
lk007:047	13a	@	-	paljon
lk007:047	13b	;	-	;␣
lk007:047	15	@	-	mutta␣
lk007:047	14	@	-	jolle␣
lk007:047	16	@	-	vähän␣
lk007:047	17a	@	-	anteeksi␣
lk007:047	17a	@	-	annetaan
lk007:047	-	(,)	-	,␣
lk007:047	19a	(@)	-	se␣
lk007:047	19a	@	-	rakastaa␣
lk007:047	18	@	-	vähän
lk007:047	19b	.	-	.
lk007:047	19b	@	-	"␣
lk007:048	lk007:048	lk007:048	VERSE	Lk␣7:48␣
lk007:048	2	@	-	Sitten␣
lk007:048	1	(@)	-	hän␣
lk007:048	1	@	-	sanoi␣
lk007:048	3a	@	-	naiselle
lk007:048	3b	:	-	:␣
lk007:048	3b	@	-	"
lk007:048	5	@	-	Sinun␣
lk007:048	(6) 7a	@	-	syntisi␣
lk007:048	4	(@)	-	ovat␣
lk007:048	4	@	-	anteeksi␣
lk007:048	4	@	-	annetut
lk007:048	7b	@	-	"
lk007:048	7b	.	-	.␣
lk007:049	lk007:049	lk007:049	VERSE	Lk␣7:49␣
lk007:049	1	@	-	Niin␣
lk007:049	(3) 4	@	-	ateriakumppanit␣
lk007:049	2	@	-	rupesivat␣
lk007:049	5	@	-	ajattelemaan␣
lk007:049	7a	@	-	mielessänsä
lk007:049	6	%case	LOC	
lk007:049	7b	:	-	:␣
lk007:049	7b	@	-	"
lk007:049	8	@	-	Kuka␣
lk007:049	9	@	-	tämä␣
lk007:049	10	@	-	on
lk007:049	-	(,)	-	,␣
lk007:049	11	@	-	joka␣
lk007:049	13	@	-	synnitkin␣
lk007:049	12	%clitic	kin	
lk007:049	14a	@	-	anteeksi␣
lk007:049	14a	@	-	antaa
lk007:049	-	(?)	-	?
lk007:049	14b	@	-	"␣
lk007:050	lk007:050	lk007:050	VERSE	Lk␣7:50␣
lk007:050	2	@	-	Mutta␣
lk007:050	1	(@)	-	hän␣
lk007:050	1	@	-	sanoi␣
lk007:050	(4) 5a	@	-	naiselle
lk007:050	3	%case	LOC	
lk007:050	-	(:)	-	:␣
lk007:050	-	(@)	-	"
lk007:050	8	@	-	Sinun␣
lk007:050	(6) 7	@	-	uskosi␣
lk007:050	9	(@)	-	on␣
lk007:050	10a	@	-	sinut␣
lk007:050	9	@	-	pelastanut
lk007:050	10b	;	-	;␣
lk007:050	11	@	-	mene␣
lk007:050	13a	@	-	rauhaan
lk007:050	12	%case	LOC	
lk007:050	13b	@	-	"
lk007:050	13b	.	-	.␣
lk008:001	lk008:001	lk008:001	VERSE	Lk␣8:1␣
lk008:001	1	@	-	Ja␣
lk008:001	(2)	-	UNTRANSLATED	
lk008:001	(4) 5	@	-	sen␣
lk008:001	(4) 5	@	-	jälkeen␣
lk008:001	3	%case	LOC	
lk008:001	(6)	-	UNTRANSLATED	
lk008:001	7	@	-	hän␣
lk008:001	8	@	-	vaelsi␣
lk008:001	10	@	-	kaupungista␣
lk008:001	10	@	-	kaupunkiin␣
lk008:001	9	%case	LOC	
lk008:001	11	@	-	ja␣
lk008:001	12	@	-	kylästä␣
lk008:001	12	@	-	kylään␣
lk008:001	9	%case	LOC	
lk008:001	-	(@)	-	ja␣
lk008:001	13	@	-	saarnasi␣
lk008:001	14	@	-	ja␣
lk008:001	15	@	-	julisti␣
lk008:001	(18) 19	@	-	Jumalan␣
lk008:001	(16) 17	@	-	valtakunnan␣
lk008:001	15	@	-	evankeliumia
lk008:001	-	(;)	-	;␣
lk008:001	20	@	-	ja␣
lk008:001	21	@	-	ne␣
lk008:001	22	@	-	kaksitoista␣
lk008:001	-	(@)	-	olivat␣
lk008:001	24a	@	-	hänen␣
lk008:001	23	@	-	kanssansa
lk008:001	24b	,	-	,␣
lk008:002	lk008:002	lk008:002	VERSE	Lk␣8:2␣
lk008:002	1	@	-	niin␣
lk008:002	1	@	-	myös␣
lk008:002	3	@	-	muutamia␣
lk008:002	2	@	-	naisia
lk008:002	-	(,)	-	,␣
lk008:002	4	@	-	jotka␣
lk008:002	5	@	-	olivat␣
lk008:002	6	@	-	parannetut␣
lk008:002	9	@	-	pahoista␣
lk008:002	8	@	-	hengistä␣
lk008:002	7	%case	LOC	
lk008:002	10	@	-	ja␣
lk008:002	11a	@	-	taudeista
lk008:002	11b	:	-	:␣
lk008:002	12	@	-	Maria
lk008:002	-	(,)	-	,␣
lk008:002	15a	@	-	Magdaleenaksi␣
lk008:002	(13) 14	@	-	kutsuttu
lk008:002	15b	,	-	,␣
lk008:002	17	@	-	josta␣
lk008:002	16	%case	LOC	
lk008:002	19	@	-	seitsemän␣
lk008:002	18	@	-	riivaajaa␣
lk008:002	20a	(@)	-	oli␣
lk008:002	20a	@	-	lähtenyt␣
lk008:002	20a	@	-	ulos
lk008:002	20b	,	-	,␣
lk008:003	lk008:003	lk008:003	VERSE	Lk␣8:3␣
lk008:003	1	@	-	ja␣
lk008:003	2	@	-	Johanna
lk008:003	-	(,)	-	,␣
lk008:003	6	@	-	Herodeksen␣
lk008:003	5	@	-	taloudenhoitajan␣
lk008:003	4	@	-	Kuusaan␣
lk008:003	3	@	-	vaimo
lk008:003	-	(,)	-	,␣
lk008:003	7	@	-	ja␣
lk008:003	8	@	-	Susanna␣
lk008:003	9	@	-	ja␣
lk008:003	11a	@	-	useita␣
lk008:003	10	@	-	muita
lk008:003	11b	,	-	,␣
lk008:003	12	@	-	jotka␣
lk008:003	13	@	-	palvelivat␣
lk008:003	14	@	-	heitä␣
lk008:003	(16) 17	@	-	varoillansa
lk008:003	18a	%pers	3	
lk008:003	15	%case	LOC	
lk008:003	18b	.	-	.␣
lk008:004	lk008:004	lk008:004	VERSE	Lk␣8:4␣
lk008:004	1	(@)	-	Kun␣
lk008:004	(2)	-	UNTRANSLATED	
lk008:004	4	@	-	paljon␣
lk008:004	3	@	-	kansaa␣
lk008:004	1	@	-	kokoontui␣
lk008:004	5	@	-	ja␣
lk008:004	-	(@)	-	ihmisiä␣
lk008:004	(6) 9	@	-	kulki␣
lk008:004	pro%7	@	-	joka␣
lk008:004	8	@	-	kaupungista␣
lk008:004	11	@	-	hänen␣
lk008:004	10	@	-	tykönsä
lk008:004	-	(,)	-	,␣
lk008:004	12	@	-	puhui␣
lk008:004	12	(@)	-	hän␣
lk008:004	14a	@	-	vertauksella
lk008:004	13	%case	LOC	
lk008:004	14b	:	-	:␣
lk008:005	lk008:005	lk008:005	VERSE	Lk␣8:5␣
lk008:005	-	(@)	-	"
lk008:005	(2) 3	@	-	Kylväjä␣
lk008:005	1	@	-	meni␣
lk008:005	(4) 5	@	-	kylvämään␣
lk008:005	(6) 7	@	-	siementänsä
lk008:005	8a	%pers	3	
lk008:005	8b	.	-	.␣
lk008:005	9	@	-	Ja␣
lk008:005	13	@	-	hänen␣
lk008:005	(11) 12	@	-	kylväessään␣
lk008:005	10	%case	LOC	
lk008:005	16	@	-	putosi␣
lk008:005	14	@	-	osa␣
lk008:005	15	%case	NOM	
lk008:005	(18) 19	@	-	tien␣
lk008:005	17	@	-	oheen␣
lk008:005	20	@	-	ja␣
lk008:005	21a	@	-	tallautui
lk008:005	21b	,	-	,␣
lk008:005	22	@	-	ja␣
lk008:005	(25) 26	@	-	taivaan␣
lk008:005	(23) 24	@	-	linnut␣
lk008:005	27	@	-	söivät␣
lk008:005	28a	@	-	sen
lk008:005	28b	.	-	.␣
lk008:006	lk008:006	lk008:006	VERSE	Lk␣8:6␣
lk008:006	1	@	-	Ja␣
lk008:006	2	@	-	osa␣
lk008:006	3	@	-	putosi␣
lk008:006	(5) 6a	@	-	kalliolle
lk008:006	4	%case	LOC	
lk008:006	6b	,	-	,␣
lk008:006	7	@	-	ja␣
lk008:006	8	@	-	oraalle␣
lk008:006	8	@	-	noustuaan␣
lk008:006	9	(@)	-	se␣
lk008:006	9	@	-	kuivettui
lk008:006	-	(,)	-	,␣
lk008:006	10	@	-	kun␣
lk008:006	(11) 13	(@)	-	sillä␣
lk008:006	12	@	-	ei␣
lk008:006	(11) 13	@	-	ollut␣
lk008:006	14a	@	-	kosteutta
lk008:006	14b	.	-	.␣
lk008:007	lk008:007	lk008:007	VERSE	Lk␣8:7␣
lk008:007	1	@	-	Ja␣
lk008:007	2	@	-	osa␣
lk008:007	3	@	-	putosi␣
lk008:007	(6) 7a	@	-	orjantappurain␣
lk008:007	5	@	-	sekaan
lk008:007	4	%case	LOC	
lk008:007	7b	,	-	,␣
lk008:007	8	@	-	ja␣
lk008:007	(10) 11	@	-	orjantappurat␣
lk008:007	9	@	-	kasvoivat␣
lk008:007	9	@	-	mukana␣
lk008:007	-	(@)	-	ja␣
lk008:007	12	@	-	tukahuttivat␣
lk008:007	13a	@	-	sen
lk008:007	13b	.	-	.␣
lk008:008	lk008:008	lk008:008	VERSE	Lk␣8:8␣
lk008:008	1	@	-	Ja␣
lk008:008	2	@	-	osa␣
lk008:008	3	@	-	putosi␣
lk008:008	(7) 8	@	-	hyvään␣
lk008:008	(5) 6	@	-	maahan
lk008:008	4	%case	LOC	
lk008:008	-	(,)	-	,␣
lk008:008	(9)	-	UNTRANSLATED	
lk008:008	10	@	-	kasvoi␣
lk008:008	-	(@)	-	ja␣
lk008:008	11	@	-	teki␣
lk008:008	13a	@	-	satakertaisen␣
lk008:008	12	@	-	hedelmän
lk008:008	13b	.	-	.
lk008:008	13b	@	-	"␣
lk008:008	14	@	-	Tämän␣
lk008:008	15	@	-	sanottuaan␣
lk008:008	16a	(@)	-	hän␣
lk008:008	16a	@	-	lausui␣
lk008:008	-	(@)	-	suurella␣
lk008:008	-	(@)	-	äänellä
lk008:008	16b	:	-	:␣
lk008:008	16b	@	-	"
lk008:008	17	@	-	Jolla␣
lk008:008	18	@	-	on␣
lk008:008	19	@	-	korvat␣
lk008:008	20	@	-	kuulla
lk008:008	-	(,)	-	,␣
lk008:008	21a	(@)	-	se␣
lk008:008	21a	@	-	kuulkoon
lk008:008	21b	@	-	"
lk008:008	21b	.	-	.␣
lk008:009	lk008:009	lk008:009	VERSE	Lk␣8:9␣
lk008:009	2	@	-	Niin␣
lk008:009	6	@	-	hänen␣
lk008:009	(4) 5	@	-	opetuslapsensa␣
lk008:009	1	@	-	kysyivät␣
lk008:009	3	@	-	häneltä
lk008:009	-	(,)	-	,␣
lk008:009	7	@	-	mitä␣
lk008:009	8	@	-	tämä␣
lk008:009	(10) 11a	@	-	vertaus␣
lk008:009	9	@	-	merkitsi
lk008:009	11b	.	-	.␣
lk008:010	lk008:010	lk008:010	VERSE	Lk␣8:10␣
lk008:010	1	@	-	Hän␣
lk008:010	(2)	-	UNTRANSLATED	
lk008:010	3a	@	-	sanoi
lk008:010	3b	:	-	:␣
lk008:010	3b	@	-	"
lk008:010	4	@	-	Teidän␣
lk008:010	5	(@)	-	on␣
lk008:010	5	@	-	annettu␣
lk008:010	6	@	-	tuntea␣
lk008:010	(11) 12a	@	-	Jumalan␣
lk008:010	10 (9)	@	-	valtakunnan␣
lk008:010	(7) 8	@	-	salaisuudet
lk008:010	-	(,)	-	,␣
lk008:010	14	@	-	mutta␣
lk008:010	(13) 15	@	-	muille␣
lk008:010	-	(@)	-	ne␣
lk008:010	-	(@)	-	esitetään␣
lk008:010	17a	@	-	vertauksissa
lk008:010	16	%case	LOC	
lk008:010	17b	,	-	,␣
lk008:010	18	@	-	että␣
lk008:010	21	(@)	-	he
lk008:010	-	(,)	-	,␣
lk008:010	-	(@)	-	vaikka␣
lk008:010	19	@	-	näkevät
lk008:010	-	(,)	-	,␣
lk008:010	20	@	-	eivät␣
lk008:010	21	@	-	näkisi
lk008:010	-	(,)	-	,␣
lk008:010	22	@	-	ja␣
lk008:010	-	(@)	-	vaikka␣
lk008:010	23	@	-	kuulevat
lk008:010	-	(,)	-	,␣
lk008:010	24	@	-	eivät␣
lk008:010	25a	@	-	ymmärtäisi
lk008:010	25b	.	-	.␣
lk008:011	lk008:011	lk008:011	VERSE	Lk␣8:11␣
lk008:011	(4) 5a	@	-	Vertaus␣
lk008:011	(2)	-	UNTRANSLATED	
lk008:011	1	@	-	on␣
lk008:011	3	@	-	tämä
lk008:011	-	(:)	-	:␣
lk008:011	(6) 7	@	-	siemen␣
lk008:011	8	@	-	on␣
lk008:011	(11) 12a	@	-	Jumalan␣
lk008:011	10 (9)	@	-	sana
lk008:011	12b	.	-	.␣
lk008:012	lk008:012	lk008:012	VERSE	Lk␣8:12␣
lk008:012	1 2	@	-	Mitkä␣
lk008:012	(4) 5	@	-	tien␣
lk008:012	3	@	-	oheen␣
lk008:012	-	(@)	-	putosivat
lk008:012	-	(,)	-	,␣
lk008:012	6	@	-	ovat␣
lk008:012	7	@	-	ne
lk008:012	-	(,)	-	,␣
lk008:012	7	@	-	jotka␣
lk008:012	8a	@	-	kuulevat
lk008:012	-	(,)	-	,␣
lk008:012	-	(@)	-	mutta␣
lk008:012	9	@	-	sitten␣
lk008:012	(11) 12	@	-	perkele␣
lk008:012	10	@	-	tulee␣
lk008:012	13	@	-	ja␣
lk008:012	14	@	-	ottaa␣
lk008:012	(15) 16	@	-	sanan␣
lk008:012	14	@	-	pois␣
lk008:012	20a	@	-	heidän␣
lk008:012	(18) 19	@	-	sydämestään
lk008:012	17	%case	LOC	
lk008:012	20b	,	-	,␣
lk008:012	22	@	-	etteivät␣
lk008:012	21	%case	?	
lk008:012	23	(@)	-	he␣
lk008:012	23	@	-	uskoisi␣
lk008:012	-	(@)	-	ja␣
lk008:012	24a	@	-	pelastuisi
lk008:012	24b	.	-	.␣
lk008:013	lk008:013	lk008:013	VERSE	Lk␣8:13␣
lk008:013	2	@	-	Ja␣
lk008:013	1	@	-	mitkä␣
lk008:013	(4) 5	@	-	kalliolle␣
lk008:013	3	%case	LOC	
lk008:013	-	(@)	-	putosivat
lk008:013	-	(,)	-	,␣
lk008:013	-	(@)	-	ovat␣
lk008:013	6	@	-	ne
lk008:013	-	(,)	-	,␣
lk008:013	6	@	-	jotka␣
lk008:013	8	@	-	kuullessaan␣
lk008:013	7	%inflection	ACT.INF2.INE.-3	
lk008:013	(12) 13a	@	-	sanan␣
lk008:013	11	@	-	ottavat␣
lk008:013	-	(@)	-	sen␣
lk008:013	10	@	-	ilolla␣
lk008:013	9	%case	LOC	
lk008:013	11	@	-	vastaan
lk008:013	13b	,	-	,␣
lk008:013	14	@	-	mutta␣
lk008:013	15	@	-	joilla␣
lk008:013	17	@	-	ei␣
lk008:013	18a	@	-	ole␣
lk008:013	16	@	-	juurta
lk008:013	-	(:)	-	:␣
lk008:013	-	(@)	-	ainoastaan␣
lk008:013	21	@	-	ajaksi␣
lk008:013	20	%case	TRA	
lk008:013	19	@	-	he␣
lk008:013	22	@	-	uskovat␣
lk008:013	23	@	-	ja␣
lk008:013	26	@	-	kiusauksen␣
lk008:013	25	@	-	hetkellä␣
lk008:013	24	%case	LOC	
lk008:013	27a	@	-	luopuvat
lk008:013	27b	.	-	.␣
lk008:014	lk008:014	lk008:014	VERSE	Lk␣8:14␣
lk008:014	1	@	-	Mikä␣
lk008:014	2	@	-	taas␣
lk008:014	(4) 5	@	-	orjantappuroihin␣
lk008:014	3	%case	LOC	
lk008:014	6a	@	-	putosi
lk008:014	6b	,	-	,␣
lk008:014	7	@	-	ne␣
lk008:014	8	@	-	ovat␣
lk008:014	9	@	-	ne
lk008:014	-	(,)	-	,␣
lk008:014	9	@	-	jotka␣
lk008:014	10a	@	-	kuulevat
lk008:014	10b	,	-	,␣
lk008:014	11	@	-	mutta␣
lk008:014	20	@	-	vaeltaessaan␣
lk008:014	21	@	-	tukehtuvat␣
lk008:014	18	@	-	tämän␣
lk008:014	19	@	-	elämän␣
lk008:014	13	@	-	huoliin
lk008:014	12	%case	LOC	
lk008:014	(14)	-	UNTRANSLATED	
lk008:014	-	(,)	-	,␣
lk008:014	15	@	-	rikkauteen␣
lk008:014	16	@	-	ja␣
lk008:014	17	@	-	hekumoihin
lk008:014	-	(,)	-	,␣
lk008:014	23	@	-	eivätkä␣
lk008:014	22	%clitic	kA	
lk008:014	24a	@	-	tuota␣
lk008:014	24a	@	-	kypsää␣
lk008:014	24a	@	-	hedelmää
lk008:014	24b	.	-	.␣
lk008:015	lk008:015	lk008:015	VERSE	Lk␣8:15␣
lk008:015	2	@	-	Mutta␣
lk008:015	1	@	-	mikä␣
lk008:015	5	@	-	hyvään␣
lk008:015	(4) 6a	@	-	maahan␣
lk008:015	3	%case	LOC	
lk008:015	-	(@)	-	putosi
lk008:015	6b	,	-	,␣
lk008:015	7	@	-	ne␣
lk008:015	8	@	-	ovat␣
lk008:015	9	@	-	ne
lk008:015	-	(,)	-	,␣
lk008:015	9	@	-	jotka␣
lk008:015	(16) 17	@	-	sanan␣
lk008:015	15	@	-	kuultuansa␣
lk008:015	18	@	-	säilyttävät␣
lk008:015	-	(@)	-	sen␣
lk008:015	12	@	-	vilpittömässä␣
lk008:015	13	@	-	ja␣
lk008:015	14	@	-	hyvässä␣
lk008:015	11	@	-	sydämessä␣
lk008:015	10	%case	LOC	
lk008:015	19	@	-	ja␣
lk008:015	20	@	-	tuottavat␣
lk008:015	20	@	-	hedelmän␣
lk008:015	22a	@	-	kärsivällisyydessä
lk008:015	21	%case	LOC	
lk008:015	22b	.	-	.␣
lk008:016	lk008:016	lk008:016	VERSE	Lk␣8:16␣
lk008:016	1	@	-	Ei␣
lk008:016	1	@	-	kukaan␣
lk008:016	(2)	-	UNTRANSLATED	
lk008:016	4	(@)	-	joka␣
lk008:016	4	@	-	sytyttää␣
lk008:016	3	@	-	lampun
lk008:016	-	(,)	-	,␣
lk008:016	5	@	-	peitä␣
lk008:016	6	@	-	sitä␣
lk008:016	7	@	-	astialla␣
lk008:016	8	@	-	tai␣
lk008:016	11a	@	-	pane␣
lk008:016	10	@	-	vuoteen␣
lk008:016	9	@	-	alle
lk008:016	11b	,	-	,␣
lk008:016	12	@	-	vaan␣
lk008:016	15a	@	-	panee␣
lk008:016	-	(@)	-	sen␣
lk008:016	14	@	-	lampunjalkaan
lk008:016	13	%case	LOC	
lk008:016	15b	,	-	,␣
lk008:016	16	@	-	että␣
lk008:016	(17) 18	@	-	sisälletulijat␣
lk008:016	19	@	-	näkisivät␣
lk008:016	(20) 21a	@	-	valon
lk008:016	21b	.	-	.␣
lk008:017	lk008:017	lk008:017	VERSE	Lk␣8:17␣
lk008:017	2	@	-	Sillä␣
lk008:017	1	@	-	ei␣
lk008:017	3	@	-	ole␣
lk008:017	-	(@)	-	mitään␣
lk008:017	4	@	-	salattua
lk008:017	-	(,)	-	,␣
lk008:017	5	@	-	mikä␣
lk008:017	6	@	-	ei␣
lk008:017	8	@	-	tule␣
lk008:017	7	@	-	ilmi
lk008:017	-	(,)	-	,␣
lk008:017	9	@	-	eikä␣
lk008:017	10	@	-	kätkettyä
lk008:017	-	(,)	-	,␣
lk008:017	11	@	-	mikä␣
lk008:017	12 13	@	-	ei␣
lk008:017	14	(@)	-	tule␣
lk008:017	14	@	-	tunnetuksi␣
lk008:017	15	@	-	ja␣
lk008:017	18a	@	-	joudu␣
lk008:017	17	@	-	päivän␣
lk008:017	17	@	-	valoon
lk008:017	16	%case	LOC	
lk008:017	18b	.	-	.␣
lk008:018	lk008:018	lk008:018	VERSE	Lk␣8:18␣
lk008:018	1	@	-	Katsokaa␣
lk008:018	2	@	-	siis
lk008:018	-	(,)	-	,␣
lk008:018	3	@	-	miten␣
lk008:018	4a	@	-	kuulette
lk008:018	4b	;	-	;␣
lk008:018	7	@	-	sillä␣
lk008:018	5	@	-	sille
lk008:018	-	(,)	-	,␣
lk008:018	5	@	-	jolla␣
lk008:018	8a	@	-	on
lk008:018	8b	,	-	,␣
lk008:018	9	@	-	annetaan
lk008:018	(10a)	-	UNTRANSLATED	
lk008:018	-	(,)	-	,␣
lk008:018	11	@	-	mutta␣
lk008:018	12	@	-	siltä
lk008:018	-	(,)	-	,␣
lk008:018	12	@	-	jolla␣
lk008:018	14	@	-	ei␣
lk008:018	15a	@	-	ole
lk008:018	-	(,)	-	,␣
lk008:018	20	@	-	otetaan␣
lk008:018	20	@	-	pois␣
lk008:018	17	@	-	sekin
lk008:018	16	%clitic	kin	
lk008:018	-	(,)	-	,␣
lk008:018	17	@	-	minkä␣
lk008:018	18	(@)	-	hän␣
lk008:018	18	@	-	luulee␣
lk008:018	18	(@)	-	itsellään␣
lk008:018	19	@	-	olevan
lk008:018	(21) (22a)	-	UNTRANSLATED	
lk008:018	-	(.)	-	.
lk008:018	-	(@)	-	"␣
lk008:019	lk008:019	lk008:019	VERSE	Lk␣8:19␣
lk008:019	2	@	-	Ja␣
lk008:019	-	(@)	-	hänen␣
lk008:019	(5) 6	@	-	äitinsä␣
lk008:019	7	@	-	ja␣
lk008:019	(8) 9	@	-	veljensä␣
lk008:019	10	%pers	3	
lk008:019	1	@	-	tulivat␣
lk008:019	4	@	-	häntä␣
lk008:019	3	%case	PTV	
lk008:019	1	(@)	-	tapaamaan
lk008:019	-	(,)	-	,␣
lk008:019	11	@	-	mutta␣
lk008:019	12	@	-	eivät␣
lk008:019	(17) 18a	@	-	väentungokselta␣
lk008:019	16	%case	LOC	
lk008:019	13	@	-	päässeet␣
lk008:019	15	@	-	hänen␣
lk008:019	14	@	-	tykönsä
lk008:019	-	(.)	-	.␣
lk008:020	lk008:020	lk008:020	VERSE	Lk␣8:20␣
lk008:020	2	@	-	Niin␣
lk008:020	3a	@	-	hänelle␣
lk008:020	1	@	-	ilmoitettiin
lk008:020	-	(:)	-	:␣
lk008:020	-	(@)	-	"
lk008:020	6	@	-	Sinun␣
lk008:020	(4) 5	@	-	äitisi␣
lk008:020	7	@	-	ja␣
lk008:020	(8) 9	@	-	veljesi␣
lk008:020	10	%pers	?	
lk008:020	11	@	-	seisovat␣
lk008:020	12	@	-	ulkona␣
lk008:020	-	(@)	-	ja␣
lk008:020	14	@	-	tahtovat␣
lk008:020	13	@	-	nähdä␣
lk008:020	15a	@	-	sinua
lk008:020	15b	@	-	"
lk008:020	15b	.	-	.␣
lk008:021	lk008:021	lk008:021	VERSE	Lk␣8:21␣
lk008:021	2	@	-	Mutta␣
lk008:021	1	@	-	hän␣
lk008:021	3	@	-	vastasi␣
lk008:021	-	(@)	-	ja␣
lk008:021	4	@	-	sanoi␣
lk008:021	6a	@	-	heille
lk008:021	5	%case	LOC	
lk008:021	6b	:	-	:␣
lk008:021	6b	@	-	"
lk008:021	8	@	-	Minun␣
lk008:021	7	@	-	äitini␣
lk008:021	9	@	-	ja␣
lk008:021	10	@	-	veljeni␣
lk008:021	11	%pers	?	
lk008:021	13	@	-	ovat␣
lk008:021	12	@	-	nämä
lk008:021	-	(,)	-	,␣
lk008:021	14	@	-	jotka␣
lk008:021	19	@	-	kuulevat␣
lk008:021	(17) 18	@	-	Jumalan␣
lk008:021	(15) 16	@	-	sanan␣
lk008:021	20	@	-	ja␣
lk008:021	-	(@)	-	sen␣
lk008:021	-	(@)	-	mukaan␣
lk008:021	21a	@	-	tekevät
lk008:021	21b	@	-	"
lk008:021	21b	.	-	.␣
lk008:022	lk008:022	lk008:022	VERSE	Lk␣8:22␣
lk008:022	2	@	-	Niin␣
lk008:022	1	@	-	tapahtui␣
lk008:022	4	@	-	eräänä␣
lk008:022	3	%case	ESS	
lk008:022	(5) 6	@	-	päivänä
lk008:022	-	(,)	-	,␣
lk008:022	pro%7	@	-	että␣
lk008:022	8	@	-	hän␣
lk008:022	9	@	-	astui␣
lk008:022	(13) 14	@	-	opetuslapsinensa␣
lk008:022	15	%pers	3	
lk008:022	12	%case	CMT	
lk008:022	11	@	-	venheeseen␣
lk008:022	10	%case	LOC	
lk008:022	16	@	-	ja␣
lk008:022	17	@	-	sanoi␣
lk008:022	19a	@	-	heille
lk008:022	18	%case	LOC	
lk008:022	19b	:	-	:␣
lk008:022	19b	@	-	"
lk008:022	20	@	-	Menkäämme␣
lk008:022	(24) 25a	@	-	järven␣
lk008:022	(22) 23	@	-	tuolle␣
lk008:022	(22) 23	@	-	puolen
lk008:022	21	%case	GEN	
lk008:022	25b	@	-	"
lk008:022	25b	.	-	.␣
lk008:022	26	@	-	Ja␣
lk008:022	27a	(@)	-	he␣
lk008:022	27a	@	-	lähtivät␣
lk008:022	27a	@	-	vesille
lk008:022	27b	.	-	.␣
lk008:023	lk008:023	lk008:023	VERSE	Lk␣8:23␣
lk008:023	2	@	-	Ja␣
lk008:023	3	@	-	heidän␣
lk008:023	1	@	-	purjehtiessaan␣
lk008:023	4a	(@)	-	hän␣
lk008:023	4a	@	-	nukkui
