ac001:001	ac001:001	ac001:001	VERSE	Apt␣1:1␣
ac010:004	8b	@	-	"
ac010:004	9	@	-	Mikä␣
ac010:004	10a	@	-	on
ac010:004	10b	,	-	,␣
ac010:004	11a	@	-	Herra
ac010:004	-	(?)	-	?
ac010:004	-	(@)	-	"␣
ac010:004	-	(@)	-	Enkeli␣
ac010:004	12	@	-	sanoi␣
ac010:004	(13)	-	UNTRANSLATED	
ac010:004	14a	@	-	hänelle
ac010:004	-	(:)	-	:␣
ac010:004	-	(@)	-	"
ac010:004	17	@	-	Sinun␣
ac010:004	(15) 16	@	-	rukouksesi␣
ac010:004	18	@	-	ja␣
ac010:004	(19) 20	@	-	almusi␣
ac010:004	21	%pers	?	
ac010:004	22	(@)	-	ovat␣
ac010:004	22	@	-	tulleet␣
ac010:004	24	@	-	muistoon␣
ac010:004	23	%case	LOC	
ac010:004	(26) 27a	@	-	Jumalan␣
ac010:004	25	@	-	edessä
ac010:004	27b	.	-	.␣
ac010:005	ac010:005	ac010:005	VERSE	Apt␣10:5␣
ac010:005	1	@	-	Niin␣
ac010:005	3	@	-	lähetä␣
ac010:005	2	@	-	nyt␣
ac010:005	4	@	-	miehiä␣
ac010:005	6	@	-	Joppeen␣
ac010:005	5	%case	LOC	
ac010:005	(7)	-	UNTRANSLATED	
ac010:005	8	@	-	noutamaan␣
ac010:005	10	@	-	eräs␣
ac010:005	9	@	-	Simon
ac010:005	-	(,)	-	,␣
ac010:005	11	@	-	jota␣
ac010:005	-	(@)	-	myös␣
ac010:005	13a	@	-	Pietariksi␣
ac010:005	12	@	-	kutsutaan
ac010:005	13b	;	-	;␣
ac010:006	ac010:006	ac010:006	VERSE	Apt␣10:6␣
ac010:006	1	@	-	hän␣
ac010:006	2	@	-	majailee␣
ac010:006	6a	@	-	nahkuri␣
ac010:006	(4)	-	UNTRANSLATED	
ac010:006	5	@	-	Simonin␣
ac010:006	3	@	-	luona
ac010:006	6b	,	-	,␣
ac010:006	7	@	-	jonka␣
ac010:006	9	@	-	talo␣
ac010:006	8	@	-	on␣
ac010:006	11a	@	-	meren␣
ac010:006	10	@	-	rannalla
ac010:006	11b	.	-	.
ac010:006	11b	@	-	"␣
ac010:007	ac010:007	ac010:007	VERSE	Apt␣10:7␣
ac010:007	2	@	-	Ja␣
ac010:007	1	@	-	kun␣
ac010:007	(4) 5	@	-	enkeli
ac010:007	-	(,)	-	,␣
ac010:007	6	@	-	joka␣
ac010:007	pro%8a	@	-	Korneliusta␣
ac010:007	7	@	-	puhutteli
ac010:007	-	(,)	-	,␣
ac010:007	3	(@)	-	oli␣
ac010:007	3	@	-	mennyt␣
ac010:007	3	@	-	pois
ac010:007	8b	,	-	,␣
ac010:007	9	@	-	kutsui␣
ac010:007	9	(@)	-	tämä␣
ac010:007	10	@	-	kaksi␣
ac010:007	(11) 12	@	-	palvelijaansa␣
ac010:007	13	@	-	ja␣
ac010:007	15	@	-	hurskaan␣
ac010:007	14	@	-	sotamiehen␣
ac010:007	(16) 17	@	-	uskollisimpiensa␣
ac010:007	18	%pers	3	
ac010:007	case%17	@	-	joukosta␣
ac010:008	ac010:008	ac010:008	VERSE	Apt␣10:8␣
ac010:008	1	@	-	ja␣
ac010:008	2	@	-	kertoi␣
ac010:008	4	@	-	heille␣
ac010:008	3	@	-	kaikki␣
ac010:008	-	(@)	-	ja␣
ac010:008	5	@	-	lähetti␣
ac010:008	6	@	-	heidät␣
ac010:008	(8) 9a	@	-	Joppeen
ac010:008	7	%case	LOC	
ac010:008	9b	.	-	.␣
ac010:009	ac010:009	ac010:009	VERSE	Apt␣10:9␣
ac010:009	2	@	-	Ja␣
ac010:009	(1) 3a	@	-	seuraavana␣
ac010:009	(1) 3a	@	-	päivänä
ac010:009	3b	,	-	,␣
ac010:009	4	(@)	-	kun␣
ac010:009	5	@	-	he␣
ac010:009	4	@	-	olivat␣
ac010:009	4	@	-	matkalla␣
ac010:009	6	@	-	ja␣
ac010:009	9a	@	-	lähestyivät␣
ac010:009	(7) 8	@	-	kaupunkia
ac010:009	9b	,	-	,␣
ac010:009	10	@	-	nousi␣
ac010:009	11	@	-	Pietari␣
ac010:009	-	(@)	-	noin␣
ac010:009	18a	@	-	kuudennen␣
ac010:009	17	@	-	hetken␣
ac010:009	16	@	-	vaiheilla␣
ac010:009	(13) 14	@	-	katolle␣
ac010:009	12	%case	LOC	
ac010:009	15	@	-	rukoilemaan
ac010:009	18b	.	-	.␣
ac010:010	ac010:010	ac010:010	VERSE	Apt␣10:10␣
ac010:010	2	@	-	Ja␣
ac010:010	1	(@)	-	hänen␣
ac010:010	1	@	-	tuli␣
ac010:010	3	@	-	nälkä
ac010:010	-	(,)	-	,␣
ac010:010	4	@	-	ja␣
ac010:010	5	(@)	-	hän␣
ac010:010	5	@	-	halusi␣
ac010:010	6a	@	-	ruokaa
ac010:010	6b	.	-	.␣
ac010:010	8	@	-	Mutta␣
ac010:010	-	(@)	-	sitä␣
ac010:010	7	@	-	valmistettaessa␣
ac010:010	(9)	-	UNTRANSLATED	
ac010:010	12	@	-	hän␣
ac010:010	11	%case	NOM	
ac010:010	10	@	-	joutui␣
ac010:010	13	@	-	hurmoksiin
ac010:010	-	(.)	-	.␣
ac010:011	ac010:011	ac010:011	VERSE	Apt␣10:11␣
ac010:011	1	@	-	Ja␣
ac010:011	2	(@)	-	hän␣
ac010:011	2	@	-	näki␣
ac010:011	(3) 4	@	-	taivaan␣
ac010:011	5	@	-	avoinna␣
ac010:011	6	@	-	ja␣
ac010:011	7	@	-	tulevan␣
ac010:011	7	@	-	alas␣
ac010:011	8	@	-	astian
ac010:011	(9)	-	UNTRANSLATED	
ac010:011	-	(,)	-	,␣
ac010:011	10	@	-	ikäänkuin␣
ac010:011	12	@	-	suuren␣
ac010:011	11	@	-	liinavaatteen
ac010:011	-	(,)	-	,␣
ac010:011	15	(@)	-	joka␣
ac010:011	13	@	-	neljästä␣
ac010:011	14	@	-	kulmastaan␣
ac010:011	15	@	-	laskettiin␣
ac010:011	(17) 18a	@	-	maahan
ac010:011	16	%case	LOC	
ac010:011	-	(.)	-	.␣
ac010:012	ac010:012	ac010:012	VERSE	Apt␣10:12␣
ac010:012	-	(@)	-	Ja␣
ac010:012	2	@	-	siinä␣
ac010:012	1	%case	LOC	
ac010:012	3	@	-	oli␣
ac010:012	4	@	-	kaikkinaisia␣
ac010:012	10 (9)	@	-	maan␣
ac010:012	(5) 6	@	-	nelijalkaisia␣
ac010:012	7	@	-	ja␣
ac010:012	8	@	-	matelijoita␣
ac010:012	11	@	-	ja␣
ac010:012	(13) 14a	@	-	taivaan␣
ac010:012	12	@	-	lintuja
ac010:012	14b	.	-	.␣
ac010:013	ac010:013	ac010:013	VERSE	Apt␣10:13␣
ac010:013	1	@	-	Ja␣
ac010:013	2	@	-	tuli␣
ac010:013	3	@	-	ääni
ac010:013	-	(,)	-	,␣
ac010:013	-	(@)	-	joka␣
ac010:013	-	(@)	-	sanoi␣
ac010:013	5a	@	-	hänelle
ac010:013	4	%case	LOC	
ac010:013	5b	:	-	:␣
ac010:013	5b	@	-	"
ac010:013	6a	@	-	Nouse
ac010:013	6b	,	-	,␣
ac010:013	7a	@	-	Pietari
ac010:013	7b	,	-	,␣
ac010:013	8	@	-	teurasta␣
ac010:013	9	@	-	ja␣
ac010:013	10a	@	-	syö
ac010:013	10b	@	-	"
ac010:013	10b	.	-	.␣
ac010:014	ac010:014	ac010:014	VERSE	Apt␣10:14␣
ac010:014	2	@	-	Mutta␣
ac010:014	(1) 3	@	-	Pietari␣
ac010:014	4a	@	-	sanoi
ac010:014	4b	:	-	:␣
ac010:014	4b	@	-	"
ac010:014	5a	@	-	En␣
ac010:014	5a	@	-	suinkaan
ac010:014	5b	,	-	,␣
ac010:014	6a	@	-	Herra
ac010:014	6b	;	-	;␣
ac010:014	7	@	-	sillä␣
ac010:014	8	@	-	en␣
ac010:014	9	(@)	-	minä␣
ac010:014	9	(@)	-	ole␣
ac010:014	8	@	-	ikinä␣
ac010:014	9	@	-	syönyt␣
ac010:014	10	@	-	mitään␣
ac010:014	11	@	-	epäpyhää␣
ac010:014	12	@	-	enkä␣
ac010:014	13a	@	-	saastaista
ac010:014	13b	@	-	"
ac010:014	13b	.	-	.␣
ac010:015	ac010:015	ac010:015	VERSE	Apt␣10:15␣
ac010:015	1	@	-	Ja␣
ac010:015	3	@	-	taas␣
ac010:015	2	@	-	ääni␣
ac010:015	-	(@)	-	sanoi␣
ac010:015	7a	@	-	hänelle␣
ac010:015	6	%case	LOC	
ac010:015	5	@	-	toistamiseen
ac010:015	4	%case	?	
ac010:015	7b	:	-	:␣
ac010:015	7b	@	-	"
ac010:015	8	@	-	Minkä␣
ac010:015	10 (9)	@	-	Jumala␣
ac010:015	11a	(@)	-	on␣
ac010:015	11a	@	-	puhdistanut
ac010:015	-	(,)	-	,␣
ac010:015	-	(@)	-	sitä␣
ac010:015	13	@	-	älä␣
ac010:015	12	@	-	sinä␣
ac010:015	14a	@	-	sano␣
ac010:015	14a	@	-	epäpyhäksi
ac010:015	14b	@	-	"
ac010:015	14b	.	-	.␣
ac010:016	ac010:016	ac010:016	VERSE	Apt␣10:16␣
ac010:016	1	@	-	Tämä␣
ac010:016	(2)	-	UNTRANSLATED	
ac010:016	3	@	-	tapahtui␣
ac010:016	5	@	-	kolme␣
ac010:016	4	@	-	kertaa
ac010:016	-	(;)	-	;␣
ac010:016	6	@	-	sitten␣
ac010:016	10 (9)	@	-	astia␣
ac010:016	8	@	-	otettiin␣
ac010:016	7	@	-	kohta␣
ac010:016	8	@	-	ylös␣
ac010:016	(12) 13a	@	-	taivaaseen
ac010:016	11	%case	LOC	
ac010:016	13b	.	-	.␣
ac010:017	ac010:017	ac010:017	VERSE	Apt␣10:17␣
ac010:017	2	@	-	Ja␣
ac010:017	1	@	-	kun␣
ac010:017	(3) (4)	-	UNTRANSLATED	
ac010:017	(6) 7	@	-	Pietari␣
ac010:017	5	@	-	oli␣
ac010:017	5	@	-	epätietoinen␣
ac010:017	-	(@)	-	siitä
ac010:017	-	(,)	-	,␣
ac010:017	8	@	-	mitä␣
ac010:017	-	(@)	-	hänen␣
ac010:017	14a	@	-	näkemänsä␣
ac010:017	(13)	-	UNTRANSLATED	
ac010:017	(11) 12	@	-	näky␣
ac010:017	9	@	-	mahtoi␣
ac010:017	10	@	-	merkitä
ac010:017	-	(,)	-	,␣
ac010:017	-	(@)	-	niin␣
ac010:017	15	@	-	katso
ac010:017	-	(,)	-	,␣
ac010:017	16	@	-	ne␣
ac010:017	17	@	-	miehet
ac010:017	-	(,)	-	,␣
ac010:017	18	@	-	jotka␣
ac010:017	(21) 22	@	-	Kornelius␣
ac010:017	20	%case	NOM	
ac010:017	19	(@)	-	oli␣
ac010:017	19	@	-	lähettänyt␣
ac010:017	-	(@)	-	ja␣
ac010:017	23	(@)	-	jotka␣
ac010:017	23	@	-	kyselemällä␣
ac010:017	23	(@)	-	olivat␣
ac010:017	23	@	-	löytäneet␣
ac010:017	(26) 27	@	-	Simonin␣
ac010:017	(24) 25	@	-	talon
ac010:017	-	(,)	-	,␣
ac010:017	28	@	-	seisoivat␣
ac010:017	(30) 31a	@	-	portilla␣
ac010:017	29	%case	LOC	
ac010:018	ac010:018	ac010:018	VERSE	Apt␣10:18␣
ac010:018	1	@	-	ja␣
ac010:018	3	@	-	tiedustelivat␣
ac010:018	2	@	-	kuuluvalla␣
ac010:018	2	@	-	äänellä
ac010:018	-	(,)	-	,␣
ac010:018	10a	@	-	majailiko␣
ac010:018	4	%clitic	kO	
ac010:018	9	@	-	siellä␣
ac010:018	5	@	-	Simon
ac010:018	-	(,)	-	,␣
ac010:018	6	@	-	jota␣
ac010:018	-	(@)	-	myös␣
ac010:018	8	@	-	Pietariksi␣
ac010:018	7	@	-	kutsuttiin
ac010:018	10b	.	-	.␣
ac010:019	ac010:019	ac010:019	VERSE	Apt␣10:19␣
ac010:019	4	(@)	-	Kun␣
ac010:019	(2)	-	UNTRANSLATED	
ac010:019	(1) 3	@	-	Pietari␣
ac010:019	4	@	-	yhä␣
ac010:019	4	@	-	mietti␣
ac010:019	6	@	-	tuota␣
ac010:019	7	@	-	näkyä
ac010:019	5	%case	PTV	
ac010:019	-	(,)	-	,␣
ac010:019	8a	@	-	sanoi␣
ac010:019	(10) 11a	@	-	Henki␣
ac010:019	9a	@	-	hänelle
ac010:019	11b	:	-	:␣
ac010:019	11b	@	-	"
ac010:019	12	@	-	Katso
ac010:019	-	(,)	-	,␣
ac010:019	14b	@	-	kaksi␣
ac010:019	13	@	-	miestä␣
ac010:019	15	@	-	etsii␣
ac010:019	16a	@	-	sinua
ac010:019	16b	;	-	;␣
ac010:020	ac010:020	ac010:020	VERSE	Apt␣10:20␣
ac010:020	1	@	-	niin␣
ac010:020	2	@	-	nouse␣
ac010:020	1	@	-	nyt
ac010:020	-	(,)	-	,␣
ac010:020	3	@	-	astu␣
ac010:020	3	@	-	alas␣
ac010:020	4	@	-	ja␣
ac010:020	5	@	-	mene␣
ac010:020	8 9	@	-	arvelematta␣
ac010:020	7	@	-	heidän␣
ac010:020	6	@	-	kanssaan
ac010:020	-	(,)	-	,␣
ac010:020	10	@	-	sillä␣
ac010:020	11	@	-	minä␣
ac010:020	12	(@)	-	olen␣
ac010:020	13a	@	-	heidät␣
ac010:020	12	@	-	lähettänyt
ac010:020	13b	@	-	"
ac010:020	13b	.	-	.␣
ac010:021	ac010:021	ac010:021	VERSE	Apt␣10:21␣
ac010:021	2	@	-	Niin␣
ac010:021	3	@	-	Pietari␣
ac010:021	1	@	-	meni␣
ac010:021	1	@	-	alas␣
ac010:021	(5) 6	@	-	miesten␣
ac010:021	4	@	-	tykö␣
ac010:021	-	(@)	-	ja␣
ac010:021	7a	@	-	sanoi
ac010:021	7b	:	-	:␣
ac010:021	7b	@	-	"
ac010:021	8	@	-	Katso
ac010:021	-	(,)	-	,␣
ac010:021	9	@	-	minä␣
ac010:021	10	@	-	olen␣
ac010:021	11	@	-	se
ac010:021	-	(,)	-	,␣
ac010:021	11	@	-	jota␣
ac010:021	12a	(@)	-	te␣
ac010:021	12a	@	-	etsitte
ac010:021	12b	;	-	;␣
ac010:021	13 14 15 16 17	@	-	mitä␣
ac010:021	13 14 15 16 17	@	-	varten␣
ac010:021	18a	(@)	-	te␣
ac010:021	18a	(@)	-	olette␣
ac010:021	18a	@	-	tulleet
ac010:021	-	(?)	-	?
ac010:021	18b	@	-	"␣
ac010:022	ac010:022	ac010:022	VERSE	Apt␣10:22␣
ac010:022	1	@	-	He␣
ac010:022	(2)	-	UNTRANSLATED	
ac010:022	3a	@	-	sanoivat
ac010:022	3b	:	-	:␣
ac010:022	3b	@	-	"
ac010:022	5a	@	-	Sadanpäämies␣
ac010:022	4	@	-	Kornelius
ac010:022	5b	,	-	,␣
ac010:022	7	@	-	hurskas␣
ac010:022	8	@	-	ja␣
ac010:022	(10) 11a	@	-	Jumalaa␣
ac010:022	9	@	-	pelkääväinen␣
ac010:022	6	@	-	mies
ac010:022	11b	,	-	,␣
ac010:022	12	(@)	-	josta␣
ac010:022	15	@	-	koko␣
ac010:022	(13)	-	UNTRANSLATED	
ac010:022	(18) 19a	@	-	Juudan␣
ac010:022	(16) 17	@	-	kansa␣
ac010:022	14	%case	NOM	
ac010:022	12	@	-	todistaa␣
ac010:022	12	@	-	hyvää
ac010:022	19b	,	-	,␣
ac010:022	20	(@)	-	on␣
ac010:022	23	@	-	pyhältä␣
ac010:022	22	@	-	enkeliltä␣
ac010:022	21	%case	LOC	
ac010:022	20	@	-	ilmestyksessä␣
ac010:022	20	@	-	saanut␣
ac010:022	20	@	-	käskyn␣
ac010:022	24	@	-	haettaa␣
ac010:022	25	@	-	sinut␣
ac010:022	(27) 28	@	-	kotiinsa␣
ac010:022	29	%pers	3	
ac010:022	26	%case	LOC	
ac010:022	30	@	-	ja␣
ac010:022	31	@	-	kuulla
ac010:022	-	(,)	-	,␣
ac010:022	-	(@)	-	mitä␣
ac010:022	34a	@	-	sinulla␣
ac010:022	33	%case	LOC	
ac010:022	-	(@)	-	on␣
ac010:022	32	@	-	sanottavaa
ac010:022	34b	@	-	"
ac010:022	34b	.	-	.␣
ac010:023	ac010:023	ac010:023	VERSE	Apt␣10:23␣
ac010:023	2	@	-	Niin␣
ac010:023	1	(@)	-	hän␣
ac010:023	1	@	-	kutsui␣
ac010:023	3	@	-	heidät␣
ac010:023	1	@	-	sisään␣
ac010:023	-	(@)	-	ja␣
ac010:023	4a	@	-	piti␣
ac010:023	-	(@)	-	heitä␣
ac010:023	4a	@	-	vierainansa
ac010:023	-	(.)	-	.␣
ac010:023	(5) 7	@	-	Seuraavana␣
ac010:023	(5) 7	@	-	päivänä␣
ac010:023	(6)	-	UNTRANSLATED	
ac010:023	-	(@)	-	Pietari␣
ac010:023	8	@	-	nousi␣
ac010:023	-	(@)	-	ja␣
ac010:023	9	@	-	lähti␣
ac010:023	11	@	-	heidän␣
ac010:023	10	@	-	kanssaan
ac010:023	-	(,)	-	,␣
ac010:023	12	@	-	ja␣
ac010:023	13	@	-	muutamat␣
ac010:023	(14) 15	@	-	veljet␣
ac010:023	(16)	-	UNTRANSLATED	
ac010:023	18	@	-	Joppesta␣
ac010:023	17	%case	LOC	
ac010:023	19	@	-	seurasivat␣
ac010:023	20a	@	-	hänen␣
ac010:023	19	@	-	mukanaan
ac010:023	20b	.	-	.␣
ac010:024	ac010:024	ac010:024	VERSE	Apt␣10:24␣
ac010:024	2	@	-	Ja␣
ac010:024	(1) 3	@	-	sen␣
ac010:024	(1) 3	@	-	jälkeisenä␣
ac010:024	(1) 3	@	-	päivänä␣
ac010:024	4	(@)	-	he␣
ac010:024	4	@	-	saapuivat␣
ac010:024	(6) 7a	@	-	Kesareaan
ac010:024	5	%case	LOC	
ac010:024	-	(;)	-	;␣
ac010:024	9	@	-	ja␣
ac010:024	10 (8)	@	-	Kornelius␣
ac010:024	12	@	-	odotti␣
ac010:024	11	%tasp	PAST	
ac010:024	13	@	-	heitä␣
ac010:024	-	(@)	-	ja␣
ac010:024	14	(@)	-	oli␣
ac010:024	14	@	-	kutsunut␣
ac010:024	14	@	-	koolle␣
ac010:024	(15) 16	@	-	sukulaisensa␣
ac010:024	17	%pers	3	
ac010:024	18	@	-	ja␣
ac010:024	(19) 20	@	-	lähimmät␣
ac010:024	21a	@	-	ystävänsä
ac010:024	21b	.	-	.␣
ac010:025	ac010:025	ac010:025	VERSE	Apt␣10:25␣
ac010:025	2	@	-	Ja␣
ac010:025	1	@	-	kun␣
ac010:025	(6) 7a	@	-	Pietari␣
ac010:025	3	@	-	oli␣
ac010:025	(4) 5	@	-	astumassa␣
ac010:025	(4) 5	@	-	sisään
ac010:025	7b	,	-	,␣
ac010:025	8	@	-	meni␣
ac010:025	(10) 11	@	-	Kornelius␣
ac010:025	9	@	-	häntä␣
ac010:025	8	@	-	vastaan
ac010:025	-	(,)	-	,␣
ac010:025	12	@	-	lankesi␣
ac010:025	-	(@)	-	hänen␣
ac010:025	(14) 15	@	-	jalkojensa␣
ac010:025	13	@	-	juureen␣
ac010:025	-	(@)	-	ja␣
ac010:025	16a	@	-	kumartui␣
ac010:025	16a	@	-	maahan
ac010:025	16b	.	-	.␣
ac010:026	ac010:026	ac010:026	VERSE	Apt␣10:26␣
ac010:026	2	@	-	Mutta␣
ac010:026	(1) 3	@	-	Pietari␣
ac010:026	4	@	-	nosti␣
ac010:026	5	@	-	hänet␣
ac010:026	5	@	-	ylös␣
ac010:026	6a	@	-	sanoen
ac010:026	6b	:	-	:␣
ac010:026	6b	@	-	"
ac010:026	7a	@	-	Nouse
ac010:026	7b	;	-	;␣
ac010:026	9	@	-	minäkin␣
ac010:026	8	%clitic	kin	
ac010:026	(10)	-	UNTRANSLATED	
ac010:026	12a	@	-	olen␣
ac010:026	11	@	-	ihminen
ac010:026	12b	@	-	"
ac010:026	12b	.	-	.␣
ac010:027	ac010:027	ac010:027	VERSE	Apt␣10:27␣
ac010:027	1	@	-	Ja␣
ac010:027	2	@	-	puhellen␣
ac010:027	3	@	-	hänen␣
ac010:027	2	@	-	kanssaan␣
ac010:027	4	(@)	-	hän␣
ac010:027	4	@	-	meni␣
ac010:027	4	@	-	sisään␣
ac010:027	5	@	-	ja␣
ac010:027	6	@	-	tapasi␣
ac010:027	8a	@	-	monta␣
ac010:027	7	@	-	koolla
ac010:027	8b	.	-	.␣
ac010:028	ac010:028	ac010:028	VERSE	Apt␣10:28␣
ac010:028	2	@	-	Ja␣
ac010:028	1	(@)	-	hän␣
ac010:028	1	@	-	sanoi␣
ac010:028	4a	@	-	heille
ac010:028	3	%case	LOC	
ac010:028	4b	:	-	:␣
ac010:028	4b	@	-	"
ac010:028	5	@	-	Te␣
ac010:028	6	@	-	tiedätte
ac010:028	-	(,)	-	,␣
ac010:028	7	@	-	että␣
ac010:028	9	@	-	on␣
ac010:028	8	@	-	luvatonta␣
ac010:028	11	@	-	juutalaisen␣
ac010:028	10	@	-	miehen␣
ac010:028	12	@	-	seurustella␣
ac010:028	15a	@	-	vierasheimoisen␣
ac010:028	case%12	@	-	kanssa␣
ac010:028	13	@	-	tai␣
ac010:028	14	@	-	mennä␣
ac010:028	-	(@)	-	hänen␣
ac010:028	14	@	-	tykönsä
ac010:028	15b	;	-	;␣
ac010:028	17	@	-	mutta␣
ac010:028	17	@	-	minulle␣
ac010:028	18 19	@	-	Jumala␣
ac010:028	20	(@)	-	on␣
ac010:028	20	@	-	osoittanut
ac010:028	-	(,)	-	,␣
ac010:028	21	@	-	etten␣
ac010:028	tasp%25	@	-	saa␣
ac010:028	25	@	-	sanoa␣
ac010:028	21	@	-	ketään␣
ac010:028	26a	@	-	ihmistä␣
ac010:028	22	@	-	epäpyhäksi␣
ac010:028	23	@	-	enkä␣
ac010:028	24	@	-	saastaiseksi
ac010:028	26b	.	-	.␣
ac010:029	ac010:029	ac010:029	VERSE	Apt␣10:29␣
ac010:029	1	@	-	Sentähden␣
ac010:029	4	(@)	-	minä␣
ac010:029	3	@	-	vastaansanomatta␣
ac010:029	4	@	-	tulinkin
ac010:029	2	%clitic	kin	
ac010:029	-	(,)	-	,␣
ac010:029	5a	(@)	-	kun␣
ac010:029	5a	(@)	-	minua␣
ac010:029	5a	@	-	noudettiin
ac010:029	-	(.)	-	.␣
ac010:029	-	(@)	-	Ja␣
ac010:029	7	@	-	nyt␣
ac010:029	6	(@)	-	minä␣
ac010:029	6	@	-	kysyn
ac010:029	-	(:)	-	:␣
ac010:029	8	@	-	mitä␣
ac010:029	9	@	-	varten␣
ac010:029	10	(@)	-	te␣
ac010:029	10	(@)	-	olette␣
ac010:029	11a	@	-	minut␣
ac010:029	10	@	-	noutaneet
ac010:029	-	(?)	-	?
ac010:029	11b	@	-	"␣
ac010:030	ac010:030	ac010:030	VERSE	Apt␣10:30␣
ac010:030	1	@	-	Ja␣
ac010:030	(2) 3	@	-	Kornelius␣
ac010:030	4a	@	-	sanoi
ac010:030	4b	:	-	:␣
ac010:030	4b	@	-	"
ac010:030	6	@	-	Neljä␣
ac010:030	7	@	-	päivää␣
ac010:030	5	@	-	sitten
ac010:030	-	(,)	-	,␣
ac010:030	8	@	-	juuri␣
ac010:030	9	@	-	tähän␣
ac010:030	(10) 11	@	-	aikaan␣
ac010:030	-	(@)	-	päivästä
ac010:030	-	(,)	-	,␣
ac010:030	15	(@)	-	minä␣
ac010:030	(17) 18	@	-	kotonani␣
ac010:030	19a	%pers	?	
ac010:030	16	%case	?	
ac010:030	15	@	-	rukoilin␣
ac010:030	12	%tasp	PAST	
ac010:030	13	@	-	tällä␣
ac010:030	14	@	-	yhdeksännellä␣
ac010:030	14	@	-	hetkellä
ac010:030	19b	,	-	,␣
ac010:030	20	@	-	ja␣
ac010:030	21	@	-	katso
ac010:030	-	(,)	-	,␣
ac010:030	25	@	-	edessäni␣
ac010:030	24	%case	LOC	
ac010:030	23	@	-	seisoi␣
ac010:030	22	@	-	mies␣
ac010:030	28	@	-	loistavissa␣
ac010:030	27	@	-	vaatteissa␣
ac010:030	26	%case	LOC	
ac010:031	ac010:031	ac010:031	VERSE	Apt␣10:31␣
ac010:031	1	@	-	ja␣
ac010:031	2a	@	-	sanoi
ac010:031	2b	:	-	:␣
ac010:031	2b	@	-	'
ac010:031	3a	@	-	Kornelius
ac010:031	3b	,	-	,␣
ac010:031	5	@	-	sinun␣
ac010:031	(6) 7	@	-	rukouksesi␣
ac010:031	4	(@)	-	on␣
ac010:031	4	@	-	kuultu
ac010:031	-	(,)	-	,␣
ac010:031	8	@	-	ja␣
ac010:031	11	@	-	sinun␣
ac010:031	10 (9)	@	-	almusi␣
ac010:031	12	(@)	-	ovat␣
ac010:031	12	@	-	tulleet␣
ac010:031	12	@	-	muistoon␣
ac010:031	(14) 15a	@	-	Jumalan␣
ac010:031	13	@	-	edessä
ac010:031	15b	.	-	.␣
ac010:032	ac010:032	ac010:032	VERSE	Apt␣10:32␣
ac010:032	2	@	-	Niin␣
ac010:032	1	@	-	lähetä␣
ac010:032	2	@	-	nyt␣
ac010:032	4	@	-	Joppeen␣
ac010:032	3	%case	LOC	
ac010:032	5	@	-	ja␣
ac010:032	6	@	-	kutsu␣
ac010:032	6	@	-	tykösi␣
ac010:032	7	@	-	Simon
ac010:032	-	(,)	-	,␣
ac010:032	8	@	-	jota␣
ac010:032	-	(@)	-	myös␣
ac010:032	10a	@	-	Pietariksi␣
ac010:032	9	@	-	kutsutaan
ac010:032	10b	;	-	;␣
ac010:032	11	@	-	hän␣
ac010:032	12	@	-	majailee␣
ac010:032	16	@	-	nahkuri␣
ac010:032	15	@	-	Simonin␣
ac010:032	14	@	-	talossa␣
ac010:032	13	%case	LOC	
ac010:032	18a	@	-	meren␣
ac010:032	17	@	-	rannalla
ac010:032	-	(.)	-	.
ac010:032	-	(@)	-	'␣
ac010:033	ac010:033	ac010:033	VERSE	Apt␣10:33␣
ac010:033	2	@	-	Sentähden␣
ac010:033	3	(@)	-	minä␣
ac010:033	3	@	-	lähetin␣
ac010:033	1	@	-	heti␣
ac010:033	5a	@	-	sinulle␣
ac010:033	4	%case	LOC	
ac010:033	-	(@)	-	sanan
ac010:033	5b	,	-	,␣
ac010:033	7	@	-	ja␣
ac010:033	6	@	-	sinä␣
ac010:033	9	@	-	teit␣
ac010:033	8	@	-	hyvin
ac010:033	-	(,)	-	,␣
ac010:033	10a	(@)	-	kun␣
ac010:033	10a	@	-	tulit
ac010:033	10b	.	-	.␣
ac010:033	11	@	-	Nyt␣
ac010:033	18	@	-	olemme␣
ac010:033	(14)	-	UNTRANSLATED	
ac010:033	12	@	-	siis␣
ac010:033	18	@	-	tässä␣
ac010:033	13	@	-	kaikki␣
ac010:033	(16) 17	@	-	Jumalan␣
ac010:033	15	@	-	edessä
ac010:033	-	(,)	-	,␣
ac010:033	19	@	-	kuullaksemme␣
ac010:033	20	@	-	kaiken
ac010:033	-	(,)	-	,␣
ac010:033	21	@	-	mitä␣
ac010:033	(25) 26a	@	-	Herra␣
ac010:033	24	%case	NOM	
ac010:033	22	(@)	-	on␣
ac010:033	22	@	-	käskenyt␣
ac010:033	23	@	-	sinun␣
ac010:033	-	(@)	-	puhua
ac010:033	26b	.	-	.
ac010:033	26b	@	-	"␣
ac010:034	ac010:034	ac010:034	VERSE	Apt␣10:34␣
ac010:034	2	@	-	Niin␣
ac010:034	3	@	-	Pietari␣
ac010:034	1	@	-	avasi␣
ac010:034	(4) 5	@	-	suunsa␣
ac010:034	-	(@)	-	ja␣
ac010:034	6a	@	-	sanoi
ac010:034	-	(:)	-	:␣
