mt001:001	1	βίβλος/976/0974	NOM.FEM.SG	Βίβλος	biblos
mt008:006	8	ἐν/1722/1714	PREP	ἐν	en
mt008:006	9	ὁ/3588/3455	ART.DAT.FEM.SG	τῇ	tē
mt008:006	10	οἰκία/3614/3482	DAT.FEM.SG	οἰκίᾳ	oikia
mt008:006	11a	παραλυτικός/3885/3748	ADJ.NOM.MASC.SG	παραλυτικός	paralytikos
mt008:006	11b	-/-/-	-	,	,
mt008:006	12	δεινῶς/1171/1170	ADV	δεινῶς	deinōs
mt008:006	13a	βασανίζω/928&5746/0925	PRES.PASS.PART.NOM.MASC.SG	βασανιζόμενος	basanidzomenos
mt008:006	13b	-/-/-	-	.	.
mt008:007	1	-/-/-	-	-	-
mt008:007	2	λέγω/3004&5719/2992	PRES.ACT.IND.3sg	λέγει	legei
mt008:007	3a	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt008:007	3b	-/-/-	-	-	-
mt008:007	4	ἐγώ/1473/1476	PRON.NOM.1sg	Ἐγὼ	egō
mt008:007	5	ἔρχομαι/2064&5631/2056	2AOR.ACT.PART.NOM.MASC.SG	ἐλθὼν	elthōn
mt008:007	6	θεραπεύω/2323&5692/2305	FUT.ACT.IND.1sg	θεραπεύσω	therapeusō
mt008:007	7a	αὐτός/846/0841	PRON.ACC.MASC.SG	αὐτόν	auton
mt008:007	7b	-/-/-	-	.	.
mt008:008	1	ἀποκρίνομαι/611&5679/0611	AOR.PASS/DEP.PART.NOM.MASC.SG	ἀποκριθεὶς	apokritheis
mt008:008	2	δέ/1161/1160	CNJ	δὲ	de
mt008:008	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:008	4	ἑκατοντάρχης/1543/1535	NOM.MASC.SG	ἑκατόνταρχος	hekatontarkhos
mt008:008	5a	φημί/5346&5707/5187	IMPF.ACT.IND.3sg	ἔφη	efē
mt008:008	5b	-/-/-	-	-	-
mt008:008	6a	κύριος/2962/2950	VOC.MASC.SG	Κύριε	kyrie
mt008:008	6b	-/-/-	-	,	,
mt008:008	7	οὐ/3756/3624	PRART.NOM	οὐκ	ūk
mt008:008	8	εἰμί/1510&5719/1504	PRES.ACT.IND.1sg	εἰμὶ	eimi
mt008:008	9	ἱκανός/2425/2407	ADJ.NOM.MASC.SG	ἱκανὸς	hikanos
mt008:008	10	ἵνα/2443/2424	CNJ	ἵνα	hina
mt008:008	11	ἐγώ/1473/1476	PRON.GEN.1sg	μου	mū
mt008:008	12	ὑπό/5259/5099	PREP	ὑπὸ	hypo
mt008:008	13	ὁ/3588/3455	ART.ACC.FEM.SG	τὴν	tēn
mt008:008	14	στέγη/4721/4575	ACC.FEM.SG	στέγην	stegēn
mt008:008	15a	εἰσέρχομαι/1525&5632/1519	2AOR.ACT.SBJV.2sg	εἰσέλθῃς	eiselthēs
mt008:008	15b	-/-/-	-	·	·
mt008:008	16	ἀλλά/235/0232	CNJ	ἀλλὰ	alla
mt008:008	17	μόνος/3440/3312	ADV	μόνον	monon
mt008:008	18	λέγω/3004&5628/2992	2AOR.ACT.IMP.2sg	εἰπὲ	eipe
mt008:008	19a	λόγος/3056/3044	DAT.MASC.SG	λόγῳ	logō
mt008:008	19b	-/-/-	-	,	,
mt008:008	20	καί/2532/2515	CNJ	καὶ	kai
mt008:008	21	ἰάομαι/2390&5701/2372	FUT.PASS.IND.3sg	ἰαθήσεται	iathēsetai
mt008:008	22	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:008	23	παῖς/3816/3683	NOM.MASC.SG	παῖς	pais
mt008:008	24a	ἐγώ/1473/1476	PRON.GEN.1sg	μου	mū
mt008:008	24b	-/-/-	-	.	.
mt008:009	1	καί/2532/2515	CNJ	καὶ	kai
mt008:009	2	γάρ/1063/1062	CNJ	γὰρ	gar
mt008:009	3	ἐγώ/1473/1476	PRON.NOM.1sg	ἐγὼ	egō
mt008:009	4	ἄνθρωπος/444/0450	NOM.MASC.SG	ἄνθρωπός	anthrōpos
mt008:009	5	εἰμί/1510&5719/1504	PRES.ACT.IND.1sg	εἰμι	eimi
mt008:009	6	ὑπό/5259/5099	PREP	ὑπὸ	hypo
mt008:009	7a	ἐξουσία/1849/1841	ACC.FEM.SG	ἐξουσίαν	eksūsian
mt008:009	7b	-/-/-	-	,	,
mt008:009	8	ἔχω/2192&5723/2182	PRES.ACT.PART.NOM.MASC.SG	ἔχων	ekhōn
mt008:009	9	ὑπό/5259/5099	PREP	ὑπ’	hyp
mt008:009	10	ἐμαυτοῦ/1683/1677	REFL.ACC.1sg	ἐμαυτὸν	emauton
mt008:009	11a	στρατιώτης/4757/4612	ACC.MASC.PL	στρατιώτας	stratiōtas
mt008:009	11b	-/-/-	-	,	,
mt008:009	12	καί/2532/2515	CNJ	καὶ	kai
mt008:009	13	λέγω/3004&5719/2992	PRES.ACT.IND.1sg	λέγω	legō
mt008:009	14a	οὗτος/3778/-	DEM.DAT.SG.MASC	τούτῳ	tūtō
mt008:009	14b	-/-/-	-	-	-
mt008:009	15a	πορεύομαι/4198&5676/4061	AOR.PASS/DEP.IMP.2sg	Πορεύθητι	poreuthēti
mt008:009	15b	-/-/-	-	,	,
mt008:009	16	καί/2532/2515	CNJ	καὶ	kai
mt008:009	17a	πορεύομαι/4198&5736/4061	PRES.MID/PASS/DEP.IND.3sg	πορεύεται	poreuetai
mt008:009	17b	-/-/-	-	,	,
mt008:009	18	καί/2532/2515	CNJ	καὶ	kai
mt008:009	19a	ἄλλος/243/0241	ADJ.DAT.MASC.SG	ἄλλῳ	allō
mt008:009	19b	-/-/-	-	-	-
mt008:009	20a	ἔρχομαι/2064&5737/2056	PRES.MID/PASS/DEP.IMP.2sg	Ἔρχου	erkhū
mt008:009	20b	-/-/-	-	,	,
mt008:009	21	καί/2532/2515	CNJ	καὶ	kai
mt008:009	22a	ἔρχομαι/2064&5736/2056	PRES.MID/PASS/DEP.IND.3sg	ἔρχεται	erkhetai
mt008:009	22b	-/-/-	-	,	,
mt008:009	23	καί/2532/2515	CNJ	καὶ	kai
mt008:009	24	ὁ/3588/3455	ART.DAT.MASC.SG	τῷ	tō
mt008:009	25	δοῦλος /1401/-	DAT.MASC.SG	δούλῳ	dūlō
mt008:009	26a	ἐγώ/1473/1476	PRON.GEN.1sg	μου	mū
mt008:009	26b	-/-/-	-	-	-
mt008:009	27	ποιέω/4160&5657/4024	AOR.ACT.IMP.2sg	Ποίησον	poiēson
mt008:009	28a	οὗτος/3778/-	DEM.acc.SG.NEUT	τοῦτο	tūto
mt008:009	28b	-/-/-	-	,	,
mt008:009	29	καί/2532/2515	CNJ	καὶ	kai
mt008:009	30a	ποιέω/4160&5719/4024	PRES.ACT.IND.3sg	ποιεῖ	poiei
mt008:009	30b	-/-/-	-	.	.
mt008:010	1	ἀκούω/191&5660/0189	AOR.ACT.PART.NOM.MASC.SG	ἀκούσας	akūsas
mt008:010	2	δέ/1161/1160	CNJ	δὲ	de
mt008:010	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:010	4	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς	iēsūs
mt008:010	5	θαυμάζω/2296&5656/2278	AOR.ACT.IND.3sg	ἐθαύμασεν	ethaumasen
mt008:010	6	καί/2532/2515	CNJ	καὶ	kai
mt008:010	7	λέγω/3004&5627/2992	2AOR.ACT.IND.3sg	εἶπεν	eipen
mt008:010	8	ὁ/3588/3455	ART.DAT.MASC.PL	τοῖς	tois
mt008:010	9a	ἀκολουθέω/190&5723/0188	PRES.ACT.PART.DAT.MASC.PL	ἀκολουθοῦσιν	akolūthūsin
mt008:010	9b	-/-/-	-	-	-
mt008:010	10	ἀμήν/281/0280	HEB	Ἀμὴν	amēn
mt008:010	11	λέγω/3004&5719/2992	PRES.ACT.IND.1sg	λέγω	legō
mt008:010	12a	σύ/4771/4624	PRON.DAT.2pl	ὑμῖν	hymin
mt008:010	12b	-/-/-	-	,	,
mt008:010	13	παρά/3844/3709	PREP	παρ’	par
mt008:010	14	οὐδείς/3762/3629	ADJ.DAT.MASC.SG	οὐδενὶ	ūdeni
mt008:010	15	τοσοῦτος/5118/4967	DEM.acc.SG.FEM	τοσαύτην	tosautēn
mt008:010	16	πίστις/4102/3968	ACC.FEM.SG	πίστιν	pistin
mt008:010	17	ἐν/1722/1714	PREP	ἐν	en
mt008:010	18	ὁ/3588/3455	ART.DAT.MASC.SG	τῷ	tō
mt008:010	19	Ἰσραήλ/2474/2453	PR	Ἰσραὴλ	israēl
mt008:010	20a	εὑρίσκω/2147&5627/2138	2AOR.ACT.IND.1sg	εὗρον	ehoron
mt008:010	20b	-/-/-	-	.	.
mt008:011	1	λέγω/3004&5719/2992	PRES.ACT.IND.1sg	λέγω	legō
mt008:011	2	δέ/1161/1160	CNJ	δὲ	de
mt008:011	3	σύ/4771/4624	PRON.DAT.2pl	ὑμῖν	hymin
mt008:011	4	ὅτι/3754/3621	CNJ	ὅτι	hoti
mt008:011	5	πολύς/4183/4047	ADJ.NOM.MASC.PL	πολλοὶ	polloi
mt008:011	6	ἀπό/575/0575	PREP	ἀπὸ	apo
mt008:011	7	ἀνατολή/395/0400	GEN.FEM.PL	ἀνατολῶν	anatolōn
mt008:011	8	καί/2532/2515	CNJ	καὶ	kai
mt008:011	9	δυσμή/1424/1425	GEN.FEM.PL	δυσμῶν	dysmōn
mt008:011	10	ἥκω/2240&5692/2228	FUT.ACT.IND.3pl	ἥξουσιν	hēksūsin
mt008:011	11	καί/2532/2515	CNJ	καὶ	kai
mt008:011	12	ἀνακλίνω/347&5701/0350	FUT.PASS.IND.3pl	ἀνακλιθήσονται	anaklithēsontai
mt008:011	13	μετά/3326/3207	PREP	μετὰ	meta
mt008:011	14	Ἀβραάμ/11/0011	PR	Ἀβραὰμ	abraam
mt008:011	15	καί/2532/2515	CNJ	καὶ	kai
mt008:011	16	Ἰσαάκ/2464/2445	PR	Ἰσαὰκ	isaak
mt008:011	17	καί/2532/2515	CNJ	καὶ	kai
mt008:011	18	Ἰακώβ/2384/2366	PR	Ἰακὼβ	iakōb
mt008:011	19	ἐν/1722/1714	PREP	ἐν	en
mt008:011	20	ὁ/3588/3455	ART.DAT.FEM.SG	τῇ	tē
mt008:011	21	βασιλεία/932/0929	DAT.FEM.SG	βασιλείᾳ	basileia
mt008:011	22	ὁ/3588/3455	ART.GEN.MASC.PL	τῶν	tōn
mt008:011	23a	οὐρανός/3772/3640	GEN.MASC.PL	οὐρανῶν	ūranōn
mt008:011	23b	-/-/-	-	·	·
mt008:012	1	ὁ/3588/3455	ART.NOM.MASC.PL	οἱ	hoi
mt008:012	2	δέ/1161/1160	CNJ	δὲ	de
mt008:012	3	υἱός/5207/-	NOM.MASC.PL	υἱοὶ	huioi
mt008:012	4	ὁ/3588/3455	ART.GEN.FEM.SG	τῆς	tēs
mt008:012	5	βασιλεία/932/0929	GEN.FEM.SG	βασιλείας	basileias
mt008:012	6	ἐκβάλλω/1544&5701/1537	FUT.PASS.IND.3pl	ἐκβληθήσονται	ekblēthēsontai
mt008:012	7	εἰς/1519/1513	PREP	εἰς	eis
mt008:012	8	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt008:012	9	σκότος/4655/4514	ACC.NEUT.SG	σκότος	skotos
mt008:012	10	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt008:012	11a	ἐξώτερος/1857/1849	ADJ.ACC.NEUT.SG	ἐξώτερον	eksōteron
mt008:012	11b	-/-/-	-	·	·
mt008:012	12	ἐκεῖ/1563/1554	ADV	ἐκεῖ	ekei
mt008:012	13	εἰμί/1510&5695/1504	FUT.MID/DEP.IND.3sg	ἔσται	estai
mt008:012	14	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:012	15	κλαυθμός/2805/2790	NOM.MASC.SG	κλαυθμὸς	klauthmos
mt008:012	16	καί/2532/2515	CNJ	καὶ	kai
mt008:012	17	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:012	18	βρυγμός/1030/1028	NOM.MASC.SG	βρυγμὸς	brygmos
mt008:012	19	ὁ/3588/3455	ART.GEN.MASC.PL	τῶν	tōn
mt008:012	20a	ὀδούς/3599/3466	GEN.MASC.PL	ὀδόντων	odontōn
mt008:012	20b	-/-/-	-	.	.
mt008:013	1	καί/2532/2515	CNJ	καὶ	kai
mt008:013	2	λέγω/3004&5627/2992	2AOR.ACT.IND.3sg	εἶπεν	eipen
mt008:013	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:013	4	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς	iēsūs
mt008:013	5	ὁ/3588/3455	ART.DAT.MASC.SG	τῷ	tō
mt008:013	6a	ἑκατοντάρχης/1543/1535	DAT.MASC.SG	ἑκατοντάρχῃ	hekatontarkhē
mt008:013	6b	-/-/-	-	-	-
mt008:013	7a	ὑπάγω/5217&5720/5055	PRES.ACT.IMP.2sg	Ὕπαγε	hopage
mt008:013	7b	-/-/-	-	,	,
mt008:013	8	ὡς/5613/5446	ADV	ὡς	hōs
mt008:013	9	πιστεύω/4100&5656/3966	AOR.ACT.IND.2sg	ἐπίστευσας	episteusas
mt008:013	10	γίνομαι/1096&5676/1095	AOR.PASS/DEP.IMP.3sg	γενηθήτω	genēthētō
mt008:013	11a	σύ/4771/4624	PRON.DAT.2sg	σοι	soi
mt008:013	11b	-/-/-	-	.	.
mt008:013	12	καί/2532/2515	CNJ	καὶ	kai
mt008:013	13	ἰάομαι/2390&5681/2372	AOR.PASS.IND.3sg	ἰάθη	iathē
mt008:013	14	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:013	15a	παῖς/3816/3683	NOM.MASC.SG	παῖς	pais
mt008:013	15b	-/-/-	-	-	-
mt008:013	16a	-/-/-	-	-	-
mt008:013	16b	-/-/-	-	-	-
mt008:013	17	ἐν/1722/1714	PREP	ἐν	en
mt008:013	18	ὁ/3588/3455	ART.DAT.FEM.SG	τῇ	tē
mt008:013	19	ὥρα/5610/5443	DAT.FEM.SG	ὥρᾳ	hōra
mt008:013	20a	ἐκεῖνος/1565/1556	DEM.DAT.SG.FEM	ἐκείνῃ	ekeinē
mt008:013	20b	-/-/-	-	.	.
mt008:014	1	καί/2532/2515	CNJ	Καὶ	kai
mt008:014	2	ἔρχομαι/2064&5631/2056	2AOR.ACT.PART.NOM.MASC.SG	ἐλθὼν	elthōn
mt008:014	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:014	4	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς	iēsūs
mt008:014	5	εἰς/1519/1513	PREP	εἰς	eis
mt008:014	6	ὁ/3588/3455	ART.ACC.FEM.SG	τὴν	tēn
mt008:014	7	οἰκία/3614/3482	ACC.FEM.SG	οἰκίαν	oikian
mt008:014	8	Πέτρος/4074/3938	GEN.MASC.SG	Πέτρου	petrū
mt008:014	9	ὁράω/3708&5627/3577	2AOR.ACT.IND.3sg	εἶδεν	eiden
mt008:014	10	ὁ/3588/3455	ART.ACC.FEM.SG	τὴν	tēn
mt008:014	11	πενθερά/3994/3859	ACC.FEM.SG	πενθερὰν	pentheran
mt008:014	12	αὐτός/846/0841	PRON.GEN.MASC.SG	αὐτοῦ	autū
mt008:014	13	βάλλω/906&5772/0904	PERF.PASS.PART.ACC.FEM.SG	βεβλημένην	beblēmenēn
mt008:014	14	καί/2532/2515	CNJ	καὶ	kai
mt008:014	15a	πυρέσσω/4445&5723/4306	PRES.ACT.PART.ACC.FEM.SG	πυρέσσουσαν	pyressūsan
mt008:014	15b	-/-/-	-	·	·
mt008:015	1	καί/2532/2515	CNJ	καὶ	kai
mt008:015	2	ἅπτω/680&5662/0677	AOR.MID/DEP.IND.3sg	ἥψατο	hēpsato
mt008:015	3	ὁ/3588/3455	ART.GEN.FEM.SG	τῆς	tēs
mt008:015	4	χείρ/5495/5334	GEN.FEM.SG	χειρὸς	kheiros
mt008:015	5a	αὐτός/846/0841	PRON.GEN.FEM.SG	αὐτῆς	autēs
mt008:015	5b	-/-/-	-	,	,
mt008:015	6	καί/2532/2515	CNJ	καὶ	kai
mt008:015	7	ἀφίημι/863&5656/0860	AOR.ACT.IND.3sg	ἀφῆκεν	afēken
mt008:015	8	αὐτός/846/0841	PRON.ACC.FEM.SG	αὐτὴν	autēn
mt008:015	9	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:015	10a	πυρετός/4446/4307	NOM.MASC.SG	πυρετός	pyretos
mt008:015	10b	-/-/-	-	·	·
mt008:015	11	καί/2532/2515	CNJ	καὶ	kai
mt008:015	12	ἐγείρω/1453&5681/1454	AOR.PASS.IND.3sg	ἠγέρθη,	ēgerthē,
mt008:015	13	καί/2532/2515	CNJ	καὶ	kai
mt008:015	14	διακονέω/1247&5707/1245	IMPF.ACT.IND.3sg	διηκόνει	diēkonei
mt008:015	15a	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt008:015	15b	-/-/-	-	.	.
mt008:016	1	ὄψιος/3798/3666	ADJ.GEN.FEM.SG	Ὀψίας	opsias
mt008:016	2	δέ/1161/1160	CNJ	δὲ	de
mt008:016	3	γίνομαι/1096&5637/1095	2AOR.MID/DEP.PART.GEN.FEM.SG	γενομένης	genomenēs
mt008:016	4	προσφέρω/4374&5656/4237	AOR.ACT.IND.3pl	προσήνεγκαν	prosēnegkan
mt008:016	5	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt008:016	6	δαιμονίζομαι/1139&5740/1137	PRES.MID/PASS/DEP.PART.ACC.MASC.PL	δαιμονιζομένους	daimonidzomenūs
mt008:016	7a	πολύς/4183/4047	ADJ.ACC.MASC.PL	πολλούς	pollūs
mt008:016	7b	-/-/-	-	·	·
mt008:016	8	καί/2532/2515	CNJ	καὶ	kai
mt008:016	9	ἐκβάλλω/1544&5627/1537	2AOR.ACT.IND.3sg	ἐξέβαλεν	eksebalen
mt008:016	10	ὁ/3588/3455	ART.ACC.NEUT.PL	τὰ	ta
mt008:016	11	πνεῦμα/4151/4015	ACC.NEUT.PL	πνεύματα	pneumata
mt008:016	12	λόγος/3056/3044	DAT.MASC.SG	λόγῳ,	logō,
mt008:016	13	καί/2532/2515	CNJ	καὶ	kai
mt008:016	14	πᾶς/3956/3821	ADJ.ACC.MASC.PL	πάντας	pantas
mt008:016	15	ὁ/3588/3455	ART.ACC.MASC.PL	τοὺς	tūs
mt008:016	16	κακῶς/2560/2542	ADV	κακῶς	kakōs
mt008:016	17	ἔχω/2192&5723/2182	PRES.ACT.PART.ACC.MASC.PL	ἔχοντας	ekhontas
mt008:016	18a	θεραπεύω/2323&5656/2305	AOR.ACT.IND.3sg	ἐθεράπευσεν	etherapeusen
mt008:016	18b	-/-/-	-	·	·
mt008:017	1	ὅπως/3704/3573	ADV	ὅπως	hopōs
mt008:017	2	πληρόω/4137&5686/4000	AOR.PASS.SBJV.3sg	πληρωθῇ	plērōthē
mt008:017	3	ὁ/3588/3455	ART.NOM.NEUT.SG	τὸ	to
mt008:017	4	εἶπον/2046&5685/1507	AOR.PASS.PART.NOM.NEUT.SG	ῥηθὲν	rhēthen
mt008:017	5	διά/1223/1221	PREP	διὰ	dia
mt008:017	6	Ἠσαΐας/2268/-	GEN.MASC.SG	Ἠσαΐου	hēsaiū
mt008:017	7	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt008:017	8	προφήτης/4396/4257	GEN.MASC.SG	προφήτου	profētū
mt008:017	9a	λέγω/3004&5723/2992	PRES.ACT.PART.GEN.MASC.SG	λέγοντος	legontos
mt008:017	9b	-/-/-	-	-	-
mt008:017	10	αὐτός/846/0841	PRON.NOM.MASC.SG	Αὐτὸς	autos
mt008:017	11	ὁ/3588/3455	ART.ACC.FEM.PL	τὰς	tas
mt008:017	12	ἀσθένεια/769/0765	ACC.FEM.PL	ἀσθενείας	astheneias
mt008:017	13	ἐγώ/1473/1476	PRON.GEN.1pl	ἡμῶν	hēmōn
mt008:017	14	λαμβάνω/2983&5627/2972	2AOR.ACT.IND.3sg	ἔλαβεν	elaben
mt008:017	15	καί/2532/2515	CNJ	καὶ	kai
mt008:017	16	ὁ/3588/3455	ART.ACC.FEM.PL	τὰς	tas
mt008:017	17	νόσος/3554/3422	ACC.FEM.PL	νόσους	nosūs
mt008:017	18a	βαστάζω/941&5656/0937	AOR.ACT.IND.3sg	ἐβάστασεν	ebastasen
mt008:017	18b	-/-/-	-	.	.
mt008:018	1	ὁράω/3708&5631/3577	2AOR.ACT.PART.NOM.MASC.SG	Ἰδὼν	idōn
mt008:018	2	δέ/1161/1160	CNJ	δὲ	de
mt008:018	3	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:018	4	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς	iēsūs
mt008:018	5	ὄχλος/3793/3661	ACC.MASC.SG	ὄχλον	okhlon
mt008:018	6	περί/4012/3877	PREP	περὶ	peri
mt008:018	7	αὐτός/846/0841	PRON.ACC.MASC.SG	αὐτὸν	auton
mt008:018	8	κελεύω/2753&5656/2737	AOR.ACT.IND.3sg	ἐκέλευσεν	ekeleusen
mt008:018	9	ἀπέρχομαι/565&5629/0567	2AOR.ACT.INF	ἀπελθεῖν	apelthein
mt008:018	10	εἰς/1519/1513	PREP	εἰς	eis
mt008:018	11	ὁ/3588/3455	ART.ACC.NEUT.SG	τὸ	to
mt008:018	12a	πέραν/4008/3873	ADV	πέραν	peran
mt008:018	12b	-/-/-	-	.	.
mt008:019	1	καί/2532/2515	CNJ	Καὶ	kai
mt008:019	2	προσέρχομαι/4334&5631/4196	2AOR.ACT.PART.NOM.MASC.SG	προσελθὼν	proselthōn
mt008:019	3	εἷς/1520/-	ADJ.NOM.MASC.SG	εἷς	heis
mt008:019	4	γραμματεύς/1122/1121	NOM.MASC.SG	γραμματεὺς	grammateus
mt008:019	5	λέγω/3004&5627/2992	2AOR.ACT.IND.3sg	εἶπεν	eipen
mt008:019	6a	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt008:019	6b	-/-/-	-	-	-
mt008:019	7a	διδάσκαλος/1320/1318	VOC.MASC.SG	Διδάσκαλε	didaskale
mt008:019	7b	-/-/-	-	,	,
mt008:019	8	ἀκολουθέω/190&5692/0188	FUT.ACT.IND.1sg	ἀκολουθήσω	akolūthēsō
mt008:019	9	σύ/4771/4624	PRON.DAT.2sg	σοι	soi
mt008:019	10	ὅπου/3699/3568	ADV	ὅπου	hopū
mt008:019	11	ἐάν/1437/1439	COND	ἐὰν	ean
mt008:019	12a	ἀπέρχομαι/565&5741/0567	PRES.MID/PASS/DEP.SBJV.2sg	ἀπέρχῃ	aperkhē
mt008:019	12b	-/-/-	-	.	.
mt008:020	1	καί/2532/2515	CNJ	καὶ	kai
mt008:020	2	λέγω/3004&5719/2992	PRES.ACT.IND.3sg	λέγει	legei
mt008:020	3	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt008:020	4	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:020	5a	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς	iēsūs
mt008:020	5b	-/-/-	-	-	-
mt008:020	6	ὁ/3588/3455	ART.NOM.FEM.PL	Αἱ	hai
mt008:020	7	ἀλώπηξ/258/0257	NOM.FEM.PL	ἀλώπεκες	alōpekes
mt008:020	8	φωλεός/5454/5293	ACC.MASC.PL	φωλεοὺς	fōleūs
mt008:020	9	ἔχω/2192&5719/2182	PRES.ACT.IND.3pl	ἔχουσιν	ekhūsin
mt008:020	10	καί/2532/2515	CNJ	καὶ	kai
mt008:020	11	ὁ/3588/3455	ART.NOM.NEUT.PL	τὰ	ta
mt008:020	12	πετεινός/4071/-	NOM.NEUT.PL	πετεινὰ	peteina
mt008:020	13	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt008:020	14	οὐρανός/3772/3640	GEN.MASC.SG	οὐρανοῦ	ūranū
mt008:020	15a	κατασκήνωσις/2682/2663	ACC.FEM.PL	κατασκηνώσεις	kataskēnōseis
mt008:020	15b	-/-/-	-	,	,
mt008:020	16	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:020	17	δέ/1161/1160	CNJ	δὲ	de
mt008:020	18	υἱός/5207/-	NOM.MASC.SG	Υἱὸς	huios
mt008:020	19	ὁ/3588/3455	ART.GEN.MASC.SG	τοῦ	tū
mt008:020	20	ἄνθρωπος/444/0450	GEN.MASC.SG	ἀνθρώπου	anthrōpū
mt008:020	21	οὐ/3756/3624	PRART.NOM	οὐκ	ūk
mt008:020	22	ἔχω/2192&5719/2182	PRES.ACT.IND.3sg	ἔχει	ekhei
mt008:020	23	ποῦ/4226/4087	ADVINT	ποῦ	pū
mt008:020	24	ὁ/3588/3455	ART.ACC.FEM.SG	τὴν	tēn
mt008:020	25	κεφαλή/2776/2759	ACC.FEM.SG	κεφαλὴν	kefalēn
mt008:020	26a	κλίνω/2827&5725/2813	PRES.ACT.SBJV.3sg	κλίνῃ	klinē
mt008:020	26b	-/-/-	-	.	.
mt008:021	1	ἕτερος/2087/2074	ADJ.NOM.MASC.SG	ἕτερος	heteros
mt008:021	2	δέ/1161/1160	CNJ	δὲ	de
mt008:021	3	ὁ/3588/3455	ART.GEN.MASC.PL	τῶν	tōn
mt008:021	4a	μαθητής/3101/3089	GEN.MASC.PL	μαθητῶν	mathētōn
mt008:021	4b	-/-/-	-	-	-
mt008:021	5a	-/-/-	-	-	-
mt008:021	5b	-/-/-	-	-	-
mt008:021	6	λέγω/3004&5627/2992	2AOR.ACT.IND.3sg	εἶπεν	eipen
mt008:021	7a	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt008:021	7b	-/-/-	-	-	-
mt008:021	8a	κύριος/2962/2950	VOC.MASC.SG	Κύριε	kyrie
mt008:021	8b	-/-/-	-	,	,
mt008:021	9	ἐπιτρέπω/2010&5657/2005	AOR.ACT.IMP.2sg	ἐπίτρεψόν	epitrepson
mt008:021	10	ἐγώ/1473/1476	PRON.DAT.1sg	μοι	moi
mt008:021	11	πρῶτος/4412/4273	ADVTEMP	πρῶτον	prōton
mt008:021	12	ἀπέρχομαι/565&5629/0567	2AOR.ACT.INF	ἀπελθεῖν	apelthein
mt008:021	13	καί/2532/2515	CNJ	καὶ	kai
mt008:021	14	θάπτω/2290&5658/2272	AOR.ACT.INF	θάψαι	thapsai
mt008:021	15	ὁ/3588/3455	ART.ACC.MASC.SG	τὸν	ton
mt008:021	16	πατήρ/3962/3827	ACC.MASC.SG	πατέρα	patera
mt008:021	17a	ἐγώ/1473/1476	PRON.GEN.1sg	μου	mū
mt008:021	17b	-/-/-	-	.	.
mt008:022	1	ὁ/3588/3455	ART.NOM.MASC.SG	ὁ	ho
mt008:022	2	δέ/1161/1160	CNJ	δὲ	de
mt008:022	3	Ἰησοῦς/2424/2406	NOM.MASC.SG	Ἰησοῦς	iēsūs
mt008:022	4	λέγω/3004&5719/2992	PRES.ACT.IND.3sg	λέγει	legei
mt008:022	5a	αὐτός/846/0841	PRON.DAT.MASC.SG	αὐτῷ	autō
mt008:022	5b	-/-/-	-	-	-
mt008:022	6	ἀκολουθέω/190&5720/0188	PRES.ACT.IMP.2sg	Ἀκολούθει	akolūthei
mt008:022	7	ἐγώ/1473/1476	PRON.DAT.1sg	μοι,	moi,
mt008:022	8	καί/2532/2515	CNJ	καὶ	kai
mt008:022	9	ἀφίημι/863&5628/0860	2AOR.ACT.IMP.2sg	ἄφες	afes
