1x001:001	1x001:001	1x001:001	VERSE	1Ak␣1:1␣
1x007:038	2	Jeter	PR.SG.GEN	Jeterin␣
1x007:038	1b	poika	PL.NOM	pojat␣
1x007:038	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x007:038	3	Jefunne	PR.SG.NOM	Jefunne
1x007:038	(4a)	-	UNTRANSLATED	
1x007:038	-	(,)	PUNC	,␣
1x007:038	4b	Fispa	PR.SG.NOM	Fispa␣
1x007:038	5a	ja	CNJ	ja␣
1x007:038	5b	Ara	PR.SG.NOM	Ara
1x007:038	-	(.)	PUNC	.␣
1x007:039	1x007:039	1x007:039	VERSE	1Ak␣7:39␣
1x007:039	1a	ja	CNJ	Ja␣
1x007:039	2	Ulla	PR.SG.GEN	Ullan␣
1x007:039	1b	poika	PL.NOM	pojat␣
1x007:039	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x007:039	3	Aarah	PR.SG.NOM	Aarah
1x007:039	(4a)	-	UNTRANSLATED	
1x007:039	-	(,)	PUNC	,␣
1x007:039	4b	Hanniel	PR.SG.NOM	Hanniel␣
1x007:039	5a	ja	CNJ	ja␣
1x007:039	5b	Risja	PR.SG.NOM	Risja
1x007:039	-	(.)	PUNC	.␣
1x007:040	1x007:040	1x007:040	VERSE	1Ak␣7:40␣
1x007:040	1	kaikki	INDEF.SG.NOM	Kaikki␣
1x007:040	2	nämä	DEM.PL.NOM	nämä␣
1x007:040	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x007:040	4	Asser	PR.SG.GEN	Asserin␣
1x007:040	3	jälkeläinen	PL.PTV	jälkeläisiä
1x007:040	-	(,)	PUNC	,␣
1x007:040	5 6 (7a) 7b	perhe_kunta-pää_mies	PL.PTV	perhekunta-päämiehiä
1x007:040	-	(,)	PUNC	,␣
1x007:040	8	valita:valittu	PSS.PCP2.PL.PTV	valittuja␣
1x007:040	10 9	sota_urho	PL.PTV	sotaurhoja
1x007:040	-	(,)	PUNC	,␣
1x007:040	(12a) 12b	ruhtinas	PL.GEN	ruhtinasten␣
1x007:040	11	pää_mies	PL.PTV	päämiehiä
1x007:040	-	(.)	PUNC	.␣
1x007:040	13a	ja	CNJ	Ja␣
1x007:040	pers%13b	he	PERS.PL.GEN	heidän␣
1x007:040	13b	suku_luettelo	PL.ILL	sukuluetteloihin␣
1x007:040	13b	merkitä:merkitty	PSS.PCP2.PL.GEN	merkittyjen␣
1x007:040	14b 15b	sota_kelpoinen	ADJ.PL.GEN	sotakelpoisten␣
1x007:040	15a	%case	GEN	
1x007:040	14a	%case	GEN	
1x007:040	17	mies	PL.GEN.-3	miestensä␣
1x007:040	16	luku_määrä	SG.NOM	lukumäärä␣
1x007:040	-	(olla)	COP.ACT.PAST.3S	oli␣
1x007:040	18 19a 19b 20	26	NUM.SG.NOM	kaksikymmentäkuusi␣
1x007:040	18 19a 19b 20	26000	NUM.SG.PTV	tuhatta
1x007:040	-	(.)	PUNC	.␣
1x008:001	1x008:001	1x008:001	VERSE	1Ak␣8:1␣
1x008:001	(1a)	-	UNTRANSLATED	
1x008:001	1b	Benjamin	PR.SG.ALL	Benjaminille␣
1x008:001	2	syntyä	ACT.PAST.3S	syntyi␣
1x008:001	5	esikoinen	SG.ESS	esikoisena␣
1x008:001	4	Bela	PR.SG.NOM	Bela
1x008:001	3	%case	NOM	
1x008:001	-	(,)	PUNC	,␣
1x008:001	(7a) 7b		ORD.SG.ESS	toisena␣
1x008:001	6	Asbel	PR.SG.NOM	Asbel
1x008:001	(8a)	-	UNTRANSLATED	
1x008:001	-	(,)	PUNC	,␣
1x008:001	(9a) 9b		ORD.SG.ESS	kolmantena␣
1x008:001	8b	Ahrah	PR.SG.NOM	Ahrah
1x008:001	-	(,)	PUNC	,␣
1x008:002	1x008:002	1x008:002	VERSE	1Ak␣8:2␣
1x008:002	(2a) 2b		ORD.SG.ESS	neljäntenä␣
1x008:002	1	Nooha	PR.SG.NOM	Nooha␣
1x008:002	3a	ja	CNJ	ja␣
1x008:002	(4a) 4b		ORD.SG.ESS	viidentenä␣
1x008:002	3b	Raafa	PR.SG.NOM	Raafa
1x008:002	-	(.)	PUNC	.␣
1x008:003	1x008:003	1x008:003	VERSE	1Ak␣8:3␣
1x008:003	1a	ja	CNJ	Ja␣
1x008:003	3b	Bela	PR.SG.ADE	Belalla␣
1x008:003	3a	%case	LOC	
1x008:003	1b	olla	COP.ACT.PAST.3S	oli␣
1x008:003	2	poika	PL.NOM	pojat
1x008:003	-	(:)	PUNC	:␣
1x008:003	4	Addar	PR.SG.NOM	Addar
1x008:003	(5a)	-	UNTRANSLATED	
1x008:003	-	(,)	PUNC	,␣
1x008:003	5b	Geera	PR.SG.NOM	Geera
1x008:003	(6a)	-	UNTRANSLATED	
1x008:003	-	(,)	PUNC	,␣
1x008:003	6b	Abihud	PR.SG.NOM	Abihud
1x008:003	-	(,)	PUNC	,␣
1x008:004	1x008:004	1x008:004	VERSE	1Ak␣8:4␣
1x008:004	(1a)	-	UNTRANSLATED	
1x008:004	1b	Abisua	PR.SG.NOM	Abisua
1x008:004	(2a)	-	UNTRANSLATED	
1x008:004	-	(,)	PUNC	,␣
1x008:004	2b	Naaman	PR.SG.NOM	Naaman
1x008:004	(3a)	-	UNTRANSLATED	
1x008:004	-	(,)	PUNC	,␣
1x008:004	3b	Ahoah	PR.SG.NOM	Ahoah
1x008:004	-	(,)	PUNC	,␣
1x008:005	1x008:005	1x008:005	VERSE	1Ak␣8:5␣
1x008:005	(1a)	-	UNTRANSLATED	
1x008:005	1b	Geera	PR.SG.NOM	Geera
1x008:005	(2a)	-	UNTRANSLATED	
1x008:005	-	(,)	PUNC	,␣
1x008:005	2b	Sefufan	PR.SG.NOM	Sefufan␣
1x008:005	3a	ja	CNJ	ja␣
1x008:005	3b	Huuram	PR.SG.NOM	Huuram
1x008:005	-	(.)	PUNC	.␣
1x008:006	1x008:006	1x008:006	VERSE	1Ak␣8:6␣
1x008:006	1a	ja	CNJ	Ja␣
1x008:006	1b	nämä	DEM.PL.NOM	nämä␣
1x008:006	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x008:006	3	Eehud	PR.SG.GEN	Eehudin␣
1x008:006	2	poika	PL.NOM	pojat␣
1x008:006	-	(-)	PUNC	-␣
1x008:006	4	nämä	DEM.PL.NOM	nämä␣
1x008:006	5	olla	COP.ACT.PAST.3P	olivat␣
1x008:006	9	Geba	PR.SG.GEN	Geban␣
1x008:006	8b	asukas	PL.GEN	asukkaiden␣
1x008:006	8a	%case	GEN	
1x008:006	6 7	perhe_kunta-pää_mies	PL.NOM	perhekunta-päämiehet
1x008:006	(10a)	-	UNTRANSLATED	
1x008:006	-	(.)	PUNC	.␣
1x008:006	pers%10b	he	PERS.PL.ACC	Heidät␣
1x008:006	10b	siirtää	PSS.PAST	siirrettiin␣
1x008:006	10b	pois	ADV	pois␣
1x008:006	12	Manahat	PR.SG.ILL	Manahatiin
1x008:006	11	%case	LOC	
1x008:006	-	(,)	PUNC	,␣
1x008:007	1x008:007	1x008:007	VERSE	1Ak␣8:7␣
1x008:007	1a	niin	ADV.AD-A	niin␣
1x008:007	1a	myös	ADV	myös␣
1x008:007	1b	Naaman	PR.SG.NOM	Naaman
1x008:007	(2a)	-	UNTRANSLATED	
1x008:007	-	(,)	PUNC	,␣
1x008:007	2b	Ahia	PR.SG.NOM	Ahia␣
1x008:007	3a	ja	CNJ	ja␣
1x008:007	3b	Geera	PR.SG.NOM	Geera
1x008:007	-	(;)	PUNC	;␣
1x008:007	4	hän	PERS.SG.NOM	hän␣
1x008:007	5	siirtää	ACT.PAST.3S	siirsi␣
1x008:007	pers%5	he	PERS.PL.ACC	heidät␣
1x008:007	5	pois	ADV	pois
1x008:007	(6a)	-	UNTRANSLATED	
1x008:007	-	(.)	PUNC	.␣
1x008:007	6b	(hän)	PERS.SG.ALL	Hänelle␣
1x008:007	6b	syntyä	ACT.PAST.3S	syntyi␣
1x008:007	8	Ussa	PR.SG.NOM	Ussa␣
1x008:007	7	%case	NOM	
1x008:007	9a	ja	CNJ	ja␣
1x008:007	10	Ahihud	PR.SG.NOM	Ahihud
1x008:007	9b	%case	NOM	
1x008:007	-	(.)	PUNC	.␣
1x008:008	1x008:008	1x008:008	VERSE	1Ak␣8:8␣
1x008:008	1a	ja	CNJ	Ja␣
1x008:008	1b	Saharaim	PR.SG.ALL	Saharaimille␣
1x008:008	2	syntyä	ACT.PAST.3S	syntyi␣
1x008:008	4	Mooab	PR.SG.GEN	Mooabin␣
1x008:008	3b	maa	SG.INE	maassa
1x008:008	3a	%case	LOC	
1x008:008	-	(,)	PUNC	,␣
1x008:008	5	sitten_kuin	SUB	sittenkuin␣
1x008:008	pers%6	hän	PERS.SG.NOM	hän␣
1x008:008	6	(olla)	COP.ACT.PAST.3S	oli␣
1x008:008	6	hyljätä	ACT.PCP2.PERF	hyljännyt␣
1x008:008	11	vaimo	NOM&SGGEN.-3	vaimonsa␣
1x008:008	7	%inflection	NOM&SGGEN.-3	
1x008:008	8	Huusim	PR.SG.GEN	Huusimin␣
1x008:008	9a	ja	CNJ	ja␣
1x008:008	10	Baara	PR.SG.GEN	Baaran
1x008:008	9b	%case	GEN	
1x008:008	-	(,)	PUNC	,␣
1x008:009	1x008:009	1x008:009	VERSE	1Ak␣8:9␣
1x008:009	(1a)	-	UNTRANSLATED	
1x008:009	1b	(hän)	PERS.SG.ALL	hänelle␣
1x008:009	1b	syntyä	ACT.PAST.3S	syntyi␣
1x008:009	pers%4	hän	PERS.SG.GEN	hänen␣
1x008:009	4	vaimo	SG.ELA.-3	vaimostaan␣
1x008:009	3	Hoodes	PR.SG.ELA	Hoodeksesta␣
1x008:009	2	%case	LOC	
1x008:009	6	Joobab	PR.SG.NOM	Joobab
1x008:009	5	%case	NOM	
1x008:009	(7a)	-	UNTRANSLATED	
1x008:009	-	(,)	PUNC	,␣
1x008:009	8	Sibja	PR.SG.NOM	Sibja
1x008:009	7b	%case	NOM	
1x008:009	(9a)	-	UNTRANSLATED	
1x008:009	-	(,)	PUNC	,␣
1x008:009	10	Meesa	PR.SG.NOM	Meesa
1x008:009	9b	%case	NOM	
1x008:009	(11a)	-	UNTRANSLATED	
1x008:009	-	(,)	PUNC	,␣
1x008:009	12	Malkam	PR.SG.NOM	Malkam
1x008:009	11b	%case	NOM	
1x008:009	-	(,)	PUNC	,␣
1x008:010	1x008:010	1x008:010	VERSE	1Ak␣8:10␣
1x008:010	(1a)	-	UNTRANSLATED	
1x008:010	2	Jeus	PR.SG.NOM	Jeus
1x008:010	1b	%case	NOM	
1x008:010	(3a)	-	UNTRANSLATED	
1x008:010	-	(,)	PUNC	,␣
1x008:010	4	Sokja	PR.SG.NOM	Sokja␣
1x008:010	3b	%case	NOM	
1x008:010	5a	ja	CNJ	ja␣
1x008:010	6	Mirma	PR.SG.NOM	Mirma
1x008:010	5b	%case	NOM	
1x008:010	-	(;)	PUNC	;␣
1x008:010	7	nämä	DEM.PL.NOM	nämä␣
1x008:010	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x008:010	pers%8	hän	PERS.SG.GEN	hänen␣
1x008:010	8	poika	PL.PTV.-3	poikiansa
1x008:010	-	(,)	PUNC	,␣
1x008:010	10 9	perhe_kunta-pää_mies	PL.PTV	perhekunta-päämiehiä
1x008:010	-	(.)	PUNC	.␣
1x008:011	1x008:011	1x008:011	VERSE	1Ak␣8:11␣
1x008:011	1a	ja	CNJ	Ja␣
1x008:011	1c	Huusim	PR.SG.ELA	Huusimista␣
1x008:011	1b	%case	LOC	
1x008:011	2	(olla)	COP.ACT.PAST.3S	oli␣
1x008:011	2	(hän)	PERS.SG.ALL	hänelle␣
1x008:011	2	syntyä	ACT.PCP2.PERF	syntynyt␣
1x008:011	4	Abitub	PR.SG.NOM	Abitub␣
1x008:011	3	%case	NOM	
1x008:011	5a	ja	CNJ	ja␣
1x008:011	6	Elpaal	PR.SG.NOM	Elpaal
1x008:011	5b	%case	NOM	
1x008:011	-	(.)	PUNC	.␣
1x008:012	1x008:012	1x008:012	VERSE	1Ak␣8:12␣
1x008:012	1a	ja	CNJ	Ja␣
1x008:012	2	Elpaal	PR.SG.GEN	Elpaalin␣
1x008:012	1b	poika	PL.NOM	pojat␣
1x008:012	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x008:012	3	Eeber	PR.SG.NOM	Eeber
1x008:012	(4a)	-	UNTRANSLATED	
1x008:012	-	(,)	PUNC	,␣
1x008:012	4b	Misam	PR.SG.NOM	Misam␣
1x008:012	5a	ja	CNJ	ja␣
1x008:012	5b	Semed	PR.SG.NOM	Semed
1x008:012	-	(.)	PUNC	.␣
1x008:012	6	tämä	DEM.SG.NOM	Tämä␣
1x008:012	7	rakentaa	ACT.PAST.3S	rakensi␣
1x008:012	9	Oono	PR.SG.GEN	Oonon␣
1x008:012	8	%case	GEN	
1x008:012	10a	ja	CNJ	ja␣
1x008:012	11	Lood	PR.SG.GEN	Loodin␣
1x008:012	10b	%case	GEN	
1x008:012	12a	ynnä		ynnä␣
1x008:012	pers%12b	se	DEM.SG.GEN	sen␣
1x008:012	12b	tytär_kaupunki	PL.NOM	tytärkaupungit
1x008:012	-	(.)	PUNC	.␣
1x008:013	1x008:013	1x008:013	VERSE	1Ak␣8:13␣
1x008:013	(1a)	-	UNTRANSLATED	
1x008:013	1b	Beria	PR.SG.NOM	Beria␣
1x008:013	2a	ja	CNJ	ja␣
1x008:013	2b	Sema	PR.SG.NOM	Sema␣
1x008:013	3	olla	COP.ACT.PAST.3P	olivat␣
1x008:013	7	Aijalon	PR.SG.GEN	Aijalonin␣
1x008:013	6b	asukas	PL.GEN	asukasten␣
1x008:013	6a	%case	GEN	
1x008:013	4 (5a) 5b	perhe_kunta-pää_mies	PL.PTV	perhekunta-päämiehiä
1x008:013	-	(;)	PUNC	;␣
1x008:013	-	(ja)	CNJ	ja␣
1x008:013	8	he	PERS.PL.NOM	he␣
1x008:013	9	karkoittaa	ACT.PAST.3P	karkoittivat␣
1x008:013	12	Gat	PR.SG.GEN	Gatin␣
1x008:013	11	asukas	PL.NOM	asukkaat
1x008:013	10	%case	NOM	
1x008:013	-	(,)	PUNC	,␣
1x008:014	1x008:014	1x008:014	VERSE	1Ak␣8:14␣
1x008:014	-	(he)	PERS.PL.NOM	he␣
1x008:014	1a	ja	CNJ	ja␣
1x008:014	1b	Ahjo	PR.SG.NOM	Ahjo
1x008:014	-	(,)	PUNC	,␣
1x008:014	2	Saasak	PR.SG.NOM	Saasak␣
1x008:014	3a	ja	CNJ	ja␣
1x008:014	3b	Jeremot	PR.SG.NOM	Jeremot
1x008:014	-	(.)	PUNC	.␣
1x008:015	1x008:015	1x008:015	VERSE	1Ak␣8:15␣
1x008:015	1a	ja	CNJ	Ja␣
1x008:015	1b	Sebadja	PR.SG.NOM	Sebadja
1x008:015	(2a)	-	UNTRANSLATED	
1x008:015	-	(,)	PUNC	,␣
1x008:015	2b	Arad	PR.SG.NOM	Arad
1x008:015	(3a)	-	UNTRANSLATED	
1x008:015	-	(,)	PUNC	,␣
1x008:015	3b	Eder	PR.SG.NOM	Eder
1x008:015	-	(,)	PUNC	,␣
1x008:016	1x008:016	1x008:016	VERSE	1Ak␣8:16␣
1x008:016	(1a)	-	UNTRANSLATED	
1x008:016	1b	Miikael	PR.SG.NOM	Miikael
1x008:016	(2a)	-	UNTRANSLATED	
1x008:016	-	(,)	PUNC	,␣
1x008:016	2b	Jispa	PR.SG.NOM	Jispa␣
1x008:016	3a	ja	CNJ	ja␣
1x008:016	3b	Jooha	PR.SG.NOM	Jooha␣
1x008:016	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x008:016	5	Beria	PR.SG.GEN	Berian␣
1x008:016	4	poika	PL.PTV	poikia
1x008:016	-	(.)	PUNC	.␣
1x008:017	1x008:017	1x008:017	VERSE	1Ak␣8:17␣
1x008:017	1a	ja	CNJ	Ja␣
1x008:017	1b	Sebadja	PR.SG.NOM	Sebadja
1x008:017	(2a)	-	UNTRANSLATED	
1x008:017	-	(,)	PUNC	,␣
1x008:017	2b	Mesullam	PR.SG.NOM	Mesullam
1x008:017	(3a)	-	UNTRANSLATED	
1x008:017	-	(,)	PUNC	,␣
1x008:017	3b	Hiski	PR.SG.NOM	Hiski
1x008:017	(4a)	-	UNTRANSLATED	
1x008:017	-	(,)	PUNC	,␣
1x008:017	4b	Heber	PR.SG.NOM	Heber
1x008:017	-	(,)	PUNC	,␣
1x008:018	1x008:018	1x008:018	VERSE	1Ak␣8:18␣
1x008:018	(1a)	-	UNTRANSLATED	
1x008:018	1b	Jismerai	PR.SG.NOM	Jismerai
1x008:018	(2a)	-	UNTRANSLATED	
1x008:018	-	(,)	PUNC	,␣
1x008:018	2b	Jislia	PR.SG.NOM	Jislia␣
1x008:018	3a	ja	CNJ	ja␣
1x008:018	3b	Joobab	PR.SG.NOM	Joobab␣
1x008:018	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x008:018	5	Elpaal	PR.SG.GEN	Elpaalin␣
1x008:018	4	poika	PL.PTV	poikia
1x008:018	-	(.)	PUNC	.␣
1x008:019	1x008:019	1x008:019	VERSE	1Ak␣8:19␣
1x008:019	1a	ja	CNJ	Ja␣
1x008:019	1b	Jaakim	PR.SG.NOM	Jaakim
1x008:019	(2a)	-	UNTRANSLATED	
1x008:019	-	(,)	PUNC	,␣
1x008:019	2b	Sikri	PR.SG.NOM	Sikri
1x008:019	(3a)	-	UNTRANSLATED	
1x008:019	-	(,)	PUNC	,␣
1x008:019	3b	Sabdi	PR.SG.NOM	Sabdi
1x008:019	-	(,)	PUNC	,␣
1x008:020	1x008:020	1x008:020	VERSE	1Ak␣8:20␣
1x008:020	(1a)	-	UNTRANSLATED	
1x008:020	1b	Elienai	PR.SG.NOM	Elienai
1x008:020	(2a)	-	UNTRANSLATED	
1x008:020	-	(,)	PUNC	,␣
1x008:020	2b	Silletai	PR.SG.NOM	Silletai
1x008:020	(3a)	-	UNTRANSLATED	
1x008:020	-	(,)	PUNC	,␣
1x008:020	3b	Eliel	PR.SG.NOM	Eliel
1x008:020	-	(,)	PUNC	,␣
1x008:021	1x008:021	1x008:021	VERSE	1Ak␣8:21␣
1x008:021	(1a)	-	UNTRANSLATED	
1x008:021	1b	Adaja	PR.SG.NOM	Adaja
1x008:021	(2a)	-	UNTRANSLATED	
1x008:021	-	(,)	PUNC	,␣
1x008:021	2b	Beraja	PR.SG.NOM	Beraja␣
1x008:021	3a	ja	CNJ	ja␣
1x008:021	3b	Simrat	PR.SG.NOM	Simrat␣
1x008:021	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x008:021	5	Siimei	PR.SG.GEN	Siimein␣
1x008:021	4	poika	PL.PTV	poikia
1x008:021	-	(.)	PUNC	.␣
1x008:022	1x008:022	1x008:022	VERSE	1Ak␣8:22␣
1x008:022	1a	ja	CNJ	Ja␣
1x008:022	1b	Jispan	PR.SG.GEN	Jispan
1x008:022	(2a)	-	UNTRANSLATED	
1x008:022	-	(,)	PUNC	,␣
1x008:022	2b	Eder	PR.SG.NOM	Eder
1x008:022	(3a)	-	UNTRANSLATED	
1x008:022	-	(,)	PUNC	,␣
1x008:022	3b	Eliel	PR.SG.NOM	Eliel
1x008:022	-	(,)	PUNC	,␣
1x008:023	1x008:023	1x008:023	VERSE	1Ak␣8:23␣
1x008:023	(1a)	-	UNTRANSLATED	
1x008:023	1b	Abdon	PR.SG.NOM	Abdon
1x008:023	(2a)	-	UNTRANSLATED	
1x008:023	-	(,)	PUNC	,␣
1x008:023	2b	Sikri	PR.SG.NOM	Sikri
1x008:023	(3a)	-	UNTRANSLATED	
1x008:023	-	(,)	PUNC	,␣
1x008:023	3b	Haanan	PR.SG.NOM	Haanan
1x008:023	-	(,)	PUNC	,␣
1x008:024	1x008:024	1x008:024	VERSE	1Ak␣8:24␣
1x008:024	(1a)	-	UNTRANSLATED	
1x008:024	1b	Hananja	PR.SG.NOM	Hananja
1x008:024	(2a)	-	UNTRANSLATED	
1x008:024	-	(,)	PUNC	,␣
1x008:024	2b	Eelam	PR.SG.NOM	Eelam
1x008:024	(3a)	-	UNTRANSLATED	
1x008:024	-	(,)	PUNC	,␣
1x008:024	3b	Antotia	PR.SG.NOM	Antotia
1x008:024	-	(,)	PUNC	,␣
1x008:025	1x008:025	1x008:025	VERSE	1Ak␣8:25␣
1x008:025	(1a)	-	UNTRANSLATED	
1x008:025	1b	Jifdeja	PR.SG.NOM	Jifdeja␣
1x008:025	3a	ja	CNJ	ja␣
1x008:025	3b	Penuel	PR.SG.NOM	Penuel␣
1x008:025	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x008:025	5	Saasak	PR.SG.GEN	Saasakin␣
1x008:025	4	poika	PL.PTV	poikia
1x008:025	-	(.)	PUNC	.␣
1x008:026	1x008:026	1x008:026	VERSE	1Ak␣8:26␣
1x008:026	1a	ja	CNJ	Ja␣
1x008:026	1b	Samserai	PR.SG.NOM	Samserai
1x008:026	(2a)	-	UNTRANSLATED	
1x008:026	-	(,)	PUNC	,␣
1x008:026	2b	Seharja	PR.SG.NOM	Seharja
1x008:026	(3a)	-	UNTRANSLATED	
1x008:026	-	(,)	PUNC	,␣
1x008:026	3b	Atalja	PR.SG.NOM	Atalja
1x008:026	-	(,)	PUNC	,␣
1x008:027	1x008:027	1x008:027	VERSE	1Ak␣8:27␣
1x008:027	(1a)	-	UNTRANSLATED	
1x008:027	1b	Jaaresja	PR.SG.NOM	Jaaresja
1x008:027	(2a)	-	UNTRANSLATED	
1x008:027	-	(,)	PUNC	,␣
1x008:027	2b	Elia	PR.SG.NOM	Elia␣
1x008:027	3a	ja	CNJ	ja␣
1x008:027	3b	Sikri	PR.SG.NOM	Sikri␣
1x008:027	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x008:027	5	Jeroham	PR.SG.GEN	Jerohamin␣
1x008:027	4	poika	PL.PTV	poikia
1x008:027	-	(.)	PUNC	.␣
1x008:028	1x008:028	1x008:028	VERSE	1Ak␣8:28␣
1x008:028	1	nämä	DEM.PL.NOM	Nämä␣
1x008:028	-	(olla)	COP.ACT.PAST.3P	olivat␣
1x008:028	2 3	perhe_kunta-pää_mies	PL.PTV	perhekunta-päämiehiä
1x008:028	-	(,)	PUNC	,␣
1x008:028	5	pää_mies	PL.PTV	päämiehiä␣
1x008:028	4b	polveutuminen	DER.NOM&SGGEN.-3	polveutumisensa␣
1x008:028	4a	mukaan	POST	mukaan
1x008:028	-	(;)	PUNC	;␣
1x008:028	6	he	PERS.PL.NOM	he␣
1x008:028	7	asua	ACT.PAST.3P	asuivat␣
1x008:028	8b	Jerusalem	PR.SG.INE	Jerusalemissa
1x008:028	8a	%case	LOC	
1x008:028	-	(.)	PUNC	.␣
1x008:029	1x008:029	1x008:029	VERSE	1Ak␣8:29␣
1x008:029	(1a)	-	UNTRANSLATED	
1x008:029	1c	Gibeon	PR.SG.INE	Gibeonissa␣
1x008:029	1b	%case	LOC	
1x008:029	2	asua	ACT.PAST.3S	asui␣
1x008:029	4	Gibeon	PR.SG.GEN	Gibeonin␣
1x008:029	3	isä	SG.NOM	isä
1x008:029	-	(,)	PUNC	,␣
1x008:029	5a	joka	REL.SG.GEN	jonka␣
1x008:029	6	vaimo	SG.GEN	vaimon␣
1x008:029	5b	nimi	SG.NOM	nimi␣
1x008:029	-	(olla)	COP.ACT.PAST.3S	oli␣
1x008:029	7	Maaka	PR.SG.NOM	Maaka
1x008:029	-	(.)	PUNC	.␣
1x008:030	1x008:030	1x008:030	VERSE	1Ak␣8:30␣
1x008:030	1a	ja	CNJ	Ja␣
1x008:030	pers%1b	hän	PERS.SG.GEN	hänen␣
1x008:030	1b (2a) 2b	esikois_poika	NOM&SGGEN.-3	esikoispoikansa␣
1x008:030	-	(olla)	COP.ACT.PAST.3S	oli␣
1x008:030	3	Abdon	PR.SG.NOM	Abdon
1x008:030	-	(,)	PUNC	,␣
1x008:030	4a	sitten	ADV	sitten␣
1x008:030	4b	Suur	PR.SG.NOM	Suur
1x008:030	(5a)	-	UNTRANSLATED	
1x008:030	-	(,)	PUNC	,␣
1x008:030	5b	Kiis	PR.SG.NOM	Kiis
1x008:030	(6a)	-	UNTRANSLATED	
1x008:030	-	(,)	PUNC	,␣
1x008:030	6b	Baal	PR.SG.NOM	Baal
1x008:030	(7a)	-	UNTRANSLATED	
1x008:030	-	(,)	PUNC	,␣
1x008:030	7b	Naadab	PR.SG.NOM	Naadab
1x008:030	-	(,)	PUNC	,␣
1x008:031	1x008:031	1x008:031	VERSE	1Ak␣8:31␣
1x008:031	(1a)	-	UNTRANSLATED	
1x008:031	1b	Gedor	PR.SG.NOM	Gedor
1x008:031	(2a)	-	UNTRANSLATED	
1x008:031	-	(,)	PUNC	,␣
1x008:031	2b	Ahjo	PR.SG.NOM	Ahjo␣
1x008:031	3a	ja	CNJ	ja␣
1x008:031	3b	Seker	PR.SG.NOM	Seker
1x008:031	-	(.)	PUNC	.␣
1x008:032	1x008:032	1x008:032	VERSE	1Ak␣8:32␣
1x008:032	1a	ja	CNJ	Ja␣
1x008:032	1b	Miklot	PR.SG.ALL	Miklotille␣
1x008:032	2	syntyä	ACT.PAST.3S	syntyi␣
1x008:032	4	Simea	PR.SG.NOM	Simea
1x008:032	3	%case	NOM	
1x008:032	(5a)	-	UNTRANSLATED	
1x008:032	-	(.)	PUNC	.␣
1x008:032	6	he	PERS.PL.NOM.-CLITIC	Hekin␣
1x008:032	5b	%clitic	kin	
1x008:032	9	asua	ACT.PAST.3P	asuivat␣
1x008:032	8	veli	CMT.-3	veljinensä␣
1x008:032	10b	Jerusalem	PR.SG.INE	Jerusalemissa
1x008:032	10a	%case	LOC	
1x008:032	-	(,)	PUNC	,␣
1x008:032	7	rajakkain	ADV	rajakkain␣
1x008:032	12	veli	PL.GEN.-3	veljiensä␣
1x008:032	11	kanssa	POST	kanssa
1x008:032	-	(.)	PUNC	.␣
1x008:033	1x008:033	1x008:033	VERSE	1Ak␣8:33␣
1x008:033	1a	ja	CNJ	Ja␣
1x008:033	1b	Neer	PR.SG.ALL	Neerille␣
1x008:033	2	syntyä	ACT.PAST.3S	syntyi␣
1x008:033	4	Kiis	PR.SG.NOM	Kiis
1x008:033	3	%case	NOM	
1x008:033	(5a)	-	UNTRANSLATED	
1x008:033	-	(,)	PUNC	,␣
1x008:033	5b	Kiis	PR.SG.ALL	Kiisille␣
1x008:033	6	syntyä	ACT.PAST.3S	syntyi␣
1x008:033	8	Saul	PR.SG.NOM	Saul
1x008:033	7	%case	NOM	
1x008:033	-	(,)	PUNC	,␣
1x008:033	9a	ja	CNJ	ja␣
1x008:033	9b	Saul	PR.SG.ALL	Saulille␣
1x008:033	10	syntyä	ACT.PAST.3S	syntyi␣
1x008:033	12	Joonatan	PR.SG.NOM	Joonatan
1x008:033	11	%case	NOM	
1x008:033	(13a)	-	UNTRANSLATED	
1x008:033	-	(,)	PUNC	,␣
1x008:033	14	Malkisua	PR.SG.NOM	Malkisua
1x008:033	13b	%case	NOM	
1x008:033	(15a)	-	UNTRANSLATED	
1x008:033	-	(,)	PUNC	,␣
1x008:033	16	Abinadab	PR.SG.NOM	Abinadab␣
1x008:033	15b	%case	NOM	
1x008:033	17a	ja	CNJ	ja␣
1x008:033	18	Esbaal	PR.SG.NOM	Esbaal
1x008:033	17b	%case	NOM	
1x008:033	-	(.)	PUNC	.␣
1x008:034	1x008:034	1x008:034	VERSE	1Ak␣8:34␣
1x008:034	1a	ja	CNJ	Ja␣
1x008:034	2	Joonatan	PR.SG.GEN	Joonatanin␣
1x008:034	1b	poika	SG.NOM	poika␣
1x008:034	-	(olla)	COP.ACT.PAST.3S	oli␣
