jn001:001	jn001:001	jn001:001	VERSE	Jh␣1:1␣
jn005:004	26	sairastaa	ACT.PAST.3S.-CLITIC	sairastipa␣
jn005:004	25	mikä	INT.REL.SG.PTV	mitä␣
jn005:004	(24) 27a	tauti	SG.PTV	tautia␣
jn005:004	25	tahansa	ADV	tahansa
jn005:004	27b	.	PUNC	.␣
jn005:005	jn005:005	jn005:005	VERSE	Jh␣5:5␣
jn005:005	2	ja	CNJ	Ja␣
jn005:005	5	siellä	ADV	siellä␣
jn005:005	1	olla	COP.ACT.PAST.3S	oli␣
jn005:005	(3)	-	UNTRANSLATED	
jn005:005	4	mies	SG.NOM	mies
jn005:005	-	(,)	PUNC	,␣
jn005:005	10	(joka)	REL.INDEF.SG.NOM	joka␣
jn005:005	10	olla	COP.ACT.PAST.3S	oli␣
jn005:005	(12) 13	sairastaa	ACT.PCP2.PERF	sairastanut␣
jn005:005	11	%case	NOM	
jn005:005	(14a)	-	UNTRANSLATED	
jn005:005	6a 7a 8	30	NUM.SG.NOM	kolmekymmentä␣
jn005:005	6a 7a 8	38	NUM.SG.NOM	kahdeksan␣
jn005:005	9	vuosi	SG.PTV	vuotta
jn005:005	-	(.)	PUNC	.␣
jn005:006	jn005:006	jn005:006	VERSE	Jh␣5:6␣
jn005:006	2	(kun)	SUBORD	Kun␣
jn005:006	(3) 4	Jeesus	PR.SG.NOM	Jeesus␣
jn005:006	2	nähdä	ACT.PAST.3S	näki␣
jn005:006	1	hän	PERS.SG.GEN	hänen␣
jn005:006	-	(siinä)	ADV	siinä␣
jn005:006	5	maata	ACT.PCP1.REFR	makaavan␣
jn005:006	6	ja	CNJ	ja␣
jn005:006	7	tietää	ACT.PAST.3S	tiesi␣
jn005:006	(8)	-	UNTRANSLATED	
jn005:006	12a	(hän)	PERS.SG.GEN	hänen␣
jn005:006	10	jo	ADV	jo␣
jn005:006	9	kauan	ADV	kauan␣
jn005:006	11	aika	SG.PTV	aikaa␣
jn005:006	12a	sairastaa	ACT.PCP2.REFR	sairastaneen
jn005:006	-	(,)	PUNC	,␣
jn005:006	13	sanoa	ACT.PAST.3S	sanoi␣
jn005:006	13	(hän)	PERS.SG.NOM	hän␣
jn005:006	14a	hän	PERS.SG.ALL	hänelle
jn005:006	-	(:)	PUNC	:␣
jn005:006	-	(")	PUNC.LEFT	"
jn005:006	15	tahtoa	ACT.PRES.2S.-CLITIC	Tahdotko␣
jn005:006	17a	tulla	INF1.LAT	tulla␣
jn005:006	16	terve	ADJ.SG.TRA	terveeksi
jn005:006	-	(?)	PUNC	?
jn005:006	-	(")	PUNC.RIGHT	"␣
jn005:007	jn005:007	jn005:007	VERSE	Jh␣5:7␣
jn005:007	(3) 4a	sairas	ADJ.SG.NOM	Sairas␣
jn005:007	1	vastata	ACT.PAST.3S	vastasi␣
jn005:007	2	hän	PERS.SG.ALL	hänelle
jn005:007	-	(:)	PUNC	:␣
jn005:007	-	(")	PUNC.LEFT	"
jn005:007	5a	Herra	SG.NOM	Herra
jn005:007	-	(,)	PUNC	,␣
jn005:007	8	(minä)	PERS.SG.ADE	minulla␣
jn005:007	7	ei	NEGV.3S	ei␣
jn005:007	8	olla	COP.ACT.PRES.NEG	ole␣
jn005:007	6	kukaan	INDEF.SG.PTV	ketään
jn005:007	-	(,)	PUNC	,␣
jn005:007	-	(joka)	REL.INDEF.SG.NOM	joka␣
jn005:007	14	viedä	ACT.COND.3S	veisi␣
jn005:007	9	%case	?	
jn005:007	15	minä	PERS.SG.ACC	minut␣
jn005:007	(17) 18a	lammikko	SG.ILL	lammikkoon
jn005:007	16	%case	LOC	
jn005:007	-	(,)	PUNC	,␣
jn005:007	10	kun	SUBORD	kun␣
jn005:007	(12) 13	vesi	SG.NOM	vesi␣
jn005:007	11	(olla)	COP.ACT.PRES.3S	on␣
jn005:007	11	kuohuttaa	DER.PSS.PCP2.PERF	kuohutettu
jn005:007	-	(;)	PUNC	;␣
jn005:007	21	ja	CNJ	ja␣
jn005:007	20	kun	SUBORD	kun␣
jn005:007	19	%case	?	
jn005:007	23a	minä	PERS.SG.NOM	minä␣
jn005:007	22	(olla)	COP.ACT.PRES.1S	olen␣
jn005:007	22	mennä	INF3.INE	menemässä
jn005:007	-	(,)	PUNC	,␣
jn005:007	27a	astua	ACT.PRES.3S	astuu␣
jn005:007	24	toinen	INDEF.SG.NOM	toinen␣
jn005:007	27a	(sinne)	ADV	sinne␣
jn005:007	25	ennen	PREP	ennen␣
jn005:007	26	minä	PERS.SG.PTV	minua
jn005:007	-	(")	PUNC.RIGHT	"
jn005:007	-	(.)	PUNC	.␣
jn005:008	jn005:008	jn005:008	VERSE	Jh␣5:8␣
jn005:008	(3) 4a	Jeesus	PR.SG.NOM	Jeesus␣
jn005:008	1	sanoa	ACT.PAST.3S	sanoi␣
jn005:008	2	hän	PERS.SG.ALL	hänelle
jn005:008	-	(:)	PUNC	:␣
jn005:008	-	(")	PUNC.LEFT	"
jn005:008	5	nousta	ACT.IMP.2S	Nouse
jn005:008	-	(,)	PUNC	,␣
jn005:008	6	ottaa	ACT.IMP.2S	ota␣
jn005:008	(7) 8	vuosi	SG.ILL.-2	vuoteesi␣
jn005:008	9	%pers	?	
jn005:008	10	ja	CNJ	ja␣
jn005:008	11a	käydä	ACT.PRES.NEG	käy
jn005:008	-	(")	PUNC.RIGHT	"
jn005:008	-	(.)	PUNC	.␣
jn005:009	jn005:009	jn005:009	VERSE	Jh␣5:9␣
jn005:009	1	ja	CNJ	Ja␣
jn005:009	(5) 6	mies	SG.NOM	mies␣
jn005:009	3	tulla	ACT.PAST.3S	tuli␣
jn005:009	2	kohta	ADV	kohta␣
jn005:009	4	terve	ADJ.SG.TRA	terveeksi␣
jn005:009	7	ja	CNJ	ja␣
jn005:009	8	ottaa	ACT.PAST.3S	otti␣
jn005:009	10 (9)	vuode	NOM&SGGEN.-3	vuoteensa␣
jn005:009	11	%pers	3	
jn005:009	12	ja	CNJ	ja␣
jn005:009	13a	käydä	ACT.PAST.3S	kävi
jn005:009	-	(.)	PUNC	.␣
jn005:009	15	mutta	CNJ	Mutta␣
jn005:009	18	se	DEM.SG.NOM	se␣
jn005:009	(19) 20a	päivä	SG.NOM	päivä␣
jn005:009	17	%case	NOM	
jn005:009	14	olla	COP.ACT.PAST.3S	oli␣
jn005:009	16	sapatti	SG.NOM	sapatti
jn005:009	-	(.)	PUNC	.␣
jn005:010	jn005:010	jn005:010	VERSE	Jh␣5:10␣
jn005:010	2	sen_tähden	ADV	Sentähden␣
jn005:010	(3) 4	juutalainen	DER.ADJ.PL.NOM	juutalaiset␣
jn005:010	1	sanoa	ACT.PAST.3P	sanoivat␣
jn005:010	(5) 6a	parannettu	ADJ.SG.ALL	parannetulle
jn005:010	-	(:)	PUNC	:␣
jn005:010	-	(")	PUNC.LEFT	"
jn005:010	-	(nyt)	ADV	Nyt␣
jn005:010	8a	olla	COP.ACT.PRES.3S	on␣
jn005:010	7	sapatti	SG.NOM	sapatti
jn005:010	-	(,)	PUNC	,␣
jn005:010	10	ei	NEGV.3S.-CLITIC	eikä␣
jn005:010	9	%clitic	kA	
jn005:010	12	sinä	PERS.SG.GEN	sinun␣
jn005:010	11	olla	COP.ACT.PRES.NEG	ole␣
jn005:010	11	lupa	SG.NOM	lupa␣
jn005:010	13	kantaa	INF1.LAT	kantaa␣
jn005:010	(14) 15	vuode	SG.PTV	vuodetta
jn005:010	(16a)	-	UNTRANSLATED	
jn005:010	-	(")	PUNC.RIGHT	"
jn005:010	-	(.)	PUNC	.␣
jn005:011	jn005:011	jn005:011	VERSE	Jh␣5:11␣
jn005:011	1	hän	PERS.SG.NOM	Hän␣
jn005:011	(2)	-	UNTRANSLATED	
jn005:011	3	vastata	ACT.PAST.3S	vastasi␣
jn005:011	4a	he	PERS.PL.ALL	heille
jn005:011	-	(:)	PUNC	:␣
jn005:011	-	(")	PUNC.LEFT	"
jn005:011	9	se	DEM.SG.NOM	Se
jn005:011	-	(,)	PUNC	,␣
jn005:011	5	joka	REL.INDEF.SG.NOM	joka␣
jn005:011	6	tehdä	ACT.PAST.3S	teki␣
jn005:011	7	minä	PERS.SG.ACC	minut␣
jn005:011	8	terve	ADJ.SG.TRA	terveeksi
jn005:011	-	(,)	PUNC	,␣
jn005:011	11a	sanoa	ACT.PAST.3S	sanoi␣
jn005:011	10	minä	PERS.SG.ALL	minulle
jn005:011	-	(:)	PUNC	:␣
jn005:011	-	(')	PUNC.LEFT	'
jn005:011	12	ottaa	ACT.IMP.2S	Ota␣
jn005:011	(13) 14	vuode	NOM&SGGEN.-2	vuoteesi␣
jn005:011	15	%pers	?	
jn005:011	16	ja	CNJ	ja␣
jn005:011	17a	käydä	ACT.PRES.NEG	käy
jn005:011	-	(')	PUNC.RIGHT	'
jn005:011	-	(")	PUNC.RIGHT	"
jn005:011	-	(.)	PUNC	.␣
jn005:012	jn005:012	jn005:012	VERSE	Jh␣5:12␣
jn005:012	1	(he)	PERS.PL.NOM	He␣
jn005:012	1	kysyä	ACT.PAST.3P	kysyivät␣
jn005:012	2a	hän	PERS.SG.ABL	häneltä
jn005:012	-	(:)	PUNC	:␣
jn005:012	-	(")	PUNC.LEFT	"
jn005:012	3	kuka	INT.SG.NOM	Kuka␣
jn005:012	4	olla	COP.ACT.PRES.3S	on␣
jn005:012	5	se	DEM.SG.NOM	se␣
jn005:012	6	mies	SG.NOM	mies
jn005:012	-	(,)	PUNC	,␣
jn005:012	7	joka	REL.INDEF.SG.NOM	joka␣
jn005:012	8	sanoa	ACT.PAST.3S	sanoi␣
jn005:012	9a	sinä	PERS.SG.ALL	sinulle
jn005:012	-	(:)	PUNC	:␣
jn005:012	-	(')	PUNC.LEFT	'
jn005:012	10	ottaa	ACT.IMP.2S	Ota␣
jn005:012	-	(vuode)	NOM&SGGEN.-2	vuoteesi␣
jn005:012	11	ja	CNJ	ja␣
jn005:012	12a	käydä	ACT.PRES.NEG	käy
jn005:012	-	(')	PUNC.RIGHT	'
jn005:012	-	(?)	PUNC	?
jn005:012	-	(")	PUNC.RIGHT	"␣
jn005:013	jn005:013	jn005:013	VERSE	Jh␣5:13␣
jn005:013	2	mutta	CNJ	Mutta␣
jn005:013	(1) 3	parannettu	ADJ.SG.NOM	parannettu␣
jn005:013	4	ei	NEGV.3S	ei␣
jn005:013	5	tietää	ACT.PAST.SG	tiennyt
jn005:013	-	(,)	PUNC	,␣
jn005:013	6	kuka	INT.SG.NOM	kuka␣
jn005:013	7a	(se)	DEM.SG.NOM	se␣
jn005:013	7a	olla	COP.ACT.PAST.3S	oli
jn005:013	-	(;)	PUNC	;␣
jn005:013	9	sillä	SUBORD	sillä␣
jn005:013	10 (8)	Jeesus	PR.SG.NOM	Jeesus␣
jn005:013	11	(olla)	COP.ACT.PAST.3S	oli␣
jn005:013	11	poistua	ACT.PCP2.PERF	poistunut
jn005:013	-	(,)	PUNC	,␣
jn005:013	13	(kun)	SUBORD	kun␣
jn005:013	15	se	DEM.SG.INE	siinä␣
jn005:013	16a	paikka	SG.INE	paikassa␣
jn005:013	14	%case	LOC	
jn005:013	13	olla	COP.ACT.PAST.3S	oli␣
jn005:013	12	(paljon)	ADV.AD-A	paljon␣
jn005:013	12	kansa	SG.PTV	kansaa
jn005:013	-	(.)	PUNC	.␣
jn005:014	jn005:014	jn005:014	VERSE	Jh␣5:14␣
jn005:014	2	se	DEM.SG.GEN	Sen␣
jn005:014	1	jälkeen	PREP	jälkeen␣
jn005:014	(5) 6	Jeesus	PR.SG.NOM	Jeesus␣
jn005:014	3	tavata	ACT.PAST.3S	tapasi␣
jn005:014	4	hän	PERS.SG.ACC	hänet␣
jn005:014	(8) 9	pyhäkkö	SG.INE	pyhäkössä␣
jn005:014	7	%case	LOC	
jn005:014	10	ja	CNJ	ja␣
jn005:014	11	sanoa	ACT.PAST.3S	sanoi␣
jn005:014	12a	hän	PERS.SG.ALL	hänelle
jn005:014	-	(:)	PUNC	:␣
jn005:014	-	(")	PUNC.LEFT	"
jn005:014	13	katso	INTJ	Katso
jn005:014	-	(,)	PUNC	,␣
jn005:014	15a	(sinä)	PERS.SG.NOM	sinä␣
jn005:014	15a	(olla)	COP.ACT.PRES.2S	olet␣
jn005:014	15a	tulla	ACT.PCP2.PERF	tullut␣
jn005:014	14	terve	ADJ.SG.TRA	terveeksi
jn005:014	-	(;)	PUNC	;␣
jn005:014	16	älä	NEGV.ACT.IMP.2S	älä␣
jn005:014	16	enää	ADV	enää␣
jn005:014	17a	synti	SG.PTV	syntiä␣
jn005:014	17a	tehdä	ACT.PRES.NEG	tee
jn005:014	-	(,)	PUNC	,␣
jn005:014	18 19	ettei	NEGV.3S	ettei␣
jn005:014	21	sinä	PERS.SG.ALL	sinulle␣
jn005:014	22	jokin	INDEF.SG.PTV	jotakin␣
jn005:014	20	paha	ADJ.CMP.SG.PTV	pahempaa␣
jn005:014	23a	tapahtua	ACT.COND.NEG	tapahtuisi
jn005:014	-	(")	PUNC.RIGHT	"
jn005:014	-	(.)	PUNC	.␣
jn005:015	jn005:015	jn005:015	VERSE	Jh␣5:15␣
jn005:015	-	(niin)	ADV.AD-A	Niin␣
jn005:015	(2) 3	mies	SG.NOM	mies␣
jn005:015	1	mennä	ACT.PAST.3S	meni␣
jn005:015	4	ja	CNJ	ja␣
jn005:015	5	ilmoittaa	ACT.PAST.3S	ilmoitti␣
jn005:015	(6) 7	juutalainen	DER.ADJ.PL.ALL	juutalaisille
jn005:015	-	(,)	PUNC	,␣
jn005:015	8	että	SUBORD	että␣
jn005:015	9	Jeesus	PR.SG.NOM	Jeesus␣
jn005:015	10	olla	COP.ACT.PAST.3S	oli␣
jn005:015	13	hän	PERS.SG.ACC	hänet␣
jn005:015	14a	terve	ADJ.SG.TRA	terveeksi␣
jn005:015	(11) 12	tehdä	ACT.PCP2.PERF	tehnyt
jn005:015	-	(.)	PUNC	.␣
jn005:016	jn005:016	jn005:016	VERSE	Jh␣5:16␣
jn005:016	1	ja	CNJ	Ja␣
jn005:016	2 3	sen_tähden	ADV	sentähden␣
jn005:016	(5) 6	juutalainen	DER.ADJ.PL.NOM	juutalaiset␣
jn005:016	4	vainota	ACT.PAST.3P	vainosivat␣
jn005:016	(7) 8a	Jeesus	PR.SG.PTV	Jeesusta
jn005:016	-	(,)	PUNC	,␣
jn005:016	9	koska	SUBORD	koska␣
jn005:016	11	(hän)	PERS.SG.NOM	hän␣
jn005:016	10	semmoinen	ADJ.SG.PTV	semmoista␣
jn005:016	11	tehdä	ACT.PAST.3S	teki␣
jn005:016	13a	sapatti	SG.ESS	sapattina
jn005:016	12	%case	ESS	
jn005:016	-	(.)	PUNC	.␣
jn005:017	jn005:017	jn005:017	VERSE	Jh␣5:17␣
jn005:017	2a	mutta	CNJ	Mutta␣
jn005:017	(1) 3a	Jeesus	PR.SG.NOM	Jeesus␣
jn005:017	4	vastata	ACT.PAST.3S	vastasi␣
jn005:017	5a	he	PERS.PL.ALL	heille
jn005:017	-	(:)	PUNC	:␣
jn005:017	-	(")	PUNC.LEFT	"
jn005:017	8	minä	PERS.SG.GEN	Minun␣
jn005:017	(6) 7	Isä	NOM&SGGEN.-1	Isäni␣
jn005:017	11	tehdä	ACT.PRES.3S	tekee␣
jn005:017	10 9	yhäti	ADV	yhäti␣
jn005:017	11	työ	SG.PTV	työtä
jn005:017	-	(,)	PUNC	,␣
jn005:017	13	ja	CNJ	ja␣
jn005:017	13	minä	PERS.SG.NOM	minä␣
jn005:017	13	(myös)	ADV	myös␣
jn005:017	14a	tehdä	ACT.PRES.1S	teen␣
jn005:017	14a	työ	SG.PTV	työtä
jn005:017	-	(")	PUNC.RIGHT	"
jn005:017	14b	.	PUNC	.␣
jn005:018	jn005:018	jn005:018	VERSE	Jh␣5:18␣
jn005:018	1 2	sen_tähden	ADV	Sentähden␣
jn005:018	(3)	-	UNTRANSLATED	
jn005:018	(7) 8	juutalainen	DER.ADJ.PL.NOM	juutalaiset␣
jn005:018	4	vielä	ADV	vielä␣
jn005:018	4	enemmän	ADV	enemmän␣
jn005:018	5	tavoitella	DER.ACT.PAST.3P	tavoittelivat␣
jn005:018	6	hän	PERS.SG.PTV	häntä␣
jn005:018	9a	tappaa	INF1.TRA.-3	tappaaksensa
jn005:018	-	(,)	PUNC	,␣
jn005:018	10	kun	SUBORD	kun␣
jn005:018	13	(hän)	PERS.SG.NOM	hän␣
jn005:018	11	ei	NEGV.3S	ei␣
jn005:018	12	ainoastaan	ADV	ainoastaan␣
jn005:018	13	kumota	ACT.PAST.SG	kumonnut␣
jn005:018	(14) 15a	sapatti	SG.PTV	sapattia
jn005:018	-	(,)	PUNC	,␣
jn005:018	16	vaan	SUBORD	vaan␣
jn005:018	17	myös	ADV	myös␣
jn005:018	20	sanoa	ACT.PAST.3S	sanoi␣
jn005:018	(21) 22	Jumala	SG.PTV	Jumalaa␣
jn005:018	18	Isä	SG.TRA.-3	Isäksensä
jn005:018	19	%pers	3	
jn005:018	-	(,)	PUNC	,␣
jn005:018	25	tehdä	ACT.INF2.MAN	tehden␣
jn005:018	24	itse	REFL.NOM&SGGEN.-3	itsensä␣
jn005:018	(26) 27a	Jumala	SG.GEN	Jumalan␣
jn005:018	23	vertainen	ADJ.SG.TRA	vertaiseksi
jn005:018	-	(.)	PUNC	.␣
jn005:019	jn005:019	jn005:019	VERSE	Jh␣5:19␣
jn005:019	2	niin	ADV.AD-A	Niin␣
jn005:019	(3) 4	Jeesus	PR.SG.NOM	Jeesus␣
jn005:019	1	vastata	ACT.PAST.3S	vastasi␣
jn005:019	5	ja	CNJ	ja␣
jn005:019	6	sanoa	ACT.PAST.3S	sanoi␣
jn005:019	7a	he	PERS.PL.ALL	heille
jn005:019	-	(:)	PUNC	:␣
jn005:019	-	(")	PUNC.LEFT	"
jn005:019	8	totisesti	DER.ADV.POS	Totisesti
jn005:019	-	(,)	PUNC	,␣
jn005:019	9	totisesti	DER.ADV.POS	totisesti␣
jn005:019	10	(minä)	PERS.SG.NOM	minä␣
jn005:019	10	sanoa	ACT.PRES.1S	sanon␣
jn005:019	11a	te	PERS.PL.ALL	teille
jn005:019	-	(:)	PUNC	:␣
jn005:019	(14) 15	Poika	SG.NOM	Poika␣
jn005:019	12	ei	NEGV.3S	ei␣
jn005:019	13	voida	ACT.PRES.NEG	voi␣
jn005:019	18	itse	REFL.SG.ELA.-3	itsestänsä␣
jn005:019	17	%case	LOC	
jn005:019	19	mikään	INDEF.SG.PTV	mitään␣
jn005:019	16	tehdä	INF1.LAT	tehdä
jn005:019	-	(,)	PUNC	,␣
jn005:019	20 21	vaan	SUBORD	vaan␣
jn005:019	20 21	ainoastaan	ADV	ainoastaan␣
jn005:019	-	(se)	DEM.SG.GEN	sen
jn005:019	-	(,)	PUNC	,␣
jn005:019	22	mikä	INT.REL.SG.GEN	minkä␣
jn005:019	23	(hän)	PERS.SG.NOM	hän␣
jn005:019	23	nähdä	ACT.PRES.3S	näkee␣
jn005:019	(24) 25	Isä	SG.GEN	Isän␣
jn005:019	26a	tehdä	ACT.PCP1.REFR	tekevän
jn005:019	-	(;)	PUNC	;␣
jn005:019	28	sillä	SUBORD	sillä␣
jn005:019	27	mikä	INT.REL.SG.PTV	mitä␣
jn005:019	pro%30	Isä	SG.NOM	Isä␣
jn005:019	31a	tehdä	ACT.PRES.3S	tekee
jn005:019	29	%modus	IND	
jn005:019	-	(,)	PUNC	,␣
jn005:019	32	se	DEM.SG.PTV	sitä␣
jn005:019	33	myös	ADV	myös␣
jn005:019	(34) 35	Poika	SG.NOM	Poika␣
jn005:019	36	samoin	ADV	samoin␣
jn005:019	37a	tehdä	ACT.PRES.3S	tekee
jn005:019	-	(.)	PUNC	.␣
jn005:020	jn005:020	jn005:020	VERSE	Jh␣5:20␣
jn005:020	2	sillä	SUBORD	Sillä␣
jn005:020	(1) 3	Isä	SG.NOM	Isä␣
jn005:020	4	rakastaa	ACT.PRES.3S	rakastaa␣
jn005:020	(5) 6	Poika	SG.PTV	Poikaa␣
jn005:020	7	ja	CNJ	ja␣
jn005:020	9	näyttää	ACT.PRES.3S	näyttää␣
jn005:020	10	hän	PERS.SG.ALL	hänelle␣
jn005:020	8	kaikki	INDEF.SG.NOM	kaikki
jn005:020	-	(,)	PUNC	,␣
jn005:020	11	mikä	INT.REL.SG.PTV	mitä␣
jn005:020	13a	(hän)	PERS.SG.NOM	hän␣
jn005:020	12	itse	REFL.SG.NOM	itse␣
jn005:020	13a	tehdä	ACT.PRES.3S	tekee
jn005:020	-	(;)	PUNC	;␣
jn005:020	14	ja	CNJ	ja␣
jn005:020	17	(hän)	PERS.SG.NOM	hän␣
jn005:020	17	(olla)	COP.ACT.PRES.3S	on␣
jn005:020	17	näyttää	ACT.PCP1.FUTR	näyttävä␣
jn005:020	18	hän	PERS.SG.ALL	hänelle␣
jn005:020	15	suuri	ADJ.CMP.PL.PTV	suurempia␣
jn005:020	19a	teko	PL.PTV	tekoja␣
jn005:020	15	kuin	SUBORD	kuin␣
jn005:020	16	nämä	DEM.PL.NOM	nämä
jn005:020	-	(,)	PUNC	,␣
jn005:020	20	niin	ADV.AD-A	niin␣
jn005:020	20	että	SUBORD	että␣
jn005:020	21	te	PERS.PL.NOM	te␣
jn005:020	22a	ihmetellä	ACT.PRES.2P	ihmettelette
jn005:020	-	(.)	PUNC	.␣
jn005:021	jn005:021	jn005:021	VERSE	Jh␣5:21␣
jn005:021	2	sillä	SUBORD	Sillä␣
jn005:021	1	niin_kuin	SUBORD	niinkuin␣
jn005:021	(3) 4	Isä	SG.NOM	Isä␣
jn005:021	5	herättää	ACT.PRES.3S	herättää␣
jn005:021	(6) 7	kuollut	ADJ.PL.PTV	kuolleita␣
jn005:021	8	ja	CNJ	ja␣
jn005:021	9a	tehdä	ACT.PRES.3S	tekee␣
jn005:021	9a	elävä	ADJ.PL.TRA	eläviksi
jn005:021	-	(,)	PUNC	,␣
jn005:021	10	niin	ADV.AD-A	niin␣
jn005:021	11	myös	ADV	myös␣
jn005:021	(12) 13	Poika	SG.NOM	Poika␣
jn005:021	16a	tehdä	ACT.PRES.3S	tekee␣
jn005:021	16a	elävä	ADJ.PL.TRA	eläviksi
jn005:021	-	(,)	PUNC	,␣
jn005:021	14	kuka	INT.PL.NOM	ketkä␣
jn005:021	15	(hän)	PERS.SG.NOM	hän␣
jn005:021	15	tahtoa	ACT.PRES.3S	tahtoo
jn005:021	-	(.)	PUNC	.␣
jn005:022	jn005:022	jn005:022	VERSE	Jh␣5:22␣
jn005:022	2	sillä	SUBORD	Sillä␣
jn005:022	(3) 4	Isä	SG.NOM	Isä␣
jn005:022	1	ei	NEGV.3S	ei␣
jn005:022	1	myös	ADV.-CLITIC	myöskään␣
jn005:022	5	tuomita	ACT.PRES.NEG	tuomitse␣
jn005:022	6a	kukaan	INDEF.SG.PTV	ketään
jn005:022	-	(,)	PUNC	,␣
jn005:022	7	vaan	SUBORD	vaan␣
jn005:022	11	(hän)	PERS.SG.NOM	hän␣
jn005:022	11	(olla)	COP.ACT.PRES.3S	on␣
jn005:022	11	antaa	ACT.PCP2.PERF	antanut␣
jn005:022	10	kaikki	INDEF.SG.GEN	kaiken␣
jn005:022	(8) 9	tuomio	SG.GEN	tuomion␣
jn005:022	(12) 13a	Poika	SG.ALL	Pojalle
jn005:022	-	(,)	PUNC	,␣
jn005:023	jn005:023	jn005:023	VERSE	Jh␣5:23␣
jn005:023	1	että	SUBORD	että␣
jn005:023	2	kaikki	INDEF.SG.NOM	kaikki␣
jn005:023	3	kunnioittaa	ACT.COND.3P	kunnioittaisivat␣
jn005:023	(4) 5	Poika	SG.PTV	Poikaa
jn005:023	-	(,)	PUNC	,␣
jn005:023	6	niin_kuin	SUBORD	niinkuin␣
jn005:023	7	(he)	PERS.PL.NOM	he␣
jn005:023	7	kunnioittaa	ACT.PRES.3P	kunnioittavat␣
jn005:023	(8) 9a	Isä	SG.PTV	Isää
jn005:023	-	(.)	PUNC	.␣
jn005:023	10	joka	REL.INDEF.SG.NOM	Joka␣
jn005:023	11	ei	NEGV.3S	ei␣
jn005:023	12	kunnioittaa	ACT.PRES.NEG	kunnioita␣
jn005:023	(13) 14	Poika	SG.PTV	Poikaa
jn005:023	-	(,)	PUNC	,␣
jn005:023	16	(se)	DEM.SG.NOM	se␣
jn005:023	15	ei	NEGV.3S	ei␣
jn005:023	16	kunnioittaa	ACT.PRES.NEG	kunnioita␣
jn005:023	(17) 18	Isä	SG.PTV	Isää
jn005:023	-	(,)	PUNC	,␣
jn005:023	19	joka	REL.INDEF.SG.NOM	joka␣
jn005:023	20	(olla)	COP.ACT.PRES.3S	on␣
jn005:023	21a	hän	PERS.SG.ACC	hänet␣
jn005:023	20	lähettää	ACT.PCP2.PERF	lähettänyt
jn005:023	-	(.)	PUNC	.␣
jn005:024	jn005:024	jn005:024	VERSE	Jh␣5:24␣
jn005:024	1	totisesti	DER.ADV.POS	Totisesti
jn005:024	-	(,)	PUNC	,␣
jn005:024	2	totisesti	DER.ADV.POS	totisesti␣
jn005:024	3	(minä)	PERS.SG.NOM	minä␣
jn005:024	3	sanoa	ACT.PRES.1S	sanon␣
jn005:024	4	te	PERS.PL.ALL	teille
jn005:024	5	:	PUNC	:␣
jn005:024	6	joka	REL.INDEF.SG.NOM	joka␣
jn005:024	10	kuulla	ACT.PRES.3S	kuulee␣
jn005:024	9	minä	PERS.SG.GEN	minun␣
jn005:024	(7) 8	sana	NOM&SGGEN.-1	sanani␣
jn005:024	11	ja	CNJ	ja␣
jn005:024	12	uskoa	ACT.PRES.3S	uskoo␣
jn005:024	13	hän	PERS.SG.ILL	häneen
jn005:024	-	(,)	PUNC	,␣
jn005:024	13	joka	REL.INDEF.SG.NOM	joka␣
jn005:024	14	(olla)	COP.ACT.PRES.3S	on␣
jn005:024	15	minä	PERS.SG.ACC	minut␣
jn005:024	14	lähettää	ACT.PCP2.PERF	lähettänyt
jn005:024	-	(,)	PUNC	,␣
jn005:024	16	(se)	DEM.SG.ADE	sillä␣
jn005:024	16	olla	COP.ACT.PRES.3S	on␣
jn005:024	18	iankaikkinen	ADJ.SG.NOM	iankaikkinen␣
jn005:024	17	elämä	DER.SG.NOM	elämä
jn005:024	-	(,)	PUNC	,␣
jn005:024	22	ei	NEGV.3S.-CLITIC	eikä␣
jn005:024	19	%clitic	kA	
jn005:024	23a	(hän)	PERS.SG.NOM	hän␣
jn005:024	23a	joutua	ACT.PRES.NEG	joudu␣
jn005:024	21	tuomita:tuomittava	PSS.PCP1.SG.TRA	tuomittavaksi
jn005:024	20	%case	TRA	
jn005:024	-	(,)	PUNC	,␣
jn005:024	24	vaan	SUBORD	vaan␣
jn005:024	25	(olla)	COP.ACT.PRES.3S	on␣
jn005:024	25	siirtyä	ACT.PCP2.PERF	siirtynyt␣
jn005:024	(27) 28	kuolema	DER.SG.ELA	kuolemasta␣
jn005:024	26	%case	LOC	
jn005:024	(30) 31a	elämä	DER.SG.ILL	elämään
jn005:024	29	%case	LOC	
jn005:024	-	(.)	PUNC	.␣
jn005:025	jn005:025	jn005:025	VERSE	Jh␣5:25␣
jn005:025	1	totisesti	DER.ADV.POS	Totisesti
jn005:025	-	(,)	PUNC	,␣
jn005:025	2	totisesti	DER.ADV.POS	totisesti␣
jn005:025	3	(minä)	PERS.SG.NOM	minä␣
jn005:025	3	sanoa	ACT.PRES.1S	sanon␣
jn005:025	4	te	PERS.PL.ALL	teille
jn005:025	5	:	PUNC	:␣
jn005:025	7	aika	SG.NOM	aika␣
jn005:025	6	tulla	ACT.PRES.3S	tulee␣
jn005:025	8	ja	CNJ	ja␣
jn005:025	10	olla	COP.ACT.PRES.3S	on␣
jn005:025	9	jo	ADV	jo
jn005:025	-	(,)	PUNC	,␣
